date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2013,MEGHALAYA,EAST GARO HILLS,0,65.03,9.48,22.37,NO
02-01-2013,MEGHALAYA,EAST GARO HILLS,0,62.8,8.53,23.25,NO
03-01-2013,MEGHALAYA,EAST GARO HILLS,0,78.2,10.12,22.93,NO
04-01-2013,MEGHALAYA,EAST GARO HILLS,0,70.99,10.37,22.99,YES
05-01-2013,MEGHALAYA,EAST GARO HILLS,0,55.54,10.33,20.32,NO
06-01-2013,MEGHALAYA,EAST GARO HILLS,0,52.92,8.22,20.65,NO
07-01-2013,MEGHALAYA,EAST GARO HILLS,0,55.34,7.78,19.51,NO
08-01-2013,MEGHALAYA,EAST GARO HILLS,0,55.41,6.79,22.73,NO
09-01-2013,MEGHALAYA,EAST GARO HILLS,0,54.39,3.87,14.64,YES
10-01-2013,MEGHALAYA,EAST GARO HILLS,0,57.4,4.32,14.82,NO
11-01-2013,MEGHALAYA,EAST GARO HILLS,0,68.92,4.82,16.27,NO
12-01-2013,MEGHALAYA,EAST GARO HILLS,0,70.51,5.93,20.69,NO
13-01-2013,MEGHALAYA,EAST GARO HILLS,0,66.16,7.24,20.51,NO
14-01-2013,MEGHALAYA,EAST GARO HILLS,0,65.23,7.53,21.13,NO
15-01-2013,MEGHALAYA,EAST GARO HILLS,0,65.26,8.65,21.84,NO
16-01-2013,MEGHALAYA,EAST GARO HILLS,0,62.3,8.87,22.73,NO
17-01-2013,MEGHALAYA,EAST GARO HILLS,0,64.24,9.48,22.59,YES
18-01-2013,MEGHALAYA,EAST GARO HILLS,0,70.33,9.88,22.86,NO
19-01-2013,MEGHALAYA,EAST GARO HILLS,0.31,71.04,10.35,24.46,NO
20-01-2013,MEGHALAYA,EAST GARO HILLS,0,70.79,11.86,24.18,NO
21-01-2013,MEGHALAYA,EAST GARO HILLS,0,57.49,10.35,23.97,NO
22-01-2013,MEGHALAYA,EAST GARO HILLS,0,59.76,10.37,23.37,NO
23-01-2013,MEGHALAYA,EAST GARO HILLS,0,52.76,9.54,23.8,NO
24-01-2013,MEGHALAYA,EAST GARO HILLS,0,50.42,9.48,21.46,NO
25-01-2013,MEGHALAYA,EAST GARO HILLS,0,49.66,9.29,19.42,NO
26-01-2013,MEGHALAYA,EAST GARO HILLS,0,54.15,7.7,17.51,NO
27-01-2013,MEGHALAYA,EAST GARO HILLS,0,54.04,8,18.72,NO
28-01-2013,MEGHALAYA,EAST GARO HILLS,0,66.06,8.51,21.87,NO
29-01-2013,MEGHALAYA,EAST GARO HILLS,0,60.7,9.88,23.5,NO
30-01-2013,MEGHALAYA,EAST GARO HILLS,0,55.24,10.73,24.06,NO
31-01-2013,MEGHALAYA,EAST GARO HILLS,0,52.6,10.94,24.25,NO
01-02-2013,MEGHALAYA,EAST GARO HILLS,0,65.15,11.03,22.54,NO
02-02-2013,MEGHALAYA,EAST GARO HILLS,0,57.3,10.92,24.24,NO
03-02-2013,MEGHALAYA,EAST GARO HILLS,0.04,57.77,13.37,24.35,NO
04-02-2013,MEGHALAYA,EAST GARO HILLS,0.29,60.75,11.33,26.08,NO
05-02-2013,MEGHALAYA,EAST GARO HILLS,0.3,69.06,10.87,26.57,NO
