date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2011,MEGHALAYA,EAST GARO HILLS,0,85.51,13.77,22.43,NO
02-01-2011,MEGHALAYA,EAST GARO HILLS,0.68,83.43,14.39,21.03,NO
03-01-2011,MEGHALAYA,EAST GARO HILLS,0,83.7,11.08,21.21,NO
04-01-2011,MEGHALAYA,EAST GARO HILLS,0,82.75,11.73,21.65,NO
05-01-2011,MEGHALAYA,EAST GARO HILLS,0,81.85,12.12,22.58,NO
06-01-2011,MEGHALAYA,EAST GARO HILLS,0,82.61,11.66,22.72,NO
07-01-2011,MEGHALAYA,EAST GARO HILLS,0,80.91,11.31,23.52,NO
08-01-2011,MEGHALAYA,EAST GARO HILLS,0,74.46,11.61,23.41,NO
09-01-2011,MEGHALAYA,EAST GARO HILLS,0,72.74,11.87,25.15,NO
10-01-2011,MEGHALAYA,EAST GARO HILLS,0,65.61,12.14,24.45,NO
11-01-2011,MEGHALAYA,EAST GARO HILLS,0,67.08,11.35,19.58,NO
12-01-2011,MEGHALAYA,EAST GARO HILLS,0,64.39,9.58,17.36,NO
13-01-2011,MEGHALAYA,EAST GARO HILLS,0,70.57,10.31,15.35,NO
14-01-2011,MEGHALAYA,EAST GARO HILLS,0,71.26,9.44,15.45,NO
15-01-2011,MEGHALAYA,EAST GARO HILLS,0,68.06,9.24,18.32,NO
16-01-2011,MEGHALAYA,EAST GARO HILLS,1.01,81.06,9.94,19.21,NO
17-01-2011,MEGHALAYA,EAST GARO HILLS,4.17,61.91,9.91,19.24,NO
18-01-2011,MEGHALAYA,EAST GARO HILLS,0.19,63.67,9.85,18.57,NO
19-01-2011,MEGHALAYA,EAST GARO HILLS,0,65.9,9.62,20.45,NO
20-01-2011,MEGHALAYA,EAST GARO HILLS,0,77.08,11.43,20.66,NO
21-01-2011,MEGHALAYA,EAST GARO HILLS,0,76.88,9.26,20.52,NO
22-01-2011,MEGHALAYA,EAST GARO HILLS,0,70.43,10.13,22.04,NO
23-01-2011,MEGHALAYA,EAST GARO HILLS,0,70.91,10.24,21.58,NO
24-01-2011,MEGHALAYA,EAST GARO HILLS,0,74.06,10.96,22.24,NO
