date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2016,MEGHALAYA,EAST GARO HILLS,0,75.52,12.25,22.33,NO
02-01-2016,MEGHALAYA,EAST GARO HILLS,0,71.95,11.03,23.81,YES
03-01-2016,MEGHALAYA,EAST GARO HILLS,0,61.22,10.81,22.77,NO
04-01-2016,MEGHALAYA,EAST GARO HILLS,0,55.74,10.45,23.34,NO
05-01-2016,MEGHALAYA,EAST GARO HILLS,0,57.23,11.46,24.4,NO
06-01-2016,MEGHALAYA,EAST GARO HILLS,0,58.39,11.27,23.92,NO
07-01-2016,MEGHALAYA,EAST GARO HILLS,0,62.64,11.65,24.15,NO
08-01-2016,MEGHALAYA,EAST GARO HILLS,0,68.02,12.01,22.72,NO
09-01-2016,MEGHALAYA,EAST GARO HILLS,0,67.44,12.18,22.36,NO
10-01-2016,MEGHALAYA,EAST GARO HILLS,0.06,59.58,10.9,21.64,NO
11-01-2016,MEGHALAYA,EAST GARO HILLS,0,61.3,10.9,22.39,NO
12-01-2016,MEGHALAYA,EAST GARO HILLS,0,63.67,10.73,23.15,NO
13-01-2016,MEGHALAYA,EAST GARO HILLS,0,69.78,11.57,22.14,NO
14-01-2016,MEGHALAYA,EAST GARO HILLS,0,64.16,11.75,21.75,NO
15-01-2016,MEGHALAYA,EAST GARO HILLS,0,68.09,10.08,21.21,NO
16-01-2016,MEGHALAYA,EAST GARO HILLS,0,56.42,11.16,22.19,NO
17-01-2016,MEGHALAYA,EAST GARO HILLS,0,66.67,10.94,20.86,NO
18-01-2016,MEGHALAYA,EAST GARO HILLS,0,59.29,9.61,23.13,NO
19-01-2016,MEGHALAYA,EAST GARO HILLS,0.02,58.36,11.17,19.24,NO
20-01-2016,MEGHALAYA,EAST GARO HILLS,5.92,87.8,11.97,17.12,NO
21-01-2016,MEGHALAYA,EAST GARO HILLS,4.51,81.55,10.21,18.64,NO
22-01-2016,MEGHALAYA,EAST GARO HILLS,0,66.14,9.61,18.28,NO
23-01-2016,MEGHALAYA,EAST GARO HILLS,0,53.6,8.58,16.89,NO
24-01-2016,MEGHALAYA,EAST GARO HILLS,0,48.23,9.39,17.08,NO
25-01-2016,MEGHALAYA,EAST GARO HILLS,0,54.23,8.12,18.06,NO
26-01-2016,MEGHALAYA,EAST GARO HILLS,0,56.77,8.28,18.99,NO
27-01-2016,MEGHALAYA,EAST GARO HILLS,0,62.07,9.93,21.49,NO
28-01-2016,MEGHALAYA,EAST GARO HILLS,0,61.23,10.01,21.93,NO
29-01-2016,MEGHALAYA,EAST GARO HILLS,0,56.62,10.74,21.36,YES
30-01-2016,MEGHALAYA,EAST GARO HILLS,0,61.87,11.57,22.21,NO
31-01-2016,MEGHALAYA,EAST GARO HILLS,0,70.6,11.03,22.52,NO
01-02-2016,MEGHALAYA,EAST GARO HILLS,0,73.74,12.1,20.2,NO
02-02-2016,MEGHALAYA,EAST GARO HILLS,0,64.66,12.1,20.73,NO
03-02-2016,MEGHALAYA,EAST GARO HILLS,0,58.5,12.14,20.6,NO
04-02-2016,MEGHALAYA,EAST GARO HILLS,0,44.96,10.93,21.87,NO
05-02-2016,MEGHALAYA,EAST GARO HILLS,0,43.93,10.3,22.38,NO
06-02-2016,MEGHALAYA,EAST GARO HILLS,0,52.17,11.25,23.28,NO
07-02-2016,MEGHALAYA,EAST GARO HILLS,0,60.5,13.5,22.81,NO
08-02-2016,MEGHALAYA,EAST GARO HILLS,0.7,62.65,12.55,24.59,NO
09-02-2016,MEGHALAYA,EAST GARO HILLS,0,74.49,12.98,23.03,NO
10-02-2016,MEGHALAYA,EAST GARO HILLS,2.91,67.28,13.83,22.82,NO
11-02-2016,MEGHALAYA,EAST GARO HILLS,0,58.66,14.39,23.54,NO
12-02-2016,MEGHALAYA,EAST GARO HILLS,0.09,57.16,14.62,25.39,YES
13-02-2016,MEGHALAYA,EAST GARO HILLS,0,48.02,13.27,23.56,NO
14-02-2016,MEGHALAYA,EAST GARO HILLS,0.27,52.4,13.02,24.8,NO
15-02-2016,MEGHALAYA,EAST GARO HILLS,0,59.79,13.49,24.61,NO
16-02-2016,MEGHALAYA,EAST GARO HILLS,0,51.22,14.14,25.4,NO
17-02-2016,MEGHALAYA,EAST GARO HILLS,0,58.73,14.82,27.58,NO
18-02-2016,MEGHALAYA,EAST GARO HILLS,0,59.08,14.66,27.1,NO
19-02-2016,MEGHALAYA,EAST GARO HILLS,0,58.77,16.69,27.3,NO
20-02-2016,MEGHALAYA,EAST GARO HILLS,0,58.58,18.63,28.34,NO
21-02-2016,MEGHALAYA,EAST GARO HILLS,0,56.62,18.72,28.01,NO
22-02-2016,MEGHALAYA,EAST GARO HILLS,0.1,48.05,16.89,28.01,NO
23-02-2016,MEGHALAYA,EAST GARO HILLS,0,37.14,14.54,26.53,YES
24-02-2016,MEGHALAYA,EAST GARO HILLS,0.15,40.12,13.62,27.32,NO
25-02-2016,MEGHALAYA,EAST GARO HILLS,1.06,68.97,15.25,27.14,NO
26-02-2016,MEGHALAYA,EAST GARO HILLS,0.02,61.17,14.79,27.18,NO
27-02-2016,MEGHALAYA,EAST GARO HILLS,0,61,15.76,27.35,NO
28-02-2016,MEGHALAYA,EAST GARO HILLS,0.03,60.56,15.34,28.57,NO
29-02-2016,MEGHALAYA,EAST GARO HILLS,0.37,56.49,16.59,28.21,NO
01-03-2016,MEGHALAYA,EAST GARO HILLS,0.03,57.12,15.94,30.01,YES
02-03-2016,MEGHALAYA,EAST GARO HILLS,0.07,55.93,16.64,28.43,NO
03-03-2016,MEGHALAYA,EAST GARO HILLS,0.02,56.32,17.25,29.66,NO
04-03-2016,MEGHALAYA,EAST GARO HILLS,0.06,45.92,18.4,28.65,NO
05-03-2016,MEGHALAYA,EAST GARO HILLS,0,50.23,17.73,26.75,NO
06-03-2016,MEGHALAYA,EAST GARO HILLS,0.72,49.7,17.95,29.04,YES
07-03-2016,MEGHALAYA,EAST GARO HILLS,0.16,49.2,17.09,29.17,YES
08-03-2016,MEGHALAYA,EAST GARO HILLS,0,55.51,18.6,31,YES
09-03-2016,MEGHALAYA,EAST GARO HILLS,0,55.14,18.46,31.72,YES
10-03-2016,MEGHALAYA,EAST GARO HILLS,0,50.22,19.04,32.54,YES
11-03-2016,MEGHALAYA,EAST GARO HILLS,0,48.62,17.53,30.37,YES
12-03-2016,MEGHALAYA,EAST GARO HILLS,1.64,48.38,19.5,30.87,NO
13-03-2016,MEGHALAYA,EAST GARO HILLS,0.84,46.66,17.9,30.86,NO
14-03-2016,MEGHALAYA,EAST GARO HILLS,0.16,51.56,17.72,26.53,NO
