date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2014,MEGHALAYA,EAST GARO HILLS,0,76.11,10.42,21.62,NO
02-01-2014,MEGHALAYA,EAST GARO HILLS,0,81.07,10.92,20.55,NO
03-01-2014,MEGHALAYA,EAST GARO HILLS,0,78.89,11.79,19.4,NO
04-01-2014,MEGHALAYA,EAST GARO HILLS,0,80.74,10.76,19.42,NO
05-01-2014,MEGHALAYA,EAST GARO HILLS,0,81.51,10.88,18.94,NO
06-01-2014,MEGHALAYA,EAST GARO HILLS,0.24,85.99,9.96,19.84,NO
07-01-2014,MEGHALAYA,EAST GARO HILLS,0,72.25,9.75,18.35,NO
08-01-2014,MEGHALAYA,EAST GARO HILLS,0,77.29,8.53,18.29,NO
09-01-2014,MEGHALAYA,EAST GARO HILLS,0,79.32,9.11,19.48,NO
10-01-2014,MEGHALAYA,EAST GARO HILLS,0,76.13,9.38,20.83,NO
11-01-2014,MEGHALAYA,EAST GARO HILLS,0.02,82.16,10.86,20.37,NO
12-01-2014,MEGHALAYA,EAST GARO HILLS,0,77.25,11.53,21.49,NO
13-01-2014,MEGHALAYA,EAST GARO HILLS,0,81.83,9.87,22.7,NO
14-01-2014,MEGHALAYA,EAST GARO HILLS,0,79.39,10.66,22.68,NO
15-01-2014,MEGHALAYA,EAST GARO HILLS,0,80.3,11.16,22.09,NO
16-01-2014,MEGHALAYA,EAST GARO HILLS,0,75.42,11.98,21.02,NO
17-01-2014,MEGHALAYA,EAST GARO HILLS,0,80.26,10.15,23.35,NO
18-01-2014,MEGHALAYA,EAST GARO HILLS,0.02,73.1,11.46,24.82,NO
19-01-2014,MEGHALAYA,EAST GARO HILLS,0.45,78.72,14.01,24.17,NO
20-01-2014,MEGHALAYA,EAST GARO HILLS,0,75.23,12.18,22.45,NO
21-01-2014,MEGHALAYA,EAST GARO HILLS,0,76.29,11.62,23.57,NO
22-01-2014,MEGHALAYA,EAST GARO HILLS,0,61.81,12.76,23.34,NO
23-01-2014,MEGHALAYA,EAST GARO HILLS,0,69.43,12.36,24.06,YES
24-01-2014,MEGHALAYA,EAST GARO HILLS,0,70.86,11.96,22.45,NO
25-01-2014,MEGHALAYA,EAST GARO HILLS,0,66.49,11.93,21.66,NO
26-01-2014,MEGHALAYA,EAST GARO HILLS,0,71.32,12.03,22.22,NO
27-01-2014,MEGHALAYA,EAST GARO HILLS,0,70.3,11.87,19.65,NO
28-01-2014,MEGHALAYA,EAST GARO HILLS,0,64.11,11.05,19.33,NO
29-01-2014,MEGHALAYA,EAST GARO HILLS,0,71.93,9.72,23.44,NO
30-01-2014,MEGHALAYA,EAST GARO HILLS,0,67.33,10.36,24.13,NO
31-01-2014,MEGHALAYA,EAST GARO HILLS,10.25,76.39,11.66,24.86,NO
01-02-2014,MEGHALAYA,EAST GARO HILLS,0,71.35,11.26,24.62,YES
02-02-2014,MEGHALAYA,EAST GARO HILLS,0,57.13,11.55,22.74,NO
03-02-2014,MEGHALAYA,EAST GARO HILLS,0,58.96,10.17,19.25,NO
04-02-2014,MEGHALAYA,EAST GARO HILLS,0,56.24,8.79,20.14,NO
05-02-2014,MEGHALAYA,EAST GARO HILLS,0,60.37,8.75,20.68,NO
06-02-2014,MEGHALAYA,EAST GARO HILLS,0,57.68,9.84,21.11,NO
07-02-2014,MEGHALAYA,EAST GARO HILLS,0,61.71,11.67,22.71,NO
08-02-2014,MEGHALAYA,EAST GARO HILLS,0.42,67.69,13.78,24.53,NO
09-02-2014,MEGHALAYA,EAST GARO HILLS,0,58.98,14.67,24.22,NO
10-02-2014,MEGHALAYA,EAST GARO HILLS,0,56.12,12.94,21.81,NO
11-02-2014,MEGHALAYA,EAST GARO HILLS,0,53.96,11.5,22.59,NO
12-02-2014,MEGHALAYA,EAST GARO HILLS,0,51.74,11.09,22.06,NO
13-02-2014,MEGHALAYA,EAST GARO HILLS,0,37.79,9.52,22.87,YES
14-02-2014,MEGHALAYA,EAST GARO HILLS,3.27,53.26,10.01,18.8,NO
15-02-2014,MEGHALAYA,EAST GARO HILLS,3.99,83.97,12.31,17,NO
16-02-2014,MEGHALAYA,EAST GARO HILLS,27.36,79.05,12.91,19.6,NO
17-02-2014,MEGHALAYA,EAST GARO HILLS,5.52,71.67,12.97,17.89,NO
18-02-2014,MEGHALAYA,EAST GARO HILLS,0,62.53,9.33,20.5,NO
19-02-2014,MEGHALAYA,EAST GARO HILLS,0,63.67,9.64,23.94,NO
20-02-2014,MEGHALAYA,EAST GARO HILLS,0,54.06,11.11,23.53,NO
21-02-2014,MEGHALAYA,EAST GARO HILLS,0,47.71,12.12,24.15,NO
22-02-2014,MEGHALAYA,EAST GARO HILLS,0.09,49.68,12.97,24.24,NO
23-02-2014,MEGHALAYA,EAST GARO HILLS,0.01,69.92,14.99,24.2,NO
24-02-2014,MEGHALAYA,EAST GARO HILLS,0,66.23,14.16,25.34,YES
25-02-2014,MEGHALAYA,EAST GARO HILLS,0,55.92,13.45,24.49,NO
26-02-2014,MEGHALAYA,EAST GARO HILLS,0.1,56.8,13.76,25.48,NO
27-02-2014,MEGHALAYA,EAST GARO HILLS,0.38,62.87,13.68,22.92,NO
28-02-2014,MEGHALAYA,EAST GARO HILLS,0.34,76.28,14.68,22.35,NO
01-03-2014,MEGHALAYA,EAST GARO HILLS,0.48,70.98,13.58,22.93,NO
02-03-2014,MEGHALAYA,EAST GARO HILLS,0,78.06,14.53,23.77,NO
03-03-2014,MEGHALAYA,EAST GARO HILLS,0,64.52,14.03,24.81,NO
04-03-2014,MEGHALAYA,EAST GARO HILLS,0.37,57.9,14.6,25.7,NO
05-03-2014,MEGHALAYA,EAST GARO HILLS,3.06,48.92,16.61,26.46,YES
06-03-2014,MEGHALAYA,EAST GARO HILLS,0,49.48,13.17,25.31,YES
07-03-2014,MEGHALAYA,EAST GARO HILLS,0,51.14,13.4,25.43,YES
08-03-2014,MEGHALAYA,EAST GARO HILLS,0,44.08,13.49,25.7,YES
09-03-2014,MEGHALAYA,EAST GARO HILLS,0,41.39,13.13,26.18,YES
10-03-2014,MEGHALAYA,EAST GARO HILLS,0.01,47.72,14.39,27.56,YES
11-03-2014,MEGHALAYA,EAST GARO HILLS,0,43.85,14.12,28.02,YES
12-03-2014,MEGHALAYA,EAST GARO HILLS,0.04,50.33,14.83,28.25,YES
13-03-2014,MEGHALAYA,EAST GARO HILLS,0.03,57.77,16.18,28.03,YES
14-03-2014,MEGHALAYA,EAST GARO HILLS,0,51.56,16.87,29.4,YES
15-03-2014,MEGHALAYA,EAST GARO HILLS,0,43.11,17.61,28.84,YES
16-03-2014,MEGHALAYA,EAST GARO HILLS,0,46.51,17.19,29.89,YES
17-03-2014,MEGHALAYA,EAST GARO HILLS,0,47.96,17.42,29.22,YES
18-03-2014,MEGHALAYA,EAST GARO HILLS,0.03,53.35,17.53,29.09,YES
