date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2015,MEGHALAYA,EAST GARO HILLS,0,66.7,13.39,25.5,NO
02-01-2015,MEGHALAYA,EAST GARO HILLS,0.42,66.56,14.39,25.17,NO
03-01-2015,MEGHALAYA,EAST GARO HILLS,4.68,80.95,16.59,21.34,NO
04-01-2015,MEGHALAYA,EAST GARO HILLS,6.34,87.73,15.55,27.15,NO
05-01-2015,MEGHALAYA,EAST GARO HILLS,9.42,75.91,15.04,22.7,NO
06-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.65,12.55,22.81,NO
07-01-2015,MEGHALAYA,EAST GARO HILLS,0,67.51,12.67,22.36,NO
08-01-2015,MEGHALAYA,EAST GARO HILLS,0,68.98,12.73,24.28,NO
09-01-2015,MEGHALAYA,EAST GARO HILLS,5.86,69.43,11.26,23.86,NO
10-01-2015,MEGHALAYA,EAST GARO HILLS,0.78,61.22,12.45,20.56,NO
11-01-2015,MEGHALAYA,EAST GARO HILLS,0,70.86,11.23,20.05,NO
12-01-2015,MEGHALAYA,EAST GARO HILLS,0,77.56,10.49,22.31,NO
13-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.14,11.18,25.54,NO
14-01-2015,MEGHALAYA,EAST GARO HILLS,0,68.88,10.88,25.41,NO
15-01-2015,MEGHALAYA,EAST GARO HILLS,0,67.21,11.6,24.97,NO
16-01-2015,MEGHALAYA,EAST GARO HILLS,0,63.15,12.81,25.06,NO
17-01-2015,MEGHALAYA,EAST GARO HILLS,0,70.54,12.3,24,NO
18-01-2015,MEGHALAYA,EAST GARO HILLS,0.06,64.14,11.32,22.41,NO
19-01-2015,MEGHALAYA,EAST GARO HILLS,0,62.44,11.72,17.38,NO
20-01-2015,MEGHALAYA,EAST GARO HILLS,0,66.48,11.35,20.79,YES
21-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.77,10.28,23.53,NO
22-01-2015,MEGHALAYA,EAST GARO HILLS,0,66.02,12.1,25.54,NO
23-01-2015,MEGHALAYA,EAST GARO HILLS,0,62.67,11.01,24.89,NO
24-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.06,12.3,26.74,NO
25-01-2015,MEGHALAYA,EAST GARO HILLS,0,58.26,11.62,26.49,NO
26-01-2015,MEGHALAYA,EAST GARO HILLS,0,52.43,11.5,24.44,NO
27-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.18,12.12,26.34,NO
28-01-2015,MEGHALAYA,EAST GARO HILLS,0,69.77,12.62,22.59,NO
29-01-2015,MEGHALAYA,EAST GARO HILLS,0.31,69.75,13.38,20.38,NO
30-01-2015,MEGHALAYA,EAST GARO HILLS,1.36,67.02,14.54,19.67,NO
31-01-2015,MEGHALAYA,EAST GARO HILLS,0.15,53.42,9.24,19.34,NO
01-02-2015,MEGHALAYA,EAST GARO HILLS,0,58.8,8.67,21.21,NO
02-02-2015,MEGHALAYA,EAST GARO HILLS,0,65.61,10.03,22.79,NO
03-02-2015,MEGHALAYA,EAST GARO HILLS,0,61.76,10.08,24.9,NO
04-02-2015,MEGHALAYA,EAST GARO HILLS,0,56.95,11.29,25.8,NO
05-02-2015,MEGHALAYA,EAST GARO HILLS,0,49.82,13.35,25.71,NO
06-02-2015,MEGHALAYA,EAST GARO HILLS,0,51.04,10.75,24.11,NO
07-02-2015,MEGHALAYA,EAST GARO HILLS,0,49.87,12.39,23.01,NO
08-02-2015,MEGHALAYA,EAST GARO HILLS,0,53.25,11.42,24.8,NO
09-02-2015,MEGHALAYA,EAST GARO HILLS,0,64.45,12.6,25.63,NO
10-02-2015,MEGHALAYA,EAST GARO HILLS,0,57.03,14.08,25.26,NO
11-02-2015,MEGHALAYA,EAST GARO HILLS,0,47.83,12.66,24.87,YES
12-02-2015,MEGHALAYA,EAST GARO HILLS,0,48.49,12.69,25.74,NO
13-02-2015,MEGHALAYA,EAST GARO HILLS,0,57.64,11.67,24.25,NO
14-02-2015,MEGHALAYA,EAST GARO HILLS,0,52.83,11.85,24.34,NO
15-02-2015,MEGHALAYA,EAST GARO HILLS,0,53.44,12.68,24.62,NO
16-02-2015,MEGHALAYA,EAST GARO HILLS,0,59.56,12.36,27.01,YES
17-02-2015,MEGHALAYA,EAST GARO HILLS,0,57.21,12.09,26.27,NO
18-02-2015,MEGHALAYA,EAST GARO HILLS,0.7,65.01,13.1,27.46,NO
19-02-2015,MEGHALAYA,EAST GARO HILLS,4.28,77.57,16.09,26.74,NO
20-02-2015,MEGHALAYA,EAST GARO HILLS,1.77,67.4,14.53,23.49,NO
21-02-2015,MEGHALAYA,EAST GARO HILLS,0,68.81,13.79,26.15,NO
22-02-2015,MEGHALAYA,EAST GARO HILLS,1.01,64.83,16.05,27.3,NO
23-02-2015,MEGHALAYA,EAST GARO HILLS,0,63.14,16.31,27.52,NO
24-02-2015,MEGHALAYA,EAST GARO HILLS,0,60.73,16.95,25.62,NO
25-02-2015,MEGHALAYA,EAST GARO HILLS,0,66.53,17.22,28.82,YES
26-02-2015,MEGHALAYA,EAST GARO HILLS,0,67.25,18.61,28.95,NO
27-02-2015,MEGHALAYA,EAST GARO HILLS,9.09,66.72,17.34,29.58,NO
28-02-2015,MEGHALAYA,EAST GARO HILLS,0.05,63.39,17.85,30.03,NO
01-03-2015,MEGHALAYA,EAST GARO HILLS,0,64.95,19.39,28.05,NO
02-03-2015,MEGHALAYA,EAST GARO HILLS,0,64.6,20.54,28.11,NO
03-03-2015,MEGHALAYA,EAST GARO HILLS,0.05,60.61,19.05,28.17,NO
04-03-2015,MEGHALAYA,EAST GARO HILLS,0,62.86,17.87,24.43,NO
05-03-2015,MEGHALAYA,EAST GARO HILLS,1.74,48.27,16.52,25.7,NO
06-03-2015,MEGHALAYA,EAST GARO HILLS,0,49.11,15.29,27.48,YES
07-03-2015,MEGHALAYA,EAST GARO HILLS,0,48.88,14.27,27.95,NO
08-03-2015,MEGHALAYA,EAST GARO HILLS,0,46.39,14.81,29.37,YES
09-03-2015,MEGHALAYA,EAST GARO HILLS,0,43.09,15.35,30.16,YES
10-03-2015,MEGHALAYA,EAST GARO HILLS,0,41.29,16.62,30.48,YES
11-03-2015,MEGHALAYA,EAST GARO HILLS,0,37.59,15.63,30.27,YES
12-03-2015,MEGHALAYA,EAST GARO HILLS,0,41.27,15.33,29.9,YES
13-03-2015,MEGHALAYA,EAST GARO HILLS,0,41,16.11,30.46,YES
14-03-2015,MEGHALAYA,EAST GARO HILLS,0,50.09,17.12,31.87,YES
15-03-2015,MEGHALAYA,EAST GARO HILLS,0,48.12,18.97,31.87,YES
16-03-2015,MEGHALAYA,EAST GARO HILLS,0.11,51.57,18.32,27.07,NO
17-03-2015,MEGHALAYA,EAST GARO HILLS,0.05,52.31,16.7,30.77,YES
18-03-2015,MEGHALAYA,EAST GARO HILLS,0,47.56,20.18,29.97,YES
19-03-2015,MEGHALAYA,EAST GARO HILLS,0,40.57,17.61,31.31,YES
