date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2018,MEGHALAYA,EAST GARO HILLS,0,80.45,11.77,25.92,NO
02-01-2018,MEGHALAYA,EAST GARO HILLS,0,83.69,11.14,24.69,NO
03-01-2018,MEGHALAYA,EAST GARO HILLS,0.02,77.2,11.93,24.84,NO
04-01-2018,MEGHALAYA,EAST GARO HILLS,2.83,74.68,10.57,18.88,NO
05-01-2018,MEGHALAYA,EAST GARO HILLS,0,78.09,9.46,21.03,NO
06-01-2018,MEGHALAYA,EAST GARO HILLS,0,67.42,9.66,21.47,NO
07-01-2018,MEGHALAYA,EAST GARO HILLS,0,59.61,9.76,20.68,NO
08-01-2018,MEGHALAYA,EAST GARO HILLS,0,65.75,8.34,17.64,NO
09-01-2018,MEGHALAYA,EAST GARO HILLS,0,71.61,7.85,19.79,NO
10-01-2018,MEGHALAYA,EAST GARO HILLS,0,73.68,8.14,21.33,NO
11-01-2018,MEGHALAYA,EAST GARO HILLS,0,78.14,8.05,21.05,NO
12-01-2018,MEGHALAYA,EAST GARO HILLS,0,80.55,8.08,18.08,NO
13-01-2018,MEGHALAYA,EAST GARO HILLS,0,84.65,8.34,21.4,NO
14-01-2018,MEGHALAYA,EAST GARO HILLS,0,81.42,8.84,20.17,NO
15-01-2018,MEGHALAYA,EAST GARO HILLS,0,74.19,9.25,20.34,NO
16-01-2018,MEGHALAYA,EAST GARO HILLS,0,74.87,9.3,21.77,NO
17-01-2018,MEGHALAYA,EAST GARO HILLS,0,78.22,9.35,21.32,NO
18-01-2018,MEGHALAYA,EAST GARO HILLS,0,71.62,10.51,18.91,NO
19-01-2018,MEGHALAYA,EAST GARO HILLS,0,67.16,10.16,23.33,NO
20-01-2018,MEGHALAYA,EAST GARO HILLS,0,63.4,10.37,23.54,NO
21-01-2018,MEGHALAYA,EAST GARO HILLS,0,68.33,10.57,22.61,NO
22-01-2018,MEGHALAYA,EAST GARO HILLS,0,72.11,11.32,23.98,NO
23-01-2018,MEGHALAYA,EAST GARO HILLS,0,72.1,11.54,24.59,NO
24-01-2018,MEGHALAYA,EAST GARO HILLS,0,70.34,11.03,25.37,NO
25-01-2018,MEGHALAYA,EAST GARO HILLS,0,64.77,11.22,24.66,NO
26-01-2018,MEGHALAYA,EAST GARO HILLS,0,67.11,11.19,23.8,NO
27-01-2018,MEGHALAYA,EAST GARO HILLS,0,64.11,8.75,22.82,NO
28-01-2018,MEGHALAYA,EAST GARO HILLS,0,57.33,7.94,20.54,NO
29-01-2018,MEGHALAYA,EAST GARO HILLS,0,58.85,7.95,20.67,NO
30-01-2018,MEGHALAYA,EAST GARO HILLS,0,62.88,8.62,21.27,NO
31-01-2018,MEGHALAYA,EAST GARO HILLS,0,64.86,8.83,21.48,NO
01-02-2018,MEGHALAYA,EAST GARO HILLS,0,74.56,10.09,21.8,NO
02-02-2018,MEGHALAYA,EAST GARO HILLS,0,77.31,9.97,22.62,NO
03-02-2018,MEGHALAYA,EAST GARO HILLS,0,79.39,10.88,22.7,NO
04-02-2018,MEGHALAYA,EAST GARO HILLS,0.11,75.43,10.99,22.63,NO
05-02-2018,MEGHALAYA,EAST GARO HILLS,0,74.72,12.97,23.15,NO
06-02-2018,MEGHALAYA,EAST GARO HILLS,0,67.27,13.24,23.44,NO
07-02-2018,MEGHALAYA,EAST GARO HILLS,0,66.35,13.27,23.21,NO
08-02-2018,MEGHALAYA,EAST GARO HILLS,0,69.27,12.54,23.32,NO
09-02-2018,MEGHALAYA,EAST GARO HILLS,0.48,65.81,14.35,23.71,NO
10-02-2018,MEGHALAYA,EAST GARO HILLS,0,52.82,11.81,24.57,NO
11-02-2018,MEGHALAYA,EAST GARO HILLS,0,52.06,12.33,23.77,NO
12-02-2018,MEGHALAYA,EAST GARO HILLS,0.31,62.38,12.27,24.4,YES
