date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2015,ODISHA,ANUGUL,0.64,92.65,13.75,22.76,NO
02-01-2015,ODISHA,ANUGUL,6.77,87.09,14.9,21.19,NO
03-01-2015,ODISHA,ANUGUL,1.93,82.08,15.83,27.27,NO
04-01-2015,ODISHA,ANUGUL,0.79,83.61,15.6,27.34,NO
05-01-2015,ODISHA,ANUGUL,0,71.18,15.21,24.33,NO
06-01-2015,ODISHA,ANUGUL,0,60.87,11.07,22.79,YES
07-01-2015,ODISHA,ANUGUL,0,59.67,9.38,22.06,NO
08-01-2015,ODISHA,ANUGUL,0,65.01,10.15,19.19,NO
09-01-2015,ODISHA,ANUGUL,0,65.77,8.07,19.15,NO
10-01-2015,ODISHA,ANUGUL,0,56.07,7.74,21.77,NO
11-01-2015,ODISHA,ANUGUL,0,50.16,8.22,20.39,NO
12-01-2015,ODISHA,ANUGUL,0,54.59,7.85,19.76,NO
13-01-2015,ODISHA,ANUGUL,0,63.27,6.73,20.87,NO
14-01-2015,ODISHA,ANUGUL,0,62.28,10.48,20.08,NO
15-01-2015,ODISHA,ANUGUL,0,55.35,8.92,22.35,NO
16-01-2015,ODISHA,ANUGUL,0,58.44,9.32,22.96,NO
17-01-2015,ODISHA,ANUGUL,0,58.22,9.61,23.36,YES
18-01-2015,ODISHA,ANUGUL,0,52.79,8.46,22.32,YES
19-01-2015,ODISHA,ANUGUL,0,53.05,8.61,22.73,NO
20-01-2015,ODISHA,ANUGUL,0,55.29,8.92,21.1,NO
21-01-2015,ODISHA,ANUGUL,0,53.91,9.05,20.87,NO
22-01-2015,ODISHA,ANUGUL,0.56,49.31,9.75,19.51,NO
23-01-2015,ODISHA,ANUGUL,0.69,54.93,9.49,23.73,NO
24-01-2015,ODISHA,ANUGUL,0,60.1,11.2,22.39,NO
25-01-2015,ODISHA,ANUGUL,0,62.62,10.81,22.86,NO
26-01-2015,ODISHA,ANUGUL,0.59,63.19,12.1,22.27,YES
27-01-2015,ODISHA,ANUGUL,0.78,59.58,14.16,23.88,YES
28-01-2015,ODISHA,ANUGUL,0.01,62.23,10.78,23.11,NO
29-01-2015,ODISHA,ANUGUL,0,65,10.03,24.57,NO
30-01-2015,ODISHA,ANUGUL,0,65.94,15.72,22.85,NO
31-01-2015,ODISHA,ANUGUL,0,43.42,10.93,26.33,NO
01-02-2015,ODISHA,ANUGUL,0,39.14,9.75,28.25,NO
02-02-2015,ODISHA,ANUGUL,0,48.49,11.19,29.68,NO
03-02-2015,ODISHA,ANUGUL,0,44.73,11.84,28.06,NO
04-02-2015,ODISHA,ANUGUL,0,40.93,11.93,24.31,NO
05-02-2015,ODISHA,ANUGUL,0,50.7,11.58,31.81,NO
06-02-2015,ODISHA,ANUGUL,0,47.37,11.78,28.45,YES
07-02-2015,ODISHA,ANUGUL,0,44.37,11.73,30.23,NO
08-02-2015,ODISHA,ANUGUL,0,50.81,11.4,28.6,NO
09-02-2015,ODISHA,ANUGUL,0,56.59,13.62,27.95,NO
10-02-2015,ODISHA,ANUGUL,0,57.29,13.2,28.51,NO
11-02-2015,ODISHA,ANUGUL,0,60.87,13.42,27.63,NO
12-02-2015,ODISHA,ANUGUL,3.26,65.65,13.08,26.42,NO
13-02-2015,ODISHA,ANUGUL,1.67,56.68,13.87,28.78,NO
14-02-2015,ODISHA,ANUGUL,0,44.62,13.23,28.95,YES
15-02-2015,ODISHA,ANUGUL,0,42.67,13.1,29.29,NO
16-02-2015,ODISHA,ANUGUL,0,53.11,15.3,29.8,NO
17-02-2015,ODISHA,ANUGUL,0,49.58,15.05,28.82,NO
18-02-2015,ODISHA,ANUGUL,0.05,56.52,15.63,33,NO
19-02-2015,ODISHA,ANUGUL,0.3,47.2,17.59,31.55,NO
20-02-2015,ODISHA,ANUGUL,0,41.4,17.47,33.36,YES
21-02-2015,ODISHA,ANUGUL,0,42.01,16.35,30.62,NO
22-02-2015,ODISHA,ANUGUL,0.03,42.99,15.61,30.79,NO
23-02-2015,ODISHA,ANUGUL,0,39.56,16.53,32.37,YES
24-02-2015,ODISHA,ANUGUL,0,37.83,16.45,30.95,YES
25-02-2015,ODISHA,ANUGUL,0,36.92,18.01,30.63,NO
26-02-2015,ODISHA,ANUGUL,0,44.74,16.51,30.85,NO
27-02-2015,ODISHA,ANUGUL,0.11,56.71,15.19,29.96,YES
28-02-2015,ODISHA,ANUGUL,0,56.24,15.38,31.18,NO
01-03-2015,ODISHA,ANUGUL,0.32,58.64,15.85,26,NO
02-03-2015,ODISHA,ANUGUL,0,54.98,16.29,24.54,NO
03-03-2015,ODISHA,ANUGUL,0.03,60.5,15.92,26.34,NO
04-03-2015,ODISHA,ANUGUL,1.53,49.76,15.29,26.11,NO
