date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2013,ODISHA,ANUGUL,0.16,67.83,13.67,29.12,NO
02-01-2013,ODISHA,ANUGUL,2.53,82.86,16.31,30.82,NO
03-01-2013,ODISHA,ANUGUL,0,82.35,16.72,28.99,NO
04-01-2013,ODISHA,ANUGUL,0,73.58,15.84,27.86,NO
05-01-2013,ODISHA,ANUGUL,0,79.65,14.75,28.55,NO
06-01-2013,ODISHA,ANUGUL,0,80.67,14.97,28.32,NO
07-01-2013,ODISHA,ANUGUL,0,81.65,15.82,28,NO
08-01-2013,ODISHA,ANUGUL,0,66.06,13.34,28.08,NO
09-01-2013,ODISHA,ANUGUL,0,53.39,9.94,26.04,NO
10-01-2013,ODISHA,ANUGUL,0,54.45,9.07,26.85,NO
11-01-2013,ODISHA,ANUGUL,0,56.75,9.16,26.51,NO
12-01-2013,ODISHA,ANUGUL,0,55.92,10.3,26.57,NO
13-01-2013,ODISHA,ANUGUL,0,56.17,10.35,27.6,NO
14-01-2013,ODISHA,ANUGUL,0,58.84,11.06,29.56,NO
15-01-2013,ODISHA,ANUGUL,0,61.3,13.17,29.57,NO
16-01-2013,ODISHA,ANUGUL,0,64.71,12.96,30.35,NO
17-01-2013,ODISHA,ANUGUL,0,69.45,14.2,30.9,NO
18-01-2013,ODISHA,ANUGUL,0.03,72.51,14.74,31.14,NO
19-01-2013,ODISHA,ANUGUL,0.11,64.16,14.6,30.31,NO
20-01-2013,ODISHA,ANUGUL,0,65.33,14.99,30.29,NO
21-01-2013,ODISHA,ANUGUL,0,68.54,15.66,30.29,NO
22-01-2013,ODISHA,ANUGUL,0,64.71,15.64,29.11,NO
23-01-2013,ODISHA,ANUGUL,0,53.37,12.3,29.61,NO
24-01-2013,ODISHA,ANUGUL,0.1,50.52,12.05,26.02,NO
25-01-2013,ODISHA,ANUGUL,0,54.11,12.78,29.67,NO
26-01-2013,ODISHA,ANUGUL,0,52.78,13.26,29.49,NO
27-01-2013,ODISHA,ANUGUL,0,49.1,10.96,25.54,NO
28-01-2013,ODISHA,ANUGUL,0,44.08,11.86,28.21,NO
29-01-2013,ODISHA,ANUGUL,0,42.23,9.88,26.69,NO
30-01-2013,ODISHA,ANUGUL,0,38.25,11.35,27.22,NO
31-01-2013,ODISHA,ANUGUL,0,46.9,12.57,27.63,NO
01-02-2013,ODISHA,ANUGUL,0,53.31,14.76,27.56,NO
