date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2018,ODISHA,ANUGUL,0,77.4,11.24,27.72,NO
02-01-2018,ODISHA,ANUGUL,0,65.81,11.19,27.39,YES
03-01-2018,ODISHA,ANUGUL,0,65.85,9.85,26.84,YES
04-01-2018,ODISHA,ANUGUL,0,62.85,9.71,27.04,YES
05-01-2018,ODISHA,ANUGUL,0,60.4,8.68,26.38,YES
06-01-2018,ODISHA,ANUGUL,0,53.81,8,26.28,YES
07-01-2018,ODISHA,ANUGUL,0,51.06,8.05,26.49,YES
08-01-2018,ODISHA,ANUGUL,0,55.1,8.01,26.63,NO
09-01-2018,ODISHA,ANUGUL,0,55.78,7.46,26.75,NO
10-01-2018,ODISHA,ANUGUL,0,53.31,7.24,25.96,YES
11-01-2018,ODISHA,ANUGUL,0,51.38,8.2,28.03,YES
12-01-2018,ODISHA,ANUGUL,0,53.77,8.98,28.91,YES
13-01-2018,ODISHA,ANUGUL,0,52.87,9.84,28.6,NO
14-01-2018,ODISHA,ANUGUL,0,56.48,10.39,29.1,NO
15-01-2018,ODISHA,ANUGUL,0,53.83,9.76,28.26,NO
16-01-2018,ODISHA,ANUGUL,0,47.7,8.63,28.99,YES
17-01-2018,ODISHA,ANUGUL,0,48.63,8.34,27.89,YES
18-01-2018,ODISHA,ANUGUL,0,43.93,7.75,28.29,YES
19-01-2018,ODISHA,ANUGUL,0,41.87,7.92,28.11,NO
20-01-2018,ODISHA,ANUGUL,0,47.96,7.99,28.42,YES
21-01-2018,ODISHA,ANUGUL,0,51.36,8.47,29.39,YES
22-01-2018,ODISHA,ANUGUL,0,55.51,9.71,29.21,YES
23-01-2018,ODISHA,ANUGUL,0,59.12,9.77,29.52,YES
24-01-2018,ODISHA,ANUGUL,0,61.68,10.65,28.96,YES
25-01-2018,ODISHA,ANUGUL,0,58.23,12.08,29.55,YES
26-01-2018,ODISHA,ANUGUL,0,47.19,10.94,29.08,YES
27-01-2018,ODISHA,ANUGUL,0,45.57,10.14,28.52,YES
28-01-2018,ODISHA,ANUGUL,0,40.8,8.93,27.56,YES
29-01-2018,ODISHA,ANUGUL,0,43.42,8.41,27.98,YES
30-01-2018,ODISHA,ANUGUL,0,42.46,8.98,26.9,NO
31-01-2018,ODISHA,ANUGUL,0,45.89,9.49,30.41,YES
01-02-2018,ODISHA,ANUGUL,0,45.7,11.03,31.14,YES
02-02-2018,ODISHA,ANUGUL,0,39.82,11.34,30.59,NO
03-02-2018,ODISHA,ANUGUL,0,48.26,11.46,31.79,NO
04-02-2018,ODISHA,ANUGUL,0,50.15,12.28,32.39,NO
05-02-2018,ODISHA,ANUGUL,0,53.53,13.06,33.79,NO
06-02-2018,ODISHA,ANUGUL,0,51.42,14,33.49,YES
07-02-2018,ODISHA,ANUGUL,0,53.03,15.3,34.15,NO
08-02-2018,ODISHA,ANUGUL,0.23,49.12,17.81,33.41,NO
09-02-2018,ODISHA,ANUGUL,0.3,51.21,16.97,33.33,NO
10-02-2018,ODISHA,ANUGUL,0,58.6,15.55,32.44,NO
11-02-2018,ODISHA,ANUGUL,0,58.65,17.58,31.42,NO
