date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2010,ODISHA,ANUGUL,0,61.24,13.3,27.31,NO
02-01-2010,ODISHA,ANUGUL,0,52.72,11.37,26.73,NO
03-01-2010,ODISHA,ANUGUL,0,51.17,9.05,28.54,NO
04-01-2010,ODISHA,ANUGUL,0,53.53,10.98,29.85,NO
05-01-2010,ODISHA,ANUGUL,0,59.75,12.75,28.07,NO
06-01-2010,ODISHA,ANUGUL,0,50.47,11.71,26.91,NO
07-01-2010,ODISHA,ANUGUL,0,56.29,11.04,26.3,NO
08-01-2010,ODISHA,ANUGUL,0,52.58,11.67,27.69,NO
09-01-2010,ODISHA,ANUGUL,0,53.82,14.26,29.17,NO
10-01-2010,ODISHA,ANUGUL,0,54.6,17.15,29.2,NO
11-01-2010,ODISHA,ANUGUL,0.03,57.36,16.62,30.44,NO
12-01-2010,ODISHA,ANUGUL,0,59.16,16.79,30.48,NO
13-01-2010,ODISHA,ANUGUL,0,74.94,18.71,26.12,NO
14-01-2010,ODISHA,ANUGUL,9.67,82.05,18.95,27,NO
15-01-2010,ODISHA,ANUGUL,0,75.97,17.56,25.92,NO
16-01-2010,ODISHA,ANUGUL,0,62.46,13.83,27.18,NO
17-01-2010,ODISHA,ANUGUL,0,55.92,13.72,28.27,NO
18-01-2010,ODISHA,ANUGUL,0,52.89,13.41,27.82,NO
19-01-2010,ODISHA,ANUGUL,0,50.45,12.73,28.64,NO
20-01-2010,ODISHA,ANUGUL,0,48.06,12.29,28.34,NO
21-01-2010,ODISHA,ANUGUL,0,42.08,11.18,29,NO
22-01-2010,ODISHA,ANUGUL,0,39.5,10.98,29.31,NO
23-01-2010,ODISHA,ANUGUL,0,36.83,11.6,29.89,NO
24-01-2010,ODISHA,ANUGUL,0,45.49,11.57,30.36,NO
25-01-2010,ODISHA,ANUGUL,0,47.39,11.8,29.93,NO
26-01-2010,ODISHA,ANUGUL,0,43.53,12.61,30.91,NO
27-01-2010,ODISHA,ANUGUL,0,40.96,12.72,30.04,NO
28-01-2010,ODISHA,ANUGUL,0,45.13,13.3,29.33,NO
29-01-2010,ODISHA,ANUGUL,0,42.72,12.91,29.71,NO
30-01-2010,ODISHA,ANUGUL,0.57,37.49,12.35,29.41,NO
31-01-2010,ODISHA,ANUGUL,0,42.9,12.24,29.51,NO
01-02-2010,ODISHA,ANUGUL,0,44.7,12.36,31.49,NO
02-02-2010,ODISHA,ANUGUL,0,44.18,12.82,31.12,NO
03-02-2010,ODISHA,ANUGUL,0,51.27,14.83,30.65,NO
04-02-2010,ODISHA,ANUGUL,0,55.36,16.17,29.46,NO
05-02-2010,ODISHA,ANUGUL,0,45.16,14.3,30.55,NO
06-02-2010,ODISHA,ANUGUL,0,38.21,14.01,30.86,NO
07-02-2010,ODISHA,ANUGUL,0,40.33,13.35,32.59,NO
08-02-2010,ODISHA,ANUGUL,0,37.68,14.29,33.35,NO
09-02-2010,ODISHA,ANUGUL,0,47.94,15.41,33.52,NO
10-02-2010,ODISHA,ANUGUL,0,53.23,16.85,32.04,NO
11-02-2010,ODISHA,ANUGUL,0,54.26,17.14,32.9,NO
12-02-2010,ODISHA,ANUGUL,0,53.29,17.78,33.84,NO
13-02-2010,ODISHA,ANUGUL,0,47.29,16.9,34.24,NO
14-02-2010,ODISHA,ANUGUL,0,53.69,18.04,34.48,NO
15-02-2010,ODISHA,ANUGUL,0,59.82,19.04,35.28,NO
16-02-2010,ODISHA,ANUGUL,0,62.1,20.53,32.8,NO
17-02-2010,ODISHA,ANUGUL,0,52.8,20.66,33.6,NO
18-02-2010,ODISHA,ANUGUL,0.05,43.89,18.71,32.8,NO
19-02-2010,ODISHA,ANUGUL,0,48.41,17.66,33.14,NO
20-02-2010,ODISHA,ANUGUL,0,32.71,17.82,33.48,NO
21-02-2010,ODISHA,ANUGUL,0,31.6,18.3,35.01,NO
22-02-2010,ODISHA,ANUGUL,0,29.5,18.66,33.41,NO
23-02-2010,ODISHA,ANUGUL,0,38.2,18.55,34.93,NO
24-02-2010,ODISHA,ANUGUL,0,44.49,20.61,34.66,NO
25-02-2010,ODISHA,ANUGUL,0.02,33.79,20.94,35.55,NO
26-02-2010,ODISHA,ANUGUL,0,32.61,19.18,35.3,NO
27-02-2010,ODISHA,ANUGUL,0,28.34,18.36,35.04,YES
28-02-2010,ODISHA,ANUGUL,0,27.03,17.29,36.57,YES
01-03-2010,ODISHA,ANUGUL,0,26.27,17.74,37.25,NO
02-03-2010,ODISHA,ANUGUL,0,22.86,18.97,37.65,YES
03-03-2010,ODISHA,ANUGUL,0,24.84,19.82,38.27,NO
04-03-2010,ODISHA,ANUGUL,0,28.08,22.03,34.99,NO
05-03-2010,ODISHA,ANUGUL,0,30.63,20.34,36.95,NO
06-03-2010,ODISHA,ANUGUL,0,34.5,22.48,37.07,NO
07-03-2010,ODISHA,ANUGUL,0,42.47,23.26,36.74,NO
08-03-2010,ODISHA,ANUGUL,0,50.27,22.98,36.68,NO
09-03-2010,ODISHA,ANUGUL,0,54.18,23.4,36.07,NO
10-03-2010,ODISHA,ANUGUL,0,53.18,22.9,36.1,NO
11-03-2010,ODISHA,ANUGUL,0,51.93,22.79,36.64,NO
12-03-2010,ODISHA,ANUGUL,12.21,34.67,21.92,36.63,NO
13-03-2010,ODISHA,ANUGUL,0,33.49,21.65,36.98,YES
14-03-2010,ODISHA,ANUGUL,0,25.61,22.52,38.1,YES
15-03-2010,ODISHA,ANUGUL,0,30.84,19.69,38.78,YES
16-03-2010,ODISHA,ANUGUL,0,50.37,22.87,37,YES
17-03-2010,ODISHA,ANUGUL,0.02,52.23,23.85,36.12,NO
18-03-2010,ODISHA,ANUGUL,5.52,39.08,21.33,39.09,NO
19-03-2010,ODISHA,ANUGUL,2.37,29.01,21.37,40.12,NO
20-03-2010,ODISHA,ANUGUL,0,36.55,21.91,38.89,YES
21-03-2010,ODISHA,ANUGUL,0,26.43,22.54,40.53,NO
22-03-2010,ODISHA,ANUGUL,0,18.81,22.52,41.31,YES
23-03-2010,ODISHA,ANUGUL,0,26.49,22.44,40.98,YES
24-03-2010,ODISHA,ANUGUL,0,30.24,23.45,38.27,NO
25-03-2010,ODISHA,ANUGUL,0,42.68,23.98,40.46,NO
26-03-2010,ODISHA,ANUGUL,0,38.45,25.82,35.99,NO
27-03-2010,ODISHA,ANUGUL,0,29.99,24.7,37.84,NO
28-03-2010,ODISHA,ANUGUL,0.01,25.9,25.89,41.03,NO
29-03-2010,ODISHA,ANUGUL,0,23.66,24.57,41.22,YES
30-03-2010,ODISHA,ANUGUL,0,23.45,25.8,41.34,NO
31-03-2010,ODISHA,ANUGUL,0,23.76,26.48,39.38,YES
01-04-2010,ODISHA,ANUGUL,0,19.16,24.94,42.08,YES
02-04-2010,ODISHA,ANUGUL,0,29.07,25.59,39.33,YES
03-04-2010,ODISHA,ANUGUL,0,34.67,21.6,40.97,YES
04-04-2010,ODISHA,ANUGUL,0,23.03,25.89,41.79,NO
05-04-2010,ODISHA,ANUGUL,0,20.28,25.36,42.55,YES
06-04-2010,ODISHA,ANUGUL,0,25.8,24.23,42.81,YES
07-04-2010,ODISHA,ANUGUL,0,38.8,24.91,42.51,YES
08-04-2010,ODISHA,ANUGUL,0,35.62,25.22,42.31,YES
09-04-2010,ODISHA,ANUGUL,0,13.66,24.24,44.42,YES
10-04-2010,ODISHA,ANUGUL,0,22.72,24.82,42.34,YES
11-04-2010,ODISHA,ANUGUL,0,26.46,25.36,41.85,NO
12-04-2010,ODISHA,ANUGUL,0,36.76,26.11,42.56,YES
13-04-2010,ODISHA,ANUGUL,0,26.27,26.9,43.74,NO
14-04-2010,ODISHA,ANUGUL,0,34.51,26.92,43.42,YES
15-04-2010,ODISHA,ANUGUL,0,48.94,27.61,40.49,NO
16-04-2010,ODISHA,ANUGUL,0,47.01,27.02,42.48,NO
17-04-2010,ODISHA,ANUGUL,0,35.29,27.33,41.15,NO
18-04-2010,ODISHA,ANUGUL,0,30.18,27.04,41.51,NO
19-04-2010,ODISHA,ANUGUL,0,22.08,27.66,44.53,NO
20-04-2010,ODISHA,ANUGUL,0,17.75,26.32,44.03,NO
21-04-2010,ODISHA,ANUGUL,0,18.58,26.74,44.05,YES
22-04-2010,ODISHA,ANUGUL,0,26.3,27.18,43.09,YES
23-04-2010,ODISHA,ANUGUL,0,31.35,26.82,43.19,NO
24-04-2010,ODISHA,ANUGUL,0,29.26,26.58,41.07,NO
25-04-2010,ODISHA,ANUGUL,0,32.48,25.85,40.69,NO
26-04-2010,ODISHA,ANUGUL,0,37.36,25.6,42.97,YES
27-04-2010,ODISHA,ANUGUL,0,37.58,27.8,42.87,NO
28-04-2010,ODISHA,ANUGUL,0,40.4,28.03,43.83,NO
29-04-2010,ODISHA,ANUGUL,0.3,45.53,25.54,41.22,NO
30-04-2010,ODISHA,ANUGUL,0,43.3,27.04,39.02,YES
01-05-2010,ODISHA,ANUGUL,3.39,41.33,25.7,38.53,NO
02-05-2010,ODISHA,ANUGUL,0,37.96,27.63,41.23,NO
03-05-2010,ODISHA,ANUGUL,0,49.87,27.55,39.26,NO
04-05-2010,ODISHA,ANUGUL,2.98,47.62,24,38.89,NO
05-05-2010,ODISHA,ANUGUL,0,63.82,27.67,40.16,NO
06-05-2010,ODISHA,ANUGUL,1.58,63.41,21.97,37.82,NO
07-05-2010,ODISHA,ANUGUL,0,64.48,24.82,38.19,NO
08-05-2010,ODISHA,ANUGUL,0,52.59,21.73,37.39,NO
09-05-2010,ODISHA,ANUGUL,0,44.18,27.29,41.98,NO
10-05-2010,ODISHA,ANUGUL,0,43.86,28.89,43.47,NO
11-05-2010,ODISHA,ANUGUL,0,44.16,28.5,43.3,NO
12-05-2010,ODISHA,ANUGUL,0,45.14,28.14,43.31,NO
13-05-2010,ODISHA,ANUGUL,0,47.59,29.19,44.23,NO
14-05-2010,ODISHA,ANUGUL,0,47.58,26.19,43.71,NO
15-05-2010,ODISHA,ANUGUL,0.33,49.95,26.29,37.54,NO
16-05-2010,ODISHA,ANUGUL,4.31,47.13,27.94,43.16,NO
17-05-2010,ODISHA,ANUGUL,1.19,51.58,29.24,43.04,NO
18-05-2010,ODISHA,ANUGUL,0,54.51,27.72,42.39,NO
19-05-2010,ODISHA,ANUGUL,0,67.08,28.22,40.51,NO
20-05-2010,ODISHA,ANUGUL,0,74.15,28.17,38.75,NO
21-05-2010,ODISHA,ANUGUL,4.07,83.77,26.56,34.6,NO
22-05-2010,ODISHA,ANUGUL,16.77,90.19,25.62,31.34,NO
23-05-2010,ODISHA,ANUGUL,48.72,82.68,24.96,37.11,NO
