date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2017,MAHARASHTRA,AHMADNAGAR,0,37.27,11.73,30.58,NO
02-01-2017,MAHARASHTRA,AHMADNAGAR,0,33.23,10.56,30.82,NO
03-01-2017,MAHARASHTRA,AHMADNAGAR,0,32.91,7.74,28.42,NO
04-01-2017,MAHARASHTRA,AHMADNAGAR,0,31.49,9.26,28.89,NO
05-01-2017,MAHARASHTRA,AHMADNAGAR,0,30.87,8.19,31.4,NO
06-01-2017,MAHARASHTRA,AHMADNAGAR,0,36.91,8.06,30.18,NO
07-01-2017,MAHARASHTRA,AHMADNAGAR,0,48.31,9.62,26.76,NO
08-01-2017,MAHARASHTRA,AHMADNAGAR,0,55.47,8.82,30.98,NO
09-01-2017,MAHARASHTRA,AHMADNAGAR,0,44.92,10.65,30.76,NO
10-01-2017,MAHARASHTRA,AHMADNAGAR,0,32.71,7.66,28.33,NO
11-01-2017,MAHARASHTRA,AHMADNAGAR,0,31.89,7.5,28.34,NO
12-01-2017,MAHARASHTRA,AHMADNAGAR,0,29.85,8.99,27.36,NO
13-01-2017,MAHARASHTRA,AHMADNAGAR,0,34.72,11.87,27.25,NO
14-01-2017,MAHARASHTRA,AHMADNAGAR,0,43.34,14.39,28.03,NO
15-01-2017,MAHARASHTRA,AHMADNAGAR,0,48.1,13.59,29.45,NO
16-01-2017,MAHARASHTRA,AHMADNAGAR,0,48.04,14.6,29.83,NO
17-01-2017,MAHARASHTRA,AHMADNAGAR,0,42.27,12.83,29.87,NO
18-01-2017,MAHARASHTRA,AHMADNAGAR,0,40.19,11.85,29.91,NO
19-01-2017,MAHARASHTRA,AHMADNAGAR,0,37.07,12.15,29.65,NO
20-01-2017,MAHARASHTRA,AHMADNAGAR,0,36.97,11.87,27.86,NO
21-01-2017,MAHARASHTRA,AHMADNAGAR,0.28,36.73,14.23,30.77,NO
22-01-2017,MAHARASHTRA,AHMADNAGAR,0,34.63,12.69,33.15,NO
23-01-2017,MAHARASHTRA,AHMADNAGAR,0,36.9,14.23,33.94,NO
24-01-2017,MAHARASHTRA,AHMADNAGAR,0,35.29,13.76,31.14,NO
25-01-2017,MAHARASHTRA,AHMADNAGAR,0.01,33.07,14.26,30.63,NO
26-01-2017,MAHARASHTRA,AHMADNAGAR,0,37.68,12.91,33.49,NO
27-01-2017,MAHARASHTRA,AHMADNAGAR,0,36.85,11.78,31.44,NO
28-01-2017,MAHARASHTRA,AHMADNAGAR,0,27.77,12.54,32.12,NO
29-01-2017,MAHARASHTRA,AHMADNAGAR,0,23.66,11.16,32.88,NO
30-01-2017,MAHARASHTRA,AHMADNAGAR,0,20.69,11.69,32.5,NO
31-01-2017,MAHARASHTRA,AHMADNAGAR,0,20.94,12.49,33.99,NO
01-02-2017,MAHARASHTRA,AHMADNAGAR,0,22.05,13.41,34.13,NO
02-02-2017,MAHARASHTRA,AHMADNAGAR,0.09,29.03,14.26,34.36,NO
03-02-2017,MAHARASHTRA,AHMADNAGAR,0,34.08,14.5,34.31,NO
04-02-2017,MAHARASHTRA,AHMADNAGAR,0,35.41,14.84,33,NO
05-02-2017,MAHARASHTRA,AHMADNAGAR,0,46.43,13.42,33.3,NO
06-02-2017,MAHARASHTRA,AHMADNAGAR,0,34.67,12.73,32.1,NO
07-02-2017,MAHARASHTRA,AHMADNAGAR,0,24.87,13.92,33.04,YES
08-02-2017,MAHARASHTRA,AHMADNAGAR,0,28.66,15.46,34.8,NO
09-02-2017,MAHARASHTRA,AHMADNAGAR,0,29.62,14.51,32.83,YES
10-02-2017,MAHARASHTRA,AHMADNAGAR,0,29.71,14.7,33.08,NO
11-02-2017,MAHARASHTRA,AHMADNAGAR,0.01,32.74,12.88,32.55,NO
12-02-2017,MAHARASHTRA,AHMADNAGAR,0,27.71,14.96,32.37,NO
13-02-2017,MAHARASHTRA,AHMADNAGAR,0,32.49,14.42,32.9,NO
14-02-2017,MAHARASHTRA,AHMADNAGAR,0,35.21,14.88,32.77,NO
15-02-2017,MAHARASHTRA,AHMADNAGAR,0,33.26,14.23,32.56,NO
16-02-2017,MAHARASHTRA,AHMADNAGAR,0,28.72,14.21,32.93,NO
17-02-2017,MAHARASHTRA,AHMADNAGAR,0,23.02,14.68,34.94,NO
18-02-2017,MAHARASHTRA,AHMADNAGAR,0,21.8,15.19,35.52,NO
19-02-2017,MAHARASHTRA,AHMADNAGAR,0.01,18.99,14.63,36.55,NO
20-02-2017,MAHARASHTRA,AHMADNAGAR,0,25.27,14.14,37.17,NO
21-02-2017,MAHARASHTRA,AHMADNAGAR,0,40.09,13.07,36.1,NO
