date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2016,MAHARASHTRA,AHMADNAGAR,0,26.52,11.93,32.37,NO
02-01-2016,MAHARASHTRA,AHMADNAGAR,0,22.91,12.83,31.86,NO
03-01-2016,MAHARASHTRA,AHMADNAGAR,0,25.79,11.6,31.51,NO
04-01-2016,MAHARASHTRA,AHMADNAGAR,0,27.94,10.67,30.88,NO
05-01-2016,MAHARASHTRA,AHMADNAGAR,0,29.89,11.11,32.19,NO
06-01-2016,MAHARASHTRA,AHMADNAGAR,0,29.67,12.56,32.1,NO
07-01-2016,MAHARASHTRA,AHMADNAGAR,0,32.63,14.06,30.27,NO
08-01-2016,MAHARASHTRA,AHMADNAGAR,0,34.83,13.32,31.44,NO
09-01-2016,MAHARASHTRA,AHMADNAGAR,0,31.42,11.81,30.01,NO
10-01-2016,MAHARASHTRA,AHMADNAGAR,0,29.03,11.88,30.79,NO
11-01-2016,MAHARASHTRA,AHMADNAGAR,0,28.58,11.95,30.48,NO
12-01-2016,MAHARASHTRA,AHMADNAGAR,0,33.56,12.72,31.21,NO
13-01-2016,MAHARASHTRA,AHMADNAGAR,0,34.68,11.51,30.82,NO
14-01-2016,MAHARASHTRA,AHMADNAGAR,0,41.69,11.79,30.23,NO
15-01-2016,MAHARASHTRA,AHMADNAGAR,0,41.01,13.42,30.19,NO
16-01-2016,MAHARASHTRA,AHMADNAGAR,0,45.35,14.45,29.09,NO
17-01-2016,MAHARASHTRA,AHMADNAGAR,0,49.17,13.77,28.5,NO
18-01-2016,MAHARASHTRA,AHMADNAGAR,0,50.57,12.61,29.45,NO
19-01-2016,MAHARASHTRA,AHMADNAGAR,0,37.22,10.88,28.42,NO
20-01-2016,MAHARASHTRA,AHMADNAGAR,0.07,31.4,8.47,28.59,NO
21-01-2016,MAHARASHTRA,AHMADNAGAR,0,23.84,10.78,27.59,NO
22-01-2016,MAHARASHTRA,AHMADNAGAR,0,17.14,7.91,29.37,NO
23-01-2016,MAHARASHTRA,AHMADNAGAR,0,21.5,8.84,29.11,NO
24-01-2016,MAHARASHTRA,AHMADNAGAR,0,25.05,12.13,30.38,NO
25-01-2016,MAHARASHTRA,AHMADNAGAR,0,23.19,10.79,32.42,NO
26-01-2016,MAHARASHTRA,AHMADNAGAR,0,21.71,11.62,32.99,NO
27-01-2016,MAHARASHTRA,AHMADNAGAR,0,20.76,10.59,34,NO
28-01-2016,MAHARASHTRA,AHMADNAGAR,0,25.39,11.31,34.9,NO
29-01-2016,MAHARASHTRA,AHMADNAGAR,0,23.48,11.84,34.54,NO
30-01-2016,MAHARASHTRA,AHMADNAGAR,0,22.5,12.4,34.07,NO
31-01-2016,MAHARASHTRA,AHMADNAGAR,0,25.22,14.68,35.1,NO
01-02-2016,MAHARASHTRA,AHMADNAGAR,0,26,14.02,35.63,NO
02-02-2016,MAHARASHTRA,AHMADNAGAR,0,25.6,15.07,35.27,NO
03-02-2016,MAHARASHTRA,AHMADNAGAR,0,23.22,11.82,34.32,NO
04-02-2016,MAHARASHTRA,AHMADNAGAR,0,20.63,10.01,33.49,NO
05-02-2016,MAHARASHTRA,AHMADNAGAR,0,23.37,11.94,35.46,NO
06-02-2016,MAHARASHTRA,AHMADNAGAR,0,40.84,13.47,32.26,NO
07-02-2016,MAHARASHTRA,AHMADNAGAR,0,43.59,13.66,34.13,NO
08-02-2016,MAHARASHTRA,AHMADNAGAR,0,31.38,12.43,32.9,NO
09-02-2016,MAHARASHTRA,AHMADNAGAR,0,30.87,13.86,34.09,NO
10-02-2016,MAHARASHTRA,AHMADNAGAR,0,47.31,15.82,33.75,NO
11-02-2016,MAHARASHTRA,AHMADNAGAR,0,50.17,16.27,32.33,NO
12-02-2016,MAHARASHTRA,AHMADNAGAR,0,50.15,14.67,32.58,NO
13-02-2016,MAHARASHTRA,AHMADNAGAR,0,38.39,13.46,31.39,NO
14-02-2016,MAHARASHTRA,AHMADNAGAR,0,28.85,14.43,33.29,NO
15-02-2016,MAHARASHTRA,AHMADNAGAR,0,32.78,15.51,34.11,NO
16-02-2016,MAHARASHTRA,AHMADNAGAR,0,33.52,15.79,34.25,NO
17-02-2016,MAHARASHTRA,AHMADNAGAR,0,35.12,19.07,25.69,NO
18-02-2016,MAHARASHTRA,AHMADNAGAR,0,29.48,16.37,35.01,YES
19-02-2016,MAHARASHTRA,AHMADNAGAR,0,38.94,18.29,35.73,NO
20-02-2016,MAHARASHTRA,AHMADNAGAR,0,38.9,15.82,34.84,NO
21-02-2016,MAHARASHTRA,AHMADNAGAR,0.12,36.09,21.07,36.42,NO
22-02-2016,MAHARASHTRA,AHMADNAGAR,0,23.87,19.26,36.63,NO
23-02-2016,MAHARASHTRA,AHMADNAGAR,0,22.97,16.65,37.91,NO
24-02-2016,MAHARASHTRA,AHMADNAGAR,0,29.88,16.64,36.51,NO
25-02-2016,MAHARASHTRA,AHMADNAGAR,0.05,28.71,15.5,35.88,NO
