date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2015,MAHARASHTRA,AHMADNAGAR,1.92,74.44,15.3,24.12,NO
02-01-2015,MAHARASHTRA,AHMADNAGAR,0.58,73.41,15.22,24.5,NO
03-01-2015,MAHARASHTRA,AHMADNAGAR,0.08,70.53,12.93,26.66,NO
04-01-2015,MAHARASHTRA,AHMADNAGAR,0.01,68.85,14.56,26.4,NO
05-01-2015,MAHARASHTRA,AHMADNAGAR,0,57.85,13.75,27.19,NO
06-01-2015,MAHARASHTRA,AHMADNAGAR,0,50.28,11.97,28.3,NO
07-01-2015,MAHARASHTRA,AHMADNAGAR,0,42.5,12.47,29.8,NO
08-01-2015,MAHARASHTRA,AHMADNAGAR,0,40.35,10.14,27.91,NO
09-01-2015,MAHARASHTRA,AHMADNAGAR,0,40.3,8.47,28.69,NO
10-01-2015,MAHARASHTRA,AHMADNAGAR,0,37.49,6.96,28.24,NO
11-01-2015,MAHARASHTRA,AHMADNAGAR,0,35.17,8.35,28.56,NO
12-01-2015,MAHARASHTRA,AHMADNAGAR,0,34.39,8.47,30.54,NO
13-01-2015,MAHARASHTRA,AHMADNAGAR,0,31.11,8.21,31.31,NO
14-01-2015,MAHARASHTRA,AHMADNAGAR,0,28.84,9.94,30.88,NO
15-01-2015,MAHARASHTRA,AHMADNAGAR,0,36.22,9.64,28.27,NO
16-01-2015,MAHARASHTRA,AHMADNAGAR,0,38.91,9.26,30.23,NO
17-01-2015,MAHARASHTRA,AHMADNAGAR,0,39.85,8.84,28.78,NO
18-01-2015,MAHARASHTRA,AHMADNAGAR,0,38.87,11.03,30.05,NO
19-01-2015,MAHARASHTRA,AHMADNAGAR,0,41.89,9.88,29.03,YES
20-01-2015,MAHARASHTRA,AHMADNAGAR,0,50.27,11.92,28.43,NO
21-01-2015,MAHARASHTRA,AHMADNAGAR,0,55.42,12.88,29.7,NO
22-01-2015,MAHARASHTRA,AHMADNAGAR,0.02,55.31,14.72,29.21,NO
23-01-2015,MAHARASHTRA,AHMADNAGAR,0,52.93,14.11,26.92,NO
24-01-2015,MAHARASHTRA,AHMADNAGAR,0,49.79,15.59,29.83,NO
25-01-2015,MAHARASHTRA,AHMADNAGAR,0.99,47.33,16.42,29.55,NO
26-01-2015,MAHARASHTRA,AHMADNAGAR,0,52.2,15.35,28.61,NO
27-01-2015,MAHARASHTRA,AHMADNAGAR,0.02,47.08,13.87,29.18,NO
28-01-2015,MAHARASHTRA,AHMADNAGAR,0,47.86,13.43,29.57,NO
29-01-2015,MAHARASHTRA,AHMADNAGAR,0,48.15,14.35,30.42,YES
30-01-2015,MAHARASHTRA,AHMADNAGAR,0,44.61,13.98,28.99,NO
31-01-2015,MAHARASHTRA,AHMADNAGAR,0,30.86,12.85,30.36,NO
01-02-2015,MAHARASHTRA,AHMADNAGAR,0,36.27,13.36,31.69,NO
02-02-2015,MAHARASHTRA,AHMADNAGAR,0,35.57,12.56,32.68,NO
03-02-2015,MAHARASHTRA,AHMADNAGAR,0,37.95,13.37,32.31,NO
04-02-2015,MAHARASHTRA,AHMADNAGAR,0,33.65,13.81,32.6,NO
05-02-2015,MAHARASHTRA,AHMADNAGAR,0,30.32,12.92,31.01,NO
06-02-2015,MAHARASHTRA,AHMADNAGAR,0,33.07,11.61,30.89,NO
07-02-2015,MAHARASHTRA,AHMADNAGAR,0,36.83,11.17,31.46,NO
08-02-2015,MAHARASHTRA,AHMADNAGAR,0.32,32.74,14.3,30.45,NO
09-02-2015,MAHARASHTRA,AHMADNAGAR,0,34.16,11.37,31.67,NO
10-02-2015,MAHARASHTRA,AHMADNAGAR,0,41.67,14.6,31.74,NO
11-02-2015,MAHARASHTRA,AHMADNAGAR,0.5,39.66,14.09,32.24,NO
12-02-2015,MAHARASHTRA,AHMADNAGAR,0,35.4,14.15,32.3,NO
13-02-2015,MAHARASHTRA,AHMADNAGAR,0,26.84,14.05,33.05,NO
14-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.17,13.41,33.46,NO
15-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.21,14.18,34.35,NO
16-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.77,11.58,36.54,NO
17-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.48,13.31,36.1,NO
18-02-2015,MAHARASHTRA,AHMADNAGAR,0,27.75,11.62,34.76,NO
19-02-2015,MAHARASHTRA,AHMADNAGAR,0,27.96,12.06,34.55,NO
20-02-2015,MAHARASHTRA,AHMADNAGAR,0,24.38,13.67,35.07,NO
21-02-2015,MAHARASHTRA,AHMADNAGAR,0,25.55,15.4,32.22,NO
22-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.97,17.35,34.18,NO
23-02-2015,MAHARASHTRA,AHMADNAGAR,0,22.42,14.81,34.69,NO
24-02-2015,MAHARASHTRA,AHMADNAGAR,0,27.34,16.61,35.74,NO
25-02-2015,MAHARASHTRA,AHMADNAGAR,0,36.76,15.83,35.15,NO
26-02-2015,MAHARASHTRA,AHMADNAGAR,0,35.24,14.77,33.25,NO
27-02-2015,MAHARASHTRA,AHMADNAGAR,0,36.57,12.86,32.56,NO
28-02-2015,MAHARASHTRA,AHMADNAGAR,0,49.72,14.56,30.68,NO
01-03-2015,MAHARASHTRA,AHMADNAGAR,15.39,77.68,14.11,18.94,NO
02-03-2015,MAHARASHTRA,AHMADNAGAR,8.26,67.81,13.43,27.84,NO
03-03-2015,MAHARASHTRA,AHMADNAGAR,0.06,55.61,11.2,27.16,NO
04-03-2015,MAHARASHTRA,AHMADNAGAR,0,47.19,10.29,28.77,NO
05-03-2015,MAHARASHTRA,AHMADNAGAR,0,45.58,11.4,32.22,NO
06-03-2015,MAHARASHTRA,AHMADNAGAR,0.05,44.52,15.06,33.09,NO
07-03-2015,MAHARASHTRA,AHMADNAGAR,0.01,41.11,12.94,33.39,NO
08-03-2015,MAHARASHTRA,AHMADNAGAR,0,41.74,13.89,34.54,NO
09-03-2015,MAHARASHTRA,AHMADNAGAR,0.25,48.22,14.21,35.2,NO
10-03-2015,MAHARASHTRA,AHMADNAGAR,0.18,51.19,16.65,33.9,NO
11-03-2015,MAHARASHTRA,AHMADNAGAR,0.58,54.05,18.54,33.75,NO
12-03-2015,MAHARASHTRA,AHMADNAGAR,0.02,46.92,18.16,34.37,NO
13-03-2015,MAHARASHTRA,AHMADNAGAR,0.74,49.95,17.58,34.23,NO
14-03-2015,MAHARASHTRA,AHMADNAGAR,2.02,54.58,17.75,32.48,NO
15-03-2015,MAHARASHTRA,AHMADNAGAR,14.28,65.14,17.65,32.26,NO
16-03-2015,MAHARASHTRA,AHMADNAGAR,0.35,56.46,17.74,32.61,NO
17-03-2015,MAHARASHTRA,AHMADNAGAR,0.02,44.96,16.52,33.89,NO
18-03-2015,MAHARASHTRA,AHMADNAGAR,0,43.97,16.95,34.99,NO
19-03-2015,MAHARASHTRA,AHMADNAGAR,0,43.38,18.4,36.2,NO
20-03-2015,MAHARASHTRA,AHMADNAGAR,0,41.33,19.25,36.35,NO
21-03-2015,MAHARASHTRA,AHMADNAGAR,0,39.56,20.13,36.82,NO
22-03-2015,MAHARASHTRA,AHMADNAGAR,0,35.98,20.55,38.06,NO
23-03-2015,MAHARASHTRA,AHMADNAGAR,0,34.74,20.67,38.21,NO
24-03-2015,MAHARASHTRA,AHMADNAGAR,0,30.08,21.48,38.94,NO
25-03-2015,MAHARASHTRA,AHMADNAGAR,0,28.32,20.61,39.13,NO
26-03-2015,MAHARASHTRA,AHMADNAGAR,0,31.07,18.38,38.9,NO
27-03-2015,MAHARASHTRA,AHMADNAGAR,0,32.2,18.64,39.33,NO
28-03-2015,MAHARASHTRA,AHMADNAGAR,0,34.29,19.45,39.02,NO
29-03-2015,MAHARASHTRA,AHMADNAGAR,0.21,38.61,19.95,35.5,NO
30-03-2015,MAHARASHTRA,AHMADNAGAR,2.45,45.03,19.72,36.35,NO
31-03-2015,MAHARASHTRA,AHMADNAGAR,0,29.16,17.48,36.36,NO
01-04-2015,MAHARASHTRA,AHMADNAGAR,0,25.82,15.25,35.26,NO
02-04-2015,MAHARASHTRA,AHMADNAGAR,0,33.35,21.77,37.9,NO
03-04-2015,MAHARASHTRA,AHMADNAGAR,0,39.05,22.16,35.81,NO
04-04-2015,MAHARASHTRA,AHMADNAGAR,0,43.03,17.93,35.9,NO
05-04-2015,MAHARASHTRA,AHMADNAGAR,0,43.33,18.47,36.11,NO
06-04-2015,MAHARASHTRA,AHMADNAGAR,0,37.58,15.07,37.87,NO
07-04-2015,MAHARASHTRA,AHMADNAGAR,0,38.08,16.39,38.1,NO
08-04-2015,MAHARASHTRA,AHMADNAGAR,0,38.42,16.81,38.67,NO
09-04-2015,MAHARASHTRA,AHMADNAGAR,0,37.63,18.81,38.94,NO
10-04-2015,MAHARASHTRA,AHMADNAGAR,1.68,45.88,20.81,37.28,NO
11-04-2015,MAHARASHTRA,AHMADNAGAR,0.02,49.24,21.67,34.66,NO
12-04-2015,MAHARASHTRA,AHMADNAGAR,1.76,45.27,19.92,32.5,NO
13-04-2015,MAHARASHTRA,AHMADNAGAR,0.19,46.25,16.98,31.58,YES
14-04-2015,MAHARASHTRA,AHMADNAGAR,5.98,51.4,16.95,29.63,NO
15-04-2015,MAHARASHTRA,AHMADNAGAR,0,47.95,15.88,33.38,NO
16-04-2015,MAHARASHTRA,AHMADNAGAR,0.46,46.71,19.37,34.32,NO
17-04-2015,MAHARASHTRA,AHMADNAGAR,0.15,42.13,18.46,35.64,NO
18-04-2015,MAHARASHTRA,AHMADNAGAR,0,36.07,18.77,37.94,NO
19-04-2015,MAHARASHTRA,AHMADNAGAR,0,29.9,22.62,40.1,NO
20-04-2015,MAHARASHTRA,AHMADNAGAR,0,27.4,20.1,40.3,NO
21-04-2015,MAHARASHTRA,AHMADNAGAR,0,30.67,20.6,40.29,NO
22-04-2015,MAHARASHTRA,AHMADNAGAR,0,36.59,22.39,39.98,NO
23-04-2015,MAHARASHTRA,AHMADNAGAR,0,36.02,23.27,38.81,NO
