date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2018,MAHARASHTRA,AHMADNAGAR,0,46.65,11.31,29.54,NO
02-01-2018,MAHARASHTRA,AHMADNAGAR,0,46,12.26,29.47,NO
03-01-2018,MAHARASHTRA,AHMADNAGAR,0,45.22,12.97,29.49,YES
04-01-2018,MAHARASHTRA,AHMADNAGAR,0,43.88,10.51,30.41,NO
05-01-2018,MAHARASHTRA,AHMADNAGAR,0,45.64,10.69,30.34,NO
06-01-2018,MAHARASHTRA,AHMADNAGAR,0,45.25,11.93,29.29,NO
07-01-2018,MAHARASHTRA,AHMADNAGAR,0,41.22,11.9,29.42,NO
08-01-2018,MAHARASHTRA,AHMADNAGAR,0,45.69,11.32,28.65,NO
09-01-2018,MAHARASHTRA,AHMADNAGAR,0,47.72,11.22,28.93,NO
10-01-2018,MAHARASHTRA,AHMADNAGAR,0,43.43,12.23,28.46,NO
11-01-2018,MAHARASHTRA,AHMADNAGAR,0,44.23,12.59,28.9,NO
12-01-2018,MAHARASHTRA,AHMADNAGAR,0,42.72,13.75,31.46,NO
13-01-2018,MAHARASHTRA,AHMADNAGAR,0,43.01,15.46,31.99,NO
14-01-2018,MAHARASHTRA,AHMADNAGAR,0,44.09,15.77,32.62,NO
15-01-2018,MAHARASHTRA,AHMADNAGAR,0,46.94,15.52,32.74,NO
16-01-2018,MAHARASHTRA,AHMADNAGAR,0,42.85,15.99,32.03,NO
17-01-2018,MAHARASHTRA,AHMADNAGAR,0,39.15,15.02,32.08,NO
18-01-2018,MAHARASHTRA,AHMADNAGAR,0,36.68,14.44,32.13,NO
19-01-2018,MAHARASHTRA,AHMADNAGAR,0,32.61,13.71,31.06,NO
20-01-2018,MAHARASHTRA,AHMADNAGAR,0,29.18,12.69,31.74,NO
21-01-2018,MAHARASHTRA,AHMADNAGAR,0,29.56,12.31,30.28,NO
22-01-2018,MAHARASHTRA,AHMADNAGAR,0,35.75,10.82,30.47,NO
23-01-2018,MAHARASHTRA,AHMADNAGAR,0,51.81,11.86,31.32,NO
24-01-2018,MAHARASHTRA,AHMADNAGAR,0,38.76,12.76,30.78,YES
25-01-2018,MAHARASHTRA,AHMADNAGAR,0,27.58,11.3,28.13,YES
26-01-2018,MAHARASHTRA,AHMADNAGAR,0,23.02,8.93,29.61,NO
27-01-2018,MAHARASHTRA,AHMADNAGAR,0,24.08,9.04,29.95,NO
28-01-2018,MAHARASHTRA,AHMADNAGAR,0,27.32,9.35,30.82,NO
29-01-2018,MAHARASHTRA,AHMADNAGAR,0,28.43,11.03,30.78,NO
30-01-2018,MAHARASHTRA,AHMADNAGAR,0,26.24,11.11,30.93,NO
31-01-2018,MAHARASHTRA,AHMADNAGAR,0,22.47,11.23,30.99,YES
01-02-2018,MAHARASHTRA,AHMADNAGAR,0,20.58,10.97,31.33,NO
02-02-2018,MAHARASHTRA,AHMADNAGAR,0,23.41,10.82,31.46,NO
03-02-2018,MAHARASHTRA,AHMADNAGAR,0,24.94,11.79,32.58,NO
04-02-2018,MAHARASHTRA,AHMADNAGAR,0,25.96,12.81,32.75,YES
05-02-2018,MAHARASHTRA,AHMADNAGAR,0,27.86,12.81,32.33,YES
06-02-2018,MAHARASHTRA,AHMADNAGAR,0,29.03,14.68,32.23,NO
07-02-2018,MAHARASHTRA,AHMADNAGAR,0,39.97,15.8,32.07,NO
08-02-2018,MAHARASHTRA,AHMADNAGAR,0,45.17,14.18,29.05,NO
09-02-2018,MAHARASHTRA,AHMADNAGAR,0,32.03,12.09,32.35,NO
10-02-2018,MAHARASHTRA,AHMADNAGAR,0.02,33.23,13.21,30.88,NO
11-02-2018,MAHARASHTRA,AHMADNAGAR,0,46.81,13.77,29.95,NO
12-02-2018,MAHARASHTRA,AHMADNAGAR,0.07,44.03,14.17,32.31,NO
13-02-2018,MAHARASHTRA,AHMADNAGAR,0.01,36.68,13.88,30.92,NO
14-02-2018,MAHARASHTRA,AHMADNAGAR,0.32,50.44,15.54,30.87,NO
15-02-2018,MAHARASHTRA,AHMADNAGAR,0.12,43.11,16.84,30.16,NO
16-02-2018,MAHARASHTRA,AHMADNAGAR,0,31.32,15.95,30.4,NO
17-02-2018,MAHARASHTRA,AHMADNAGAR,0,24.78,14.54,31.76,NO
18-02-2018,MAHARASHTRA,AHMADNAGAR,0,22.95,13.83,33.38,NO
19-02-2018,MAHARASHTRA,AHMADNAGAR,0,24.8,15.72,34.57,NO
20-02-2018,MAHARASHTRA,AHMADNAGAR,0,26.12,14.46,34.32,NO
21-02-2018,MAHARASHTRA,AHMADNAGAR,0,28.13,15,36.07,NO
22-02-2018,MAHARASHTRA,AHMADNAGAR,0,28.64,16.47,34.18,NO
23-02-2018,MAHARASHTRA,AHMADNAGAR,0,28.3,16.5,35.82,NO
24-02-2018,MAHARASHTRA,AHMADNAGAR,0,27.89,17.31,34.99,NO
25-02-2018,MAHARASHTRA,AHMADNAGAR,0,26.12,17.9,34.31,NO
26-02-2018,MAHARASHTRA,AHMADNAGAR,0.03,25.34,14.9,35.77,NO
27-02-2018,MAHARASHTRA,AHMADNAGAR,0,25.41,17.09,35.62,YES
28-02-2018,MAHARASHTRA,AHMADNAGAR,0,23.81,16.61,36.13,NO
01-03-2018,MAHARASHTRA,AHMADNAGAR,0,23.62,16.89,36.66,NO
02-03-2018,MAHARASHTRA,AHMADNAGAR,0,23.44,16.59,36.88,NO
03-03-2018,MAHARASHTRA,AHMADNAGAR,0,24.3,16.17,36.69,YES
04-03-2018,MAHARASHTRA,AHMADNAGAR,0,26.38,18.38,36.7,YES
05-03-2018,MAHARASHTRA,AHMADNAGAR,0,26.73,18.04,35.77,YES
06-03-2018,MAHARASHTRA,AHMADNAGAR,0,24.61,17.26,35.94,NO
07-03-2018,MAHARASHTRA,AHMADNAGAR,0,27.19,19.52,36.48,NO
08-03-2018,MAHARASHTRA,AHMADNAGAR,0,27.29,18.32,36.74,NO
09-03-2018,MAHARASHTRA,AHMADNAGAR,0,22.26,18.76,35.07,NO
10-03-2018,MAHARASHTRA,AHMADNAGAR,0,21.96,19.29,37.58,NO
11-03-2018,MAHARASHTRA,AHMADNAGAR,0,22.88,20.7,36.53,NO
12-03-2018,MAHARASHTRA,AHMADNAGAR,0,23.89,18.58,38.14,NO
13-03-2018,MAHARASHTRA,AHMADNAGAR,0,23.28,18.51,36.86,NO
14-03-2018,MAHARASHTRA,AHMADNAGAR,0,18.99,18.88,37.88,NO
15-03-2018,MAHARASHTRA,AHMADNAGAR,0,24.03,20.86,36.53,NO
16-03-2018,MAHARASHTRA,AHMADNAGAR,0,36.03,19.48,32.18,NO
17-03-2018,MAHARASHTRA,AHMADNAGAR,0.34,33.56,15.98,30.92,NO
18-03-2018,MAHARASHTRA,AHMADNAGAR,0,35.87,18.95,34.86,NO
19-03-2018,MAHARASHTRA,AHMADNAGAR,1.43,35.63,19.22,35.45,NO
20-03-2018,MAHARASHTRA,AHMADNAGAR,0.03,33.97,19.19,36.63,NO
21-03-2018,MAHARASHTRA,AHMADNAGAR,0,33.23,17.42,37.62,YES
