date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2010,MANIPUR,BISHNUPUR,0,68.58,5.38,22.98,NO
02-01-2010,MANIPUR,BISHNUPUR,0,57.36,4.98,23.5,YES
03-01-2010,MANIPUR,BISHNUPUR,0,51.14,3.68,25.1,NO
04-01-2010,MANIPUR,BISHNUPUR,0,60.29,3.95,24.28,NO
05-01-2010,MANIPUR,BISHNUPUR,0,58.2,6.33,24.93,NO
06-01-2010,MANIPUR,BISHNUPUR,0,56.7,4.78,25.68,NO
07-01-2010,MANIPUR,BISHNUPUR,0,53.56,6.2,26.15,NO
08-01-2010,MANIPUR,BISHNUPUR,0,51.64,5,26.6,NO
09-01-2010,MANIPUR,BISHNUPUR,0,50.56,5.6,26.38,NO
10-01-2010,MANIPUR,BISHNUPUR,0,55.81,5.23,25.48,NO
11-01-2010,MANIPUR,BISHNUPUR,0,58.92,4.28,23.95,NO
12-01-2010,MANIPUR,BISHNUPUR,0,54.55,3.68,24.28,NO
13-01-2010,MANIPUR,BISHNUPUR,0,45.72,2.9,24.18,NO
14-01-2010,MANIPUR,BISHNUPUR,0,54.66,7.2,25.13,YES
15-01-2010,MANIPUR,BISHNUPUR,0,55.45,6.78,25.9,NO
16-01-2010,MANIPUR,BISHNUPUR,0,54.33,12.85,26.05,YES
17-01-2010,MANIPUR,BISHNUPUR,0,51.81,5.58,26.28,NO
18-01-2010,MANIPUR,BISHNUPUR,0,57.38,11.83,26.23,NO
19-01-2010,MANIPUR,BISHNUPUR,0,61.1,7.23,26.43,NO
20-01-2010,MANIPUR,BISHNUPUR,0,56.31,8.28,26.53,NO
21-01-2010,MANIPUR,BISHNUPUR,0,52.71,6.85,27.4,NO
22-01-2010,MANIPUR,BISHNUPUR,0,53.65,5.28,26.88,NO
23-01-2010,MANIPUR,BISHNUPUR,0,52.35,6.05,27.8,NO
24-01-2010,MANIPUR,BISHNUPUR,0,47.58,5.78,26.88,NO
25-01-2010,MANIPUR,BISHNUPUR,4.23,47.39,7.28,27.25,NO
26-01-2010,MANIPUR,BISHNUPUR,4.05,58.06,9.18,27,NO
27-01-2010,MANIPUR,BISHNUPUR,0,46.81,6.18,25.58,NO
28-01-2010,MANIPUR,BISHNUPUR,0,47.88,5.3,26.2,YES
29-01-2010,MANIPUR,BISHNUPUR,0,47.9,5.78,26.88,NO
30-01-2010,MANIPUR,BISHNUPUR,0,48.91,5.78,26.48,YES
31-01-2010,MANIPUR,BISHNUPUR,0,47.91,4.78,26.25,NO
01-02-2010,MANIPUR,BISHNUPUR,0,48.86,5.25,26.3,NO
02-02-2010,MANIPUR,BISHNUPUR,0,51.96,5.28,25.88,NO
03-02-2010,MANIPUR,BISHNUPUR,0,48.71,4.8,25.45,NO
04-02-2010,MANIPUR,BISHNUPUR,0,45.71,4.38,25.5,NO
05-02-2010,MANIPUR,BISHNUPUR,0,42.84,4.78,24.3,NO
06-02-2010,MANIPUR,BISHNUPUR,0,36.95,4.5,25.15,NO
07-02-2010,MANIPUR,BISHNUPUR,0,42.53,4.78,26.8,NO
08-02-2010,MANIPUR,BISHNUPUR,0,41.66,5.05,27.5,NO
09-02-2010,MANIPUR,BISHNUPUR,0,48.11,6.55,26.53,NO
10-02-2010,MANIPUR,BISHNUPUR,0,55.83,7.45,26.58,NO
11-02-2010,MANIPUR,BISHNUPUR,0,53.7,8.13,27.63,NO
12-02-2010,MANIPUR,BISHNUPUR,0,47.31,5.58,28.5,NO
13-02-2010,MANIPUR,BISHNUPUR,0,51.65,6.53,27.08,NO
14-02-2010,MANIPUR,BISHNUPUR,0,62.49,10.15,25.63,NO
15-02-2010,MANIPUR,BISHNUPUR,0,59.66,12.3,26.88,NO
16-02-2010,MANIPUR,BISHNUPUR,0,51.76,9.4,27.58,YES
17-02-2010,MANIPUR,BISHNUPUR,0.53,64.05,13.68,27.28,NO
18-02-2010,MANIPUR,BISHNUPUR,0.55,61.28,14.33,24.03,NO
19-02-2010,MANIPUR,BISHNUPUR,0,39.18,8.7,25.68,NO
20-02-2010,MANIPUR,BISHNUPUR,0,36.08,6.25,26.98,NO
21-02-2010,MANIPUR,BISHNUPUR,0,44.28,6.88,26.68,NO
22-02-2010,MANIPUR,BISHNUPUR,0,48.23,6.45,29.73,NO
23-02-2010,MANIPUR,BISHNUPUR,0,52.41,7.95,26.78,NO
24-02-2010,MANIPUR,BISHNUPUR,3.15,52.93,8.15,26.85,NO
25-02-2010,MANIPUR,BISHNUPUR,3,66.54,10.53,27.45,NO
26-02-2010,MANIPUR,BISHNUPUR,0,59.41,11.7,28.35,NO
27-02-2010,MANIPUR,BISHNUPUR,0,52.24,10.35,28.45,NO
28-02-2010,MANIPUR,BISHNUPUR,0,53.09,10.43,27.8,NO
01-03-2010,MANIPUR,BISHNUPUR,0,55.21,10.75,28.6,NO
02-03-2010,MANIPUR,BISHNUPUR,0,54.26,11.68,30.5,NO
03-03-2010,MANIPUR,BISHNUPUR,0,51.23,14.4,30.78,YES
04-03-2010,MANIPUR,BISHNUPUR,0,56.84,19.83,34.6,NO
05-03-2010,MANIPUR,BISHNUPUR,6.65,66.48,20.3,27.3,NO
06-03-2010,MANIPUR,BISHNUPUR,8.35,76.98,16.98,26.18,NO
07-03-2010,MANIPUR,BISHNUPUR,3.83,67.4,17.1,28,NO
08-03-2010,MANIPUR,BISHNUPUR,1.8,59.02,19.05,29.43,NO
09-03-2010,MANIPUR,BISHNUPUR,0,44.1,12.23,30.35,NO
10-03-2010,MANIPUR,BISHNUPUR,0,37.32,10.35,30.13,NO
11-03-2010,MANIPUR,BISHNUPUR,0,38.48,10.38,30.38,NO
12-03-2010,MANIPUR,BISHNUPUR,0,35.61,9.55,30.03,YES
13-03-2010,MANIPUR,BISHNUPUR,0,35.72,9.73,29.68,NO
14-03-2010,MANIPUR,BISHNUPUR,0,31.64,10.98,30.85,YES
15-03-2010,MANIPUR,BISHNUPUR,0,46.33,11.38,30.7,NO
16-03-2010,MANIPUR,BISHNUPUR,0,45.81,14.1,31.28,NO
17-03-2010,MANIPUR,BISHNUPUR,0,42.02,11.6,32.78,NO
18-03-2010,MANIPUR,BISHNUPUR,0,41.38,12.73,32.7,NO
19-03-2010,MANIPUR,BISHNUPUR,0,37.56,11.55,32.68,NO
20-03-2010,MANIPUR,BISHNUPUR,0,36.14,11.75,34.18,NO
21-03-2010,MANIPUR,BISHNUPUR,0,33.99,13.05,34.05,NO
22-03-2010,MANIPUR,BISHNUPUR,0,44.19,13.28,33.1,NO
23-03-2010,MANIPUR,BISHNUPUR,0,50.61,14.88,34.23,NO
24-03-2010,MANIPUR,BISHNUPUR,0,55.99,15.6,33.28,YES
25-03-2010,MANIPUR,BISHNUPUR,0,51.11,16.23,35.3,NO
26-03-2010,MANIPUR,BISHNUPUR,0,55.48,16.68,34.8,NO
27-03-2010,MANIPUR,BISHNUPUR,5.98,68.17,18.13,32.9,NO
28-03-2010,MANIPUR,BISHNUPUR,22.63,64.97,16.18,21.7,NO
29-03-2010,MANIPUR,BISHNUPUR,24.53,80.11,13.8,26.33,NO
30-03-2010,MANIPUR,BISHNUPUR,19.38,78.34,14.68,23.03,NO
31-03-2010,MANIPUR,BISHNUPUR,55.48,82.07,14.83,19.28,NO
