date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2012,MANIPUR,BISHNUPUR,0,63.11,7.93,25.55,NO
02-01-2012,MANIPUR,BISHNUPUR,4.1,70.81,13.15,17.48,NO
03-01-2012,MANIPUR,BISHNUPUR,5.93,86.75,11.65,20.3,NO
04-01-2012,MANIPUR,BISHNUPUR,1.2,75.32,11.53,21.3,NO
05-01-2012,MANIPUR,BISHNUPUR,0,61.13,9.1,22.28,NO
06-01-2012,MANIPUR,BISHNUPUR,0,63.2,7.03,23.05,NO
07-01-2012,MANIPUR,BISHNUPUR,0,65.56,7.88,23.95,NO
08-01-2012,MANIPUR,BISHNUPUR,0,76.1,9.78,15.28,NO
09-01-2012,MANIPUR,BISHNUPUR,2.25,82.09,5.7,17.98,NO
10-01-2012,MANIPUR,BISHNUPUR,3.9,76.54,8.93,20.43,NO
11-01-2012,MANIPUR,BISHNUPUR,1.18,74.79,10.05,22.45,NO
12-01-2012,MANIPUR,BISHNUPUR,0,71.05,9.73,23.33,NO
13-01-2012,MANIPUR,BISHNUPUR,0,71.85,9.73,21.7,NO
14-01-2012,MANIPUR,BISHNUPUR,0,68.85,4.9,20.85,NO
15-01-2012,MANIPUR,BISHNUPUR,0,54.05,3.95,21.35,NO
16-01-2012,MANIPUR,BISHNUPUR,0,57.49,6.6,23.1,NO
17-01-2012,MANIPUR,BISHNUPUR,0,60.28,5.68,22.28,NO
18-01-2012,MANIPUR,BISHNUPUR,0,66.9,6.93,19.75,NO
19-01-2012,MANIPUR,BISHNUPUR,0,63.63,7.65,22.7,NO
20-01-2012,MANIPUR,BISHNUPUR,0.45,69.45,7.73,20.75,NO
21-01-2012,MANIPUR,BISHNUPUR,1.5,80.5,9.05,20.48,NO
22-01-2012,MANIPUR,BISHNUPUR,0,59.33,6.33,22.95,NO
23-01-2012,MANIPUR,BISHNUPUR,0,58.09,4.1,22.38,NO
24-01-2012,MANIPUR,BISHNUPUR,0,58.28,4,22.28,NO
25-01-2012,MANIPUR,BISHNUPUR,0,54.5,3.85,22.28,NO
26-01-2012,MANIPUR,BISHNUPUR,0,51.39,3.95,23.2,NO
27-01-2012,MANIPUR,BISHNUPUR,0,58.1,4.58,23.1,NO
28-01-2012,MANIPUR,BISHNUPUR,0,56.9,3.85,23.03,NO
29-01-2012,MANIPUR,BISHNUPUR,0,52.43,3.18,25.13,NO
30-01-2012,MANIPUR,BISHNUPUR,0,48.52,3.95,25.93,NO
31-01-2012,MANIPUR,BISHNUPUR,0,44.61,2.38,19.3,NO
01-02-2012,MANIPUR,BISHNUPUR,0,44.54,4.78,24.93,NO
02-02-2012,MANIPUR,BISHNUPUR,0,38.7,4.75,24.25,NO
03-02-2012,MANIPUR,BISHNUPUR,0,41.64,4.85,25.18,NO
04-02-2012,MANIPUR,BISHNUPUR,0,42.9,5.78,26.33,NO
05-02-2012,MANIPUR,BISHNUPUR,0,46.52,5.95,26.1,YES
06-02-2012,MANIPUR,BISHNUPUR,0,50.97,6.88,24.35,NO
