date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2015,MANIPUR,BISHNUPUR,0,77.45,14.23,23.45,NO
02-01-2015,MANIPUR,BISHNUPUR,0,78.27,13.85,28,NO
03-01-2015,MANIPUR,BISHNUPUR,0,80.39,13.08,27.88,NO
04-01-2015,MANIPUR,BISHNUPUR,0,87.51,14.23,25.68,NO
05-01-2015,MANIPUR,BISHNUPUR,0,83.78,14.68,22.18,NO
06-01-2015,MANIPUR,BISHNUPUR,0,73.37,7.33,23.1,NO
07-01-2015,MANIPUR,BISHNUPUR,0,70.11,6.88,24.2,NO
08-01-2015,MANIPUR,BISHNUPUR,0,75.99,9.55,24.03,NO
09-01-2015,MANIPUR,BISHNUPUR,2.98,77.26,11.3,20.95,NO
10-01-2015,MANIPUR,BISHNUPUR,2.73,66.07,8.35,21.9,NO
11-01-2015,MANIPUR,BISHNUPUR,0,73.54,6.48,23.9,NO
12-01-2015,MANIPUR,BISHNUPUR,0,68.75,5.9,24.45,NO
13-01-2015,MANIPUR,BISHNUPUR,0,62.65,6.63,23.38,NO
14-01-2015,MANIPUR,BISHNUPUR,0,65.43,9.4,22.78,NO
15-01-2015,MANIPUR,BISHNUPUR,0,65.48,8.68,25.15,NO
16-01-2015,MANIPUR,BISHNUPUR,0,72.25,9.3,24.33,NO
17-01-2015,MANIPUR,BISHNUPUR,0,83.12,10.43,26.43,YES
18-01-2015,MANIPUR,BISHNUPUR,5.33,80.23,10.5,20.98,NO
19-01-2015,MANIPUR,BISHNUPUR,0.73,74.04,7.08,22.5,NO
20-01-2015,MANIPUR,BISHNUPUR,0,68.25,6.73,25.1,NO
21-01-2015,MANIPUR,BISHNUPUR,0,62.99,7.9,25.18,NO
22-01-2015,MANIPUR,BISHNUPUR,0,67.39,7.03,23.95,NO
23-01-2015,MANIPUR,BISHNUPUR,0,68.45,8.23,24.68,NO
24-01-2015,MANIPUR,BISHNUPUR,0,67.34,8.45,24.13,YES
25-01-2015,MANIPUR,BISHNUPUR,0,63.29,7.4,24.28,NO
26-01-2015,MANIPUR,BISHNUPUR,0,54.52,5.9,24.75,NO
27-01-2015,MANIPUR,BISHNUPUR,0.83,55.18,6.68,24.85,NO
28-01-2015,MANIPUR,BISHNUPUR,0,69.9,7.68,25.85,NO
29-01-2015,MANIPUR,BISHNUPUR,0,69.43,8.15,26.05,NO
30-01-2015,MANIPUR,BISHNUPUR,0,69.69,9.15,24.2,NO
31-01-2015,MANIPUR,BISHNUPUR,0,61.47,9.68,23.03,NO
01-02-2015,MANIPUR,BISHNUPUR,0,54.68,4.6,24.65,NO
02-02-2015,MANIPUR,BISHNUPUR,0,54.33,5.13,25.88,NO
03-02-2015,MANIPUR,BISHNUPUR,0,48.15,7.9,26.13,NO
04-02-2015,MANIPUR,BISHNUPUR,0,54.58,6.68,27,NO
05-02-2015,MANIPUR,BISHNUPUR,0,56.75,7.65,26.38,NO
06-02-2015,MANIPUR,BISHNUPUR,0,56.18,6.35,24.18,NO
07-02-2015,MANIPUR,BISHNUPUR,0,47.43,6.45,25.73,NO
08-02-2015,MANIPUR,BISHNUPUR,0,45.38,6.28,25.08,NO
09-02-2015,MANIPUR,BISHNUPUR,0,52.51,7.23,25.55,NO
10-02-2015,MANIPUR,BISHNUPUR,0,60.15,7.95,25.13,NO
11-02-2015,MANIPUR,BISHNUPUR,0,57.52,7.83,24.03,NO
12-02-2015,MANIPUR,BISHNUPUR,0,53.32,6.38,25,NO
13-02-2015,MANIPUR,BISHNUPUR,0,53.82,7.18,25.08,NO
14-02-2015,MANIPUR,BISHNUPUR,0,59.38,6.75,23.53,NO
15-02-2015,MANIPUR,BISHNUPUR,0,56.42,6.73,22.4,NO
16-02-2015,MANIPUR,BISHNUPUR,0,50.55,7.18,24.93,NO
17-02-2015,MANIPUR,BISHNUPUR,0,49.52,7.3,26.55,NO
18-02-2015,MANIPUR,BISHNUPUR,0,60.9,8.9,25.85,NO
19-02-2015,MANIPUR,BISHNUPUR,0,66.42,10.18,21.05,NO
20-02-2015,MANIPUR,BISHNUPUR,0.15,64.98,8.33,25.88,NO
21-02-2015,MANIPUR,BISHNUPUR,0,66.08,9.8,25.1,NO
22-02-2015,MANIPUR,BISHNUPUR,2.85,72.9,11.58,24.78,NO
23-02-2015,MANIPUR,BISHNUPUR,0,61.08,10.7,27.73,NO
24-02-2015,MANIPUR,BISHNUPUR,0,58.45,10.7,27.83,NO
25-02-2015,MANIPUR,BISHNUPUR,0,62.55,13.05,27.8,NO
26-02-2015,MANIPUR,BISHNUPUR,0,67.8,12.58,30.1,NO
27-02-2015,MANIPUR,BISHNUPUR,0.65,68.11,14.83,28.43,YES
28-02-2015,MANIPUR,BISHNUPUR,0,62.35,13.8,29.93,NO
01-03-2015,MANIPUR,BISHNUPUR,0,59.33,13.18,32.23,NO
02-03-2015,MANIPUR,BISHNUPUR,0.13,59.95,14,32.13,NO
03-03-2015,MANIPUR,BISHNUPUR,0.3,57.06,17.13,28.88,NO
04-03-2015,MANIPUR,BISHNUPUR,0,74.46,16.13,24.43,NO
05-03-2015,MANIPUR,BISHNUPUR,1.13,63.6,11.58,24.6,NO
06-03-2015,MANIPUR,BISHNUPUR,0,42.18,10.53,26.83,YES
07-03-2015,MANIPUR,BISHNUPUR,0,39.95,9.88,28.53,NO
08-03-2015,MANIPUR,BISHNUPUR,0,39.26,9.35,29.93,NO
09-03-2015,MANIPUR,BISHNUPUR,0,37.36,9.95,31.5,NO
10-03-2015,MANIPUR,BISHNUPUR,0,33.27,10.78,31.28,NO
11-03-2015,MANIPUR,BISHNUPUR,0,26.99,12.1,31.03,YES
12-03-2015,MANIPUR,BISHNUPUR,0,26.01,8.88,30.98,NO
13-03-2015,MANIPUR,BISHNUPUR,0,29.09,10.15,30.53,NO
14-03-2015,MANIPUR,BISHNUPUR,0,43.63,12.38,29.4,YES
15-03-2015,MANIPUR,BISHNUPUR,0,47.86,11.8,29.83,NO
16-03-2015,MANIPUR,BISHNUPUR,0,46.31,13.93,30.63,NO
17-03-2015,MANIPUR,BISHNUPUR,0,50.86,16.25,30.48,NO
18-03-2015,MANIPUR,BISHNUPUR,0,52.48,15.88,29.58,NO
19-03-2015,MANIPUR,BISHNUPUR,0.95,48.66,14.35,29.18,NO
20-03-2015,MANIPUR,BISHNUPUR,0,30.95,12.3,30.85,NO
21-03-2015,MANIPUR,BISHNUPUR,0,29.69,11.73,32.58,NO
22-03-2015,MANIPUR,BISHNUPUR,0,29.82,12.28,32.75,NO
23-03-2015,MANIPUR,BISHNUPUR,0,33.36,12.85,33.98,NO
24-03-2015,MANIPUR,BISHNUPUR,0,42.01,12.98,31.13,NO
25-03-2015,MANIPUR,BISHNUPUR,0,64.61,15.3,30.68,NO
26-03-2015,MANIPUR,BISHNUPUR,7.28,64.09,15.23,29.53,NO
27-03-2015,MANIPUR,BISHNUPUR,0,66.21,14.45,29.9,NO
28-03-2015,MANIPUR,BISHNUPUR,0,73.48,13.68,26.55,NO
29-03-2015,MANIPUR,BISHNUPUR,6.03,62.61,14.6,30.38,NO
30-03-2015,MANIPUR,BISHNUPUR,0,65.01,16.3,30.48,NO
31-03-2015,MANIPUR,BISHNUPUR,0.6,76.78,19.5,25.15,NO
01-04-2015,MANIPUR,BISHNUPUR,2.03,68.01,13.88,27.68,NO
02-04-2015,MANIPUR,BISHNUPUR,0,76.52,14.03,24.68,NO
03-04-2015,MANIPUR,BISHNUPUR,25.25,77.03,14,27.6,NO
04-04-2015,MANIPUR,BISHNUPUR,8.43,78.15,16.9,26,NO
05-04-2015,MANIPUR,BISHNUPUR,16.18,80.27,13.8,26.58,NO
06-04-2015,MANIPUR,BISHNUPUR,40.3,80.59,15.03,23.93,NO
07-04-2015,MANIPUR,BISHNUPUR,5.35,74.41,16.3,28.6,NO
08-04-2015,MANIPUR,BISHNUPUR,2.1,77.78,16.7,30.03,NO
09-04-2015,MANIPUR,BISHNUPUR,0,76.53,16.23,27.8,NO
10-04-2015,MANIPUR,BISHNUPUR,5.43,70.82,16.58,28.78,NO
11-04-2015,MANIPUR,BISHNUPUR,7.4,69.83,16.35,30.35,NO
12-04-2015,MANIPUR,BISHNUPUR,0,70.14,17.78,28.98,NO
13-04-2015,MANIPUR,BISHNUPUR,0,77.15,18.23,30.43,NO
14-04-2015,MANIPUR,BISHNUPUR,0,70.21,18.1,31.15,NO
15-04-2015,MANIPUR,BISHNUPUR,0,71.94,18.2,33.3,NO
16-04-2015,MANIPUR,BISHNUPUR,0,70.18,19.58,31.95,NO
17-04-2015,MANIPUR,BISHNUPUR,0,74.82,19.75,28.68,NO
18-04-2015,MANIPUR,BISHNUPUR,0,80.81,17.88,28.38,NO
19-04-2015,MANIPUR,BISHNUPUR,25.98,69.67,16.2,23.2,NO
20-04-2015,MANIPUR,BISHNUPUR,2.4,74.86,17.05,26.25,NO
21-04-2015,MANIPUR,BISHNUPUR,13.65,82.34,17.65,24.1,NO
22-04-2015,MANIPUR,BISHNUPUR,15.43,82.45,16.5,29.75,NO
23-04-2015,MANIPUR,BISHNUPUR,20.58,82.94,15.95,28.7,NO
24-04-2015,MANIPUR,BISHNUPUR,11.28,80.42,16.38,26.68,NO
25-04-2015,MANIPUR,BISHNUPUR,0,83.92,17.5,22.88,NO
26-04-2015,MANIPUR,BISHNUPUR,6.98,80.3,16.7,25.98,NO
27-04-2015,MANIPUR,BISHNUPUR,2.63,79.8,17.4,24.18,NO
28-04-2015,MANIPUR,BISHNUPUR,1.73,78.44,15.63,27.73,NO
29-04-2015,MANIPUR,BISHNUPUR,0,80.6,16.3,26.33,NO
30-04-2015,MANIPUR,BISHNUPUR,6.08,74.96,15.75,29.53,NO
01-05-2015,MANIPUR,BISHNUPUR,5.3,80.44,16.95,25.8,NO
02-05-2015,MANIPUR,BISHNUPUR,4.03,78.92,17.28,27.4,NO
03-05-2015,MANIPUR,BISHNUPUR,2.25,76.99,15.78,31.3,NO
04-05-2015,MANIPUR,BISHNUPUR,2.33,75.71,17.88,31.43,NO
05-05-2015,MANIPUR,BISHNUPUR,0,72.02,16.85,31.55,NO
06-05-2015,MANIPUR,BISHNUPUR,0,74.07,17.95,30.6,NO
07-05-2015,MANIPUR,BISHNUPUR,0,80.63,18.43,30.58,NO
08-05-2015,MANIPUR,BISHNUPUR,0,70.54,16.1,24.53,NO
09-05-2015,MANIPUR,BISHNUPUR,0,68.23,15.53,29.98,NO
10-05-2015,MANIPUR,BISHNUPUR,2.03,78.66,19.3,27.45,NO
11-05-2015,MANIPUR,BISHNUPUR,0,80.39,17.3,28.03,NO
12-05-2015,MANIPUR,BISHNUPUR,0,80.07,19.43,29.93,NO
13-05-2015,MANIPUR,BISHNUPUR,0,76.12,19.1,31.7,NO
14-05-2015,MANIPUR,BISHNUPUR,5.43,75.45,19.78,31.28,NO
15-05-2015,MANIPUR,BISHNUPUR,0,77.94,20.93,27.8,NO
16-05-2015,MANIPUR,BISHNUPUR,0,88.22,20.68,28.25,NO
17-05-2015,MANIPUR,BISHNUPUR,10.93,82.07,20.3,28.43,NO
18-05-2015,MANIPUR,BISHNUPUR,0,73.2,20.23,27.7,NO
19-05-2015,MANIPUR,BISHNUPUR,7.18,70.5,18.8,31.45,NO
20-05-2015,MANIPUR,BISHNUPUR,0,74.84,20.63,33.95,NO
21-05-2015,MANIPUR,BISHNUPUR,0,73.66,21.55,32.55,NO
22-05-2015,MANIPUR,BISHNUPUR,3.63,78.48,18.93,31.2,NO
23-05-2015,MANIPUR,BISHNUPUR,3,73.46,20.15,31.4,NO
24-05-2015,MANIPUR,BISHNUPUR,6.1,81.89,18.18,29.23,NO
25-05-2015,MANIPUR,BISHNUPUR,0,70,19.68,31.88,NO
26-05-2015,MANIPUR,BISHNUPUR,0,73.34,20.78,31.53,NO
27-05-2015,MANIPUR,BISHNUPUR,1.73,76.86,19.03,29.2,NO
28-05-2015,MANIPUR,BISHNUPUR,2.78,78.97,18.98,29.58,NO
29-05-2015,MANIPUR,BISHNUPUR,0,75.33,20.6,32.63,NO
30-05-2015,MANIPUR,BISHNUPUR,0,78.88,20.9,31.7,NO
31-05-2015,MANIPUR,BISHNUPUR,2.48,79.72,20.5,30.3,NO
01-06-2015,MANIPUR,BISHNUPUR,0,80.01,21.45,30.38,NO
02-06-2015,MANIPUR,BISHNUPUR,9.9,76.29,20.7,30.85,NO
03-06-2015,MANIPUR,BISHNUPUR,3.08,77.37,21.83,31.93,NO
04-06-2015,MANIPUR,BISHNUPUR,0,73.62,21.28,32.43,NO
05-06-2015,MANIPUR,BISHNUPUR,0,78.88,23,31.18,NO
06-06-2015,MANIPUR,BISHNUPUR,8.6,77.93,22.83,31.53,NO
07-06-2015,MANIPUR,BISHNUPUR,0,77.14,21.58,31.53,NO
08-06-2015,MANIPUR,BISHNUPUR,0,77.74,21.93,31.2,NO
09-06-2015,MANIPUR,BISHNUPUR,0,77.68,21.78,30.98,NO
10-06-2015,MANIPUR,BISHNUPUR,12.8,76.68,20.83,25.13,NO
11-06-2015,MANIPUR,BISHNUPUR,15.03,84.43,20.28,26.95,NO
12-06-2015,MANIPUR,BISHNUPUR,6.58,86.66,20.25,28.58,NO
13-06-2015,MANIPUR,BISHNUPUR,3.3,83.56,20.83,31.03,NO
14-06-2015,MANIPUR,BISHNUPUR,6.78,79.23,22.63,30.68,NO
15-06-2015,MANIPUR,BISHNUPUR,6.43,85.34,22.68,31.68,NO
16-06-2015,MANIPUR,BISHNUPUR,5.43,82.12,23.13,29.98,NO
17-06-2015,MANIPUR,BISHNUPUR,0,81.07,20.9,31.28,NO
18-06-2015,MANIPUR,BISHNUPUR,13.4,79.24,21.65,30.45,NO
19-06-2015,MANIPUR,BISHNUPUR,0,79.34,21.43,31.58,NO
20-06-2015,MANIPUR,BISHNUPUR,11.65,84.58,22.48,31,NO
21-06-2015,MANIPUR,BISHNUPUR,4.85,80.8,22.03,32.3,NO
22-06-2015,MANIPUR,BISHNUPUR,2.18,79.63,22.33,31.95,NO
23-06-2015,MANIPUR,BISHNUPUR,0,78.85,23.8,27.98,NO
24-06-2015,MANIPUR,BISHNUPUR,18.9,82.48,22.08,29.8,NO
25-06-2015,MANIPUR,BISHNUPUR,18.5,87.86,22.48,29.43,NO
26-06-2015,MANIPUR,BISHNUPUR,0,89.66,22.25,29.73,NO
27-06-2015,MANIPUR,BISHNUPUR,43.5,92.12,21.3,28.03,NO
28-06-2015,MANIPUR,BISHNUPUR,30.3,80.78,20.55,29.2,NO
29-06-2015,MANIPUR,BISHNUPUR,4.35,84.16,21.4,29.83,NO
30-06-2015,MANIPUR,BISHNUPUR,0,80.28,22,30.28,NO
01-07-2015,MANIPUR,BISHNUPUR,0,85.71,22.28,30.63,NO
02-07-2015,MANIPUR,BISHNUPUR,19.58,82.96,22.2,31.03,NO
03-07-2015,MANIPUR,BISHNUPUR,0,83.66,21.58,31.35,NO
04-07-2015,MANIPUR,BISHNUPUR,0,82.08,21.9,31.48,NO
05-07-2015,MANIPUR,BISHNUPUR,0,85.08,23.88,32.33,NO
06-07-2015,MANIPUR,BISHNUPUR,3.4,94.74,23.53,32.78,NO
07-07-2015,MANIPUR,BISHNUPUR,11.63,93.28,22.65,29.73,NO
08-07-2015,MANIPUR,BISHNUPUR,0,94.37,22,28.08,NO
09-07-2015,MANIPUR,BISHNUPUR,15.05,89.99,20.55,26.65,NO
10-07-2015,MANIPUR,BISHNUPUR,2.98,93.63,22,31.83,NO
11-07-2015,MANIPUR,BISHNUPUR,11.33,89.04,21.8,32.68,NO
12-07-2015,MANIPUR,BISHNUPUR,15.43,83.24,22.5,30.9,NO
13-07-2015,MANIPUR,BISHNUPUR,1.95,87.05,22.65,32.23,NO
14-07-2015,MANIPUR,BISHNUPUR,0,87.3,23.33,31.7,NO
15-07-2015,MANIPUR,BISHNUPUR,0,85.61,22.95,30.88,NO
16-07-2015,MANIPUR,BISHNUPUR,15.1,94.76,21.98,30.58,NO
17-07-2015,MANIPUR,BISHNUPUR,8.95,92.89,21.55,26.3,NO
18-07-2015,MANIPUR,BISHNUPUR,45.4,91.1,20.83,25.75,NO
19-07-2015,MANIPUR,BISHNUPUR,11.13,91.3,22.08,25.65,NO
20-07-2015,MANIPUR,BISHNUPUR,27.33,89.94,20.88,26.83,NO
