date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2011,MANIPUR,BISHNUPUR,0,77.56,5.23,23.7,NO
02-01-2011,MANIPUR,BISHNUPUR,0,82.13,5.73,23.23,NO
03-01-2011,MANIPUR,BISHNUPUR,0,76.99,7.95,23.5,NO
04-01-2011,MANIPUR,BISHNUPUR,0,72.78,12.7,24.2,NO
05-01-2011,MANIPUR,BISHNUPUR,0,67.64,5.28,24,NO
06-01-2011,MANIPUR,BISHNUPUR,0,70.72,6.9,24.13,NO
07-01-2011,MANIPUR,BISHNUPUR,0,65.85,6.4,25.43,NO
08-01-2011,MANIPUR,BISHNUPUR,5.3,77.83,6.85,25,NO
09-01-2011,MANIPUR,BISHNUPUR,3.68,86.05,11.23,23.4,NO
10-01-2011,MANIPUR,BISHNUPUR,0.4,80.56,11.2,24.3,NO
11-01-2011,MANIPUR,BISHNUPUR,0,69.76,6.83,22.28,NO
12-01-2011,MANIPUR,BISHNUPUR,0,73.48,5.23,22.58,YES
13-01-2011,MANIPUR,BISHNUPUR,0,76.25,6.6,22.08,NO
14-01-2011,MANIPUR,BISHNUPUR,0,64.88,6.8,21.63,NO
15-01-2011,MANIPUR,BISHNUPUR,0,62.01,4.15,23.05,NO
16-01-2011,MANIPUR,BISHNUPUR,8.53,71.85,4.73,13.6,NO
17-01-2011,MANIPUR,BISHNUPUR,7.05,84.09,8.78,20.48,NO
18-01-2011,MANIPUR,BISHNUPUR,0,77.83,6.6,19.73,NO
19-01-2011,MANIPUR,BISHNUPUR,0,65.41,5.43,18.8,NO
20-01-2011,MANIPUR,BISHNUPUR,0,67.49,3.45,22.45,NO
21-01-2011,MANIPUR,BISHNUPUR,0,68.28,3.05,20.43,NO
22-01-2011,MANIPUR,BISHNUPUR,0,63.28,3.38,20.65,YES
23-01-2011,MANIPUR,BISHNUPUR,0,66.4,3.63,21.7,NO
24-01-2011,MANIPUR,BISHNUPUR,0,65.21,5.15,22.08,NO
25-01-2011,MANIPUR,BISHNUPUR,0,67.45,5.23,23.58,NO
26-01-2011,MANIPUR,BISHNUPUR,0,63.93,3.83,24.8,YES
27-01-2011,MANIPUR,BISHNUPUR,0,76.77,7.93,24.25,NO
28-01-2011,MANIPUR,BISHNUPUR,0,64.39,7.93,23.7,NO
29-01-2011,MANIPUR,BISHNUPUR,0,65.73,5.3,24.08,NO
30-01-2011,MANIPUR,BISHNUPUR,0,63.5,4.35,24.78,NO
31-01-2011,MANIPUR,BISHNUPUR,0.08,72.34,6.35,24.2,NO
01-02-2011,MANIPUR,BISHNUPUR,0,71.87,8.03,24.13,NO
02-02-2011,MANIPUR,BISHNUPUR,0,64.75,6.23,24.68,NO
03-02-2011,MANIPUR,BISHNUPUR,0,62.3,5.73,25.55,NO
04-02-2011,MANIPUR,BISHNUPUR,0,51.79,6.03,26.08,NO
05-02-2011,MANIPUR,BISHNUPUR,0,51.37,6,27.03,NO
06-02-2011,MANIPUR,BISHNUPUR,0,60.61,6.88,26.68,NO
07-02-2011,MANIPUR,BISHNUPUR,0,70.33,7.28,25.83,NO
08-02-2011,MANIPUR,BISHNUPUR,0,65.15,8.58,25.05,NO
09-02-2011,MANIPUR,BISHNUPUR,0,62.46,9.15,26.53,NO
10-02-2011,MANIPUR,BISHNUPUR,0,48.84,9.15,27.45,NO
11-02-2011,MANIPUR,BISHNUPUR,0,47.13,4.43,26.18,NO
12-02-2011,MANIPUR,BISHNUPUR,0,51.75,5.08,26.43,NO
13-02-2011,MANIPUR,BISHNUPUR,0,54.92,5.55,25.68,NO
14-02-2011,MANIPUR,BISHNUPUR,0,57.12,6.43,25.6,NO
15-02-2011,MANIPUR,BISHNUPUR,0,62.64,7.85,27.08,NO
16-02-2011,MANIPUR,BISHNUPUR,0,70.4,10.03,28.13,YES
17-02-2011,MANIPUR,BISHNUPUR,1.18,72.8,9.58,26.75,NO
18-02-2011,MANIPUR,BISHNUPUR,2.08,76.86,9.43,23.83,NO
19-02-2011,MANIPUR,BISHNUPUR,0,63.23,9,25.58,NO
20-02-2011,MANIPUR,BISHNUPUR,0,59.23,8.28,25.73,NO
21-02-2011,MANIPUR,BISHNUPUR,1.63,62.08,14.68,24.63,NO
22-02-2011,MANIPUR,BISHNUPUR,0,64.71,12.85,25.2,NO
23-02-2011,MANIPUR,BISHNUPUR,0,45.6,9.28,27.2,NO
24-02-2011,MANIPUR,BISHNUPUR,0,49.11,8.18,28.63,NO
25-02-2011,MANIPUR,BISHNUPUR,0,55.42,9.5,28.63,NO
26-02-2011,MANIPUR,BISHNUPUR,0,56.45,10.18,28.73,NO
27-02-2011,MANIPUR,BISHNUPUR,0,55.05,9.55,27.9,NO
28-02-2011,MANIPUR,BISHNUPUR,0,45.12,15.28,29.68,NO
01-03-2011,MANIPUR,BISHNUPUR,0,40.8,8.25,29,NO
02-03-2011,MANIPUR,BISHNUPUR,0,42.71,8.45,30.53,NO
03-03-2011,MANIPUR,BISHNUPUR,0,45.69,9.15,32.38,NO
04-03-2011,MANIPUR,BISHNUPUR,0,50.29,11.08,29.08,YES
05-03-2011,MANIPUR,BISHNUPUR,0,55.1,11.23,28.58,NO
06-03-2011,MANIPUR,BISHNUPUR,0,54.94,14.58,29.95,YES
07-03-2011,MANIPUR,BISHNUPUR,0,39.05,12.7,28.38,NO
08-03-2011,MANIPUR,BISHNUPUR,0,41.16,10.55,30.3,YES
09-03-2011,MANIPUR,BISHNUPUR,0,42.84,16.63,29.98,NO
10-03-2011,MANIPUR,BISHNUPUR,0.08,47.64,10.75,27.03,NO
11-03-2011,MANIPUR,BISHNUPUR,0.3,53.6,11.98,27.25,NO
12-03-2011,MANIPUR,BISHNUPUR,3.23,74.3,13.5,29.5,NO
13-03-2011,MANIPUR,BISHNUPUR,0,59.07,13.5,29.65,NO
14-03-2011,MANIPUR,BISHNUPUR,0,46.74,10.9,29.8,NO
15-03-2011,MANIPUR,BISHNUPUR,0,47.45,11.03,29.3,NO
16-03-2011,MANIPUR,BISHNUPUR,0.53,70.49,11.95,29.65,NO
17-03-2011,MANIPUR,BISHNUPUR,0,59.83,10,28.98,NO
18-03-2011,MANIPUR,BISHNUPUR,0,69.82,13.03,24.18,NO
19-03-2011,MANIPUR,BISHNUPUR,0,69.98,13.45,22.98,NO
20-03-2011,MANIPUR,BISHNUPUR,0,62.36,15.95,28.55,NO
21-03-2011,MANIPUR,BISHNUPUR,0,63,18.75,29.75,NO
22-03-2011,MANIPUR,BISHNUPUR,0,63.98,18.73,29.5,NO
