date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2014,ASSAM,BARPETA,0,85.08,10.31,23.33,NO
02-01-2014,ASSAM,BARPETA,0,85.27,10.97,22.93,NO
03-01-2014,ASSAM,BARPETA,0,81.48,12.76,21.68,YES
04-01-2014,ASSAM,BARPETA,0,83.85,11.72,20.94,NO
05-01-2014,ASSAM,BARPETA,0,86.65,12.11,20.62,NO
06-01-2014,ASSAM,BARPETA,0,89.47,10.85,21.59,NO
07-01-2014,ASSAM,BARPETA,0,78.88,10.81,19.98,NO
08-01-2014,ASSAM,BARPETA,0.01,79.95,9.65,19.4,NO
09-01-2014,ASSAM,BARPETA,0,83.53,9.66,20.17,NO
10-01-2014,ASSAM,BARPETA,0,80.69,9.64,22.18,NO
11-01-2014,ASSAM,BARPETA,0,84.16,10.76,20.69,NO
12-01-2014,ASSAM,BARPETA,0,81.41,12.38,23.95,YES
13-01-2014,ASSAM,BARPETA,0,81.75,10.02,24.24,NO
14-01-2014,ASSAM,BARPETA,0,78.13,10.75,24.41,YES
15-01-2014,ASSAM,BARPETA,0,84.17,10.66,24.39,NO
16-01-2014,ASSAM,BARPETA,0,78.29,11.77,23.76,YES
17-01-2014,ASSAM,BARPETA,0.13,82.7,10.84,25.39,YES
18-01-2014,ASSAM,BARPETA,0,78.74,11.28,26.34,YES
19-01-2014,ASSAM,BARPETA,0.98,81.56,14.33,26.29,YES
20-01-2014,ASSAM,BARPETA,0,83.25,12.84,24.02,YES
21-01-2014,ASSAM,BARPETA,0,79.91,11.8,25.01,YES
22-01-2014,ASSAM,BARPETA,0,74.34,12.49,25.2,NO
23-01-2014,ASSAM,BARPETA,0,77.41,11.89,26.68,YES
24-01-2014,ASSAM,BARPETA,0,79.28,12.02,25.14,YES
25-01-2014,ASSAM,BARPETA,0,78.19,13.02,23.84,YES
26-01-2014,ASSAM,BARPETA,0,84.08,12.94,23.89,NO
27-01-2014,ASSAM,BARPETA,0,81.66,12.45,20.54,NO
28-01-2014,ASSAM,BARPETA,0,75.65,12.82,19.21,NO
29-01-2014,ASSAM,BARPETA,0,74.85,9.83,24.81,NO
30-01-2014,ASSAM,BARPETA,0,75.05,11.1,25.48,YES
31-01-2014,ASSAM,BARPETA,3.77,80.38,11.68,26.76,YES
01-02-2014,ASSAM,BARPETA,0,80.34,11.07,26.33,YES
02-02-2014,ASSAM,BARPETA,0,71.05,11.8,25.37,YES
03-02-2014,ASSAM,BARPETA,0,74,11.33,21.31,YES
04-02-2014,ASSAM,BARPETA,0,72.84,9.44,21.41,NO
