date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2011,ASSAM,BARPETA,0,90.2,13.28,20.85,NO
02-01-2011,ASSAM,BARPETA,0.32,86.78,12.99,20.57,NO
03-01-2011,ASSAM,BARPETA,0,83.21,10.14,21.17,YES
04-01-2011,ASSAM,BARPETA,0,83.38,10.56,22.5,NO
05-01-2011,ASSAM,BARPETA,0,81.5,10.88,24.06,YES
06-01-2011,ASSAM,BARPETA,0,80.51,10.38,23.21,YES
07-01-2011,ASSAM,BARPETA,0,81.15,10.43,24.11,NO
08-01-2011,ASSAM,BARPETA,0,79.41,10.93,23.96,YES
09-01-2011,ASSAM,BARPETA,0,78.12,10.07,25.46,YES
10-01-2011,ASSAM,BARPETA,0,78.9,11.12,24.06,YES
11-01-2011,ASSAM,BARPETA,0,68.48,10.59,18.51,YES
12-01-2011,ASSAM,BARPETA,0,70.22,8.39,17.34,NO
13-01-2011,ASSAM,BARPETA,0,77.59,10.46,16.04,YES
14-01-2011,ASSAM,BARPETA,0,78.03,9.21,15.54,NO
15-01-2011,ASSAM,BARPETA,0,77.87,8.65,19.28,NO
16-01-2011,ASSAM,BARPETA,2.09,81.54,9.01,20.02,NO
17-01-2011,ASSAM,BARPETA,4.7,79.18,8.47,18.55,NO
18-01-2011,ASSAM,BARPETA,0.02,80.29,8.94,18.13,NO
19-01-2011,ASSAM,BARPETA,0,75.87,9.06,19.19,NO
20-01-2011,ASSAM,BARPETA,0,82.13,10.84,19.92,YES
21-01-2011,ASSAM,BARPETA,0,78.45,7.83,20.17,NO
22-01-2011,ASSAM,BARPETA,0,76.86,9.01,22.09,YES
23-01-2011,ASSAM,BARPETA,0,79.22,8.72,21.78,NO
24-01-2011,ASSAM,BARPETA,0,80.12,10.04,22.2,YES
25-01-2011,ASSAM,BARPETA,0,78.74,11.04,22.77,YES
26-01-2011,ASSAM,BARPETA,0,78.59,10.74,22.78,YES
27-01-2011,ASSAM,BARPETA,0,75.67,11.61,23.84,NO
28-01-2011,ASSAM,BARPETA,0.02,78.33,9.15,23.41,NO
29-01-2011,ASSAM,BARPETA,0,76.59,10.13,23.35,YES
30-01-2011,ASSAM,BARPETA,0.02,74.22,10.73,25.67,NO
31-01-2011,ASSAM,BARPETA,0,75.53,11.03,25.2,YES
01-02-2011,ASSAM,BARPETA,0,78.41,11.34,23.95,YES
02-02-2011,ASSAM,BARPETA,0,79.44,11.91,24.99,YES
