date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2015,ASSAM,BARPETA,0,70.3,10.9,25.14,YES
02-01-2015,ASSAM,BARPETA,0,72.89,11.12,25.85,NO
03-01-2015,ASSAM,BARPETA,3.1,82.56,16.7,19.32,NO
04-01-2015,ASSAM,BARPETA,1.56,89.01,13.02,25.93,NO
05-01-2015,ASSAM,BARPETA,10.03,83.92,14.54,22.45,NO
06-01-2015,ASSAM,BARPETA,0,80.43,11.26,22.5,NO
07-01-2015,ASSAM,BARPETA,0,76.25,11.49,23.26,NO
08-01-2015,ASSAM,BARPETA,0.09,77.06,11.39,24.12,YES
09-01-2015,ASSAM,BARPETA,2.69,77.21,9.76,25.15,YES
10-01-2015,ASSAM,BARPETA,0.04,71.64,12.76,20.34,NO
11-01-2015,ASSAM,BARPETA,0,72.09,9.17,21.03,NO
12-01-2015,ASSAM,BARPETA,0,81.74,9.85,22.78,NO
13-01-2015,ASSAM,BARPETA,0,74.03,8.84,25.01,YES
14-01-2015,ASSAM,BARPETA,0,76.34,8.9,25.26,YES
15-01-2015,ASSAM,BARPETA,0,75.05,8.72,25.87,YES
16-01-2015,ASSAM,BARPETA,0,73.21,10.7,26.61,YES
17-01-2015,ASSAM,BARPETA,0,75.12,9.76,25.65,YES
18-01-2015,ASSAM,BARPETA,0,73.87,8.62,23.04,NO
19-01-2015,ASSAM,BARPETA,0,73.46,11.03,21.58,NO
20-01-2015,ASSAM,BARPETA,0,72.07,11.02,22.42,NO
21-01-2015,ASSAM,BARPETA,0,75.07,9.98,25.17,YES
22-01-2015,ASSAM,BARPETA,0,78.18,10.4,25.57,NO
23-01-2015,ASSAM,BARPETA,0,72.55,9.48,25.49,YES
24-01-2015,ASSAM,BARPETA,0,75.61,10.67,25.5,NO
25-01-2015,ASSAM,BARPETA,0,74.96,10.76,25.86,NO
26-01-2015,ASSAM,BARPETA,0,68.36,10.86,25.77,YES
27-01-2015,ASSAM,BARPETA,0,72.13,11.07,25.71,YES
28-01-2015,ASSAM,BARPETA,0,78.1,12.38,23.86,YES
29-01-2015,ASSAM,BARPETA,0,75.37,14.04,20.96,YES
30-01-2015,ASSAM,BARPETA,0.22,75.66,14.53,20.32,NO
31-01-2015,ASSAM,BARPETA,0,63.66,8.89,21.05,YES
01-02-2015,ASSAM,BARPETA,0,64.87,7.64,23.14,YES
02-02-2015,ASSAM,BARPETA,0,69.82,8.03,24.66,YES
03-02-2015,ASSAM,BARPETA,0,71.86,8.28,26.22,YES
04-02-2015,ASSAM,BARPETA,0,66.24,9.42,27.39,YES
05-02-2015,ASSAM,BARPETA,0,63.53,12.59,25.53,NO
06-02-2015,ASSAM,BARPETA,0,65.43,9.12,25.93,NO
07-02-2015,ASSAM,BARPETA,0,68.66,11.36,21.6,NO
08-02-2015,ASSAM,BARPETA,0,68.77,10.84,25.83,NO
09-02-2015,ASSAM,BARPETA,0,71.63,11.21,26.01,NO
10-02-2015,ASSAM,BARPETA,0,69.85,12.06,25.09,NO
11-02-2015,ASSAM,BARPETA,0,62.04,12.11,26.67,YES
12-02-2015,ASSAM,BARPETA,0,60.84,12.49,26.22,NO
13-02-2015,ASSAM,BARPETA,0.04,63.86,10.63,25.87,YES
14-02-2015,ASSAM,BARPETA,0,65.95,11.59,23.83,YES
15-02-2015,ASSAM,BARPETA,0,67.94,10.48,25.51,NO
16-02-2015,ASSAM,BARPETA,0,69.82,11.13,26.79,NO
17-02-2015,ASSAM,BARPETA,0,71.08,11.23,24.75,NO
18-02-2015,ASSAM,BARPETA,0,68.55,10.66,26.31,YES
19-02-2015,ASSAM,BARPETA,0.27,79.14,14.1,26.31,NO
20-02-2015,ASSAM,BARPETA,5.87,75.78,14.36,24.83,NO
21-02-2015,ASSAM,BARPETA,0,74.18,11.44,24.23,YES
22-02-2015,ASSAM,BARPETA,0.06,69.23,15.31,26.22,YES
23-02-2015,ASSAM,BARPETA,0,69.87,14.05,28.92,YES
24-02-2015,ASSAM,BARPETA,0,68.2,16.19,25.05,NO
25-02-2015,ASSAM,BARPETA,0,70.18,16.47,29.57,NO
26-02-2015,ASSAM,BARPETA,0.16,71.96,17.55,29.72,NO
27-02-2015,ASSAM,BARPETA,9.55,70.51,15.96,31.28,YES
28-02-2015,ASSAM,BARPETA,0.1,65.77,14.99,29.68,NO
01-03-2015,ASSAM,BARPETA,0.01,69.26,19.6,28.48,NO
02-03-2015,ASSAM,BARPETA,1.12,70.84,20.11,28.38,NO
03-03-2015,ASSAM,BARPETA,0.59,67.17,18.48,29.6,YES
04-03-2015,ASSAM,BARPETA,0.14,64.52,17.64,26.54,YES
05-03-2015,ASSAM,BARPETA,1.78,56.12,16.09,27.7,NO
06-03-2015,ASSAM,BARPETA,0.2,57.59,14.59,26.35,YES
07-03-2015,ASSAM,BARPETA,0,58.8,13.36,25.81,NO
08-03-2015,ASSAM,BARPETA,0,64.28,13.28,29.67,YES
09-03-2015,ASSAM,BARPETA,0,58.91,13.46,31.04,NO
10-03-2015,ASSAM,BARPETA,0,51.97,16.57,31.12,YES
11-03-2015,ASSAM,BARPETA,0,52.65,16.41,31.15,YES
12-03-2015,ASSAM,BARPETA,0,53.05,15.3,28.48,NO
13-03-2015,ASSAM,BARPETA,0,51.92,15.98,31.37,NO
14-03-2015,ASSAM,BARPETA,0,54.87,15.29,30.41,NO
15-03-2015,ASSAM,BARPETA,0,56.75,18.88,30.85,NO
16-03-2015,ASSAM,BARPETA,0,56.8,16.3,25.39,NO
17-03-2015,ASSAM,BARPETA,0.25,58.59,13.76,28.91,YES
18-03-2015,ASSAM,BARPETA,0,55.58,18.44,28.23,NO
19-03-2015,ASSAM,BARPETA,0.05,49.28,14.72,30.28,NO
20-03-2015,ASSAM,BARPETA,0,50.4,14.99,31.49,YES
21-03-2015,ASSAM,BARPETA,0,53.33,14.51,32.77,NO
22-03-2015,ASSAM,BARPETA,0,53.14,17.29,33.13,YES
23-03-2015,ASSAM,BARPETA,0.02,55.28,16.44,31.51,NO
