date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2016,ASSAM,BARPETA,0.15,84.32,11.75,22.55,YES
02-01-2016,ASSAM,BARPETA,0,81.31,10.59,21.68,YES
03-01-2016,ASSAM,BARPETA,0,76.85,8.82,23.52,YES
04-01-2016,ASSAM,BARPETA,0,69.99,10.48,22.28,YES
05-01-2016,ASSAM,BARPETA,0,73.32,10.28,23.43,NO
06-01-2016,ASSAM,BARPETA,0,71.32,10.37,24.66,YES
07-01-2016,ASSAM,BARPETA,0,74.32,10.6,22.58,NO
08-01-2016,ASSAM,BARPETA,0,74.28,10.75,22.86,NO
09-01-2016,ASSAM,BARPETA,1.37,76.19,11.41,21.83,NO
10-01-2016,ASSAM,BARPETA,2.39,69.8,9.07,22.69,NO
11-01-2016,ASSAM,BARPETA,0,73.45,10.09,24.15,YES
12-01-2016,ASSAM,BARPETA,0,78.24,10.9,22.27,NO
13-01-2016,ASSAM,BARPETA,0,76.67,12.93,22.97,YES
14-01-2016,ASSAM,BARPETA,0,72.27,12.71,21.76,YES
15-01-2016,ASSAM,BARPETA,0,73.54,10.34,20.58,YES
16-01-2016,ASSAM,BARPETA,0.47,71.26,11.57,19.31,NO
17-01-2016,ASSAM,BARPETA,0,78.25,10.3,21.56,NO
18-01-2016,ASSAM,BARPETA,0,77.37,8.98,24.39,YES
19-01-2016,ASSAM,BARPETA,0.32,72.39,11.43,15.67,YES
20-01-2016,ASSAM,BARPETA,2.88,89.73,11.34,16.58,NO
21-01-2016,ASSAM,BARPETA,0.54,84.09,10.02,18.2,NO
22-01-2016,ASSAM,BARPETA,0,74.94,8.34,18.84,YES
23-01-2016,ASSAM,BARPETA,0,68.81,7.44,18.6,NO
24-01-2016,ASSAM,BARPETA,0,66.27,9.15,15.7,NO
25-01-2016,ASSAM,BARPETA,0,69.53,8.44,17.84,NO
26-01-2016,ASSAM,BARPETA,0,66.63,8.78,20.35,NO
27-01-2016,ASSAM,BARPETA,0.18,67.54,11.02,22.27,NO
28-01-2016,ASSAM,BARPETA,0.47,69.29,9.67,20.32,YES
29-01-2016,ASSAM,BARPETA,0,71.39,11.16,22.83,YES
30-01-2016,ASSAM,BARPETA,0,66.05,13.12,20.23,NO
31-01-2016,ASSAM,BARPETA,0,73.6,10.68,24.17,YES
01-02-2016,ASSAM,BARPETA,0,78.85,11.87,19.4,NO
02-02-2016,ASSAM,BARPETA,0,73.13,11.11,20.26,YES
03-02-2016,ASSAM,BARPETA,0,66.36,11.19,19.94,YES
04-02-2016,ASSAM,BARPETA,0,60.64,11.17,22.37,YES
05-02-2016,ASSAM,BARPETA,0,60.04,10.13,23.5,YES
06-02-2016,ASSAM,BARPETA,0,67.24,10.78,23.82,NO
07-02-2016,ASSAM,BARPETA,0,76.39,13.39,23.51,YES
08-02-2016,ASSAM,BARPETA,0,74.08,11.97,24.8,NO
09-02-2016,ASSAM,BARPETA,0.85,77.45,12.56,23.61,NO
10-02-2016,ASSAM,BARPETA,0.58,72.7,12.78,21.7,NO
11-02-2016,ASSAM,BARPETA,0,65.18,15.46,24.93,NO
12-02-2016,ASSAM,BARPETA,0,62.8,13.24,26.13,YES
13-02-2016,ASSAM,BARPETA,0.07,60.52,13.81,23.96,NO
14-02-2016,ASSAM,BARPETA,0,63.46,12.05,25.51,NO
15-02-2016,ASSAM,BARPETA,0,65.41,12.14,24.41,YES
16-02-2016,ASSAM,BARPETA,0,59.5,12.83,24.8,YES
17-02-2016,ASSAM,BARPETA,0,63.62,14.36,24.85,YES
18-02-2016,ASSAM,BARPETA,0,66.65,11.16,23.96,NO
19-02-2016,ASSAM,BARPETA,0,65.52,16.07,28.23,NO
20-02-2016,ASSAM,BARPETA,0,66.84,18.83,26.06,NO
21-02-2016,ASSAM,BARPETA,0.35,63.58,16.92,27.81,NO
22-02-2016,ASSAM,BARPETA,0,60.04,14.42,28.64,NO
23-02-2016,ASSAM,BARPETA,0,52.16,13.3,23.97,YES
24-02-2016,ASSAM,BARPETA,0,55.5,10.5,25.12,NO
25-02-2016,ASSAM,BARPETA,0,64.31,12.62,28.56,YES
26-02-2016,ASSAM,BARPETA,0.01,70.49,12.54,28.68,NO
