date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2012,ASSAM,BARPETA,1.03,76.68,11.56,22.06,NO
02-01-2012,ASSAM,BARPETA,2.97,89.89,15.14,17.14,NO
03-01-2012,ASSAM,BARPETA,1.24,82.3,14.23,22,NO
04-01-2012,ASSAM,BARPETA,0,81.68,12.9,21.13,NO
05-01-2012,ASSAM,BARPETA,0,81.22,11.49,22.1,NO
06-01-2012,ASSAM,BARPETA,0.01,84.17,11.49,23.64,NO
07-01-2012,ASSAM,BARPETA,0,82.36,10.92,22.51,YES
08-01-2012,ASSAM,BARPETA,0,80.96,9.85,23.82,NO
09-01-2012,ASSAM,BARPETA,0.28,78.08,10.98,19.72,YES
10-01-2012,ASSAM,BARPETA,0,77.68,10.06,22.25,NO
11-01-2012,ASSAM,BARPETA,0,79.23,11.81,24.25,YES
12-01-2012,ASSAM,BARPETA,0.08,80.42,11.52,22.98,NO
13-01-2012,ASSAM,BARPETA,0.01,79.52,12.25,20.26,NO
14-01-2012,ASSAM,BARPETA,0.02,79.21,11.25,20.73,YES
15-01-2012,ASSAM,BARPETA,0,74.95,7.09,21.55,NO
16-01-2012,ASSAM,BARPETA,0,74.37,7.41,22.5,NO
17-01-2012,ASSAM,BARPETA,0,75.4,12.97,20.34,NO
18-01-2012,ASSAM,BARPETA,0.02,76.39,13.17,21.47,NO
19-01-2012,ASSAM,BARPETA,0.01,75.86,10.93,16.97,NO
20-01-2012,ASSAM,BARPETA,1.05,80.64,11.23,20.18,YES
21-01-2012,ASSAM,BARPETA,0,82.9,10.38,18.66,YES
22-01-2012,ASSAM,BARPETA,0,79.69,10.43,20.36,NO
23-01-2012,ASSAM,BARPETA,0,80.12,9.51,21.4,YES
24-01-2012,ASSAM,BARPETA,0,73.8,11.46,21.47,NO
25-01-2012,ASSAM,BARPETA,0,71.6,10.85,22.19,NO
26-01-2012,ASSAM,BARPETA,0,73.02,10.53,21.17,NO
27-01-2012,ASSAM,BARPETA,0,70.7,11.05,22.92,YES
28-01-2012,ASSAM,BARPETA,0,76.18,10.38,24.2,NO
29-01-2012,ASSAM,BARPETA,0,77.72,10.12,23.97,NO
30-01-2012,ASSAM,BARPETA,0,73.84,8.73,24.02,YES
31-01-2012,ASSAM,BARPETA,0,70.3,9.57,25.29,YES
01-02-2012,ASSAM,BARPETA,0,67.27,10.98,25.15,YES
02-02-2012,ASSAM,BARPETA,0,65,9.56,23.87,YES
03-02-2012,ASSAM,BARPETA,0,66.02,10.22,25.46,YES
04-02-2012,ASSAM,BARPETA,0,68.1,10.06,25.72,YES
05-02-2012,ASSAM,BARPETA,0,70.03,10.47,26.5,YES
06-02-2012,ASSAM,BARPETA,0,71.26,12.11,26.27,YES
07-02-2012,ASSAM,BARPETA,0,73.31,12.49,26.19,NO
08-02-2012,ASSAM,BARPETA,0,73.83,12.73,25.47,NO
09-02-2012,ASSAM,BARPETA,11.56,83.74,15.25,24.43,NO
10-02-2012,ASSAM,BARPETA,0,69.57,12.17,23.92,NO
11-02-2012,ASSAM,BARPETA,0,61.21,9.74,24.14,NO
12-02-2012,ASSAM,BARPETA,0,63.66,9.08,24.11,YES
13-02-2012,ASSAM,BARPETA,0,65.75,9.86,24.81,NO
14-02-2012,ASSAM,BARPETA,0,66.45,10.04,25.64,YES
15-02-2012,ASSAM,BARPETA,0.1,70.98,11.93,25.85,NO
16-02-2012,ASSAM,BARPETA,0.16,70.5,12.7,26.67,NO
17-02-2012,ASSAM,BARPETA,0,72.96,13.83,26.82,YES
18-02-2012,ASSAM,BARPETA,0.58,70.26,15.44,27.29,NO
19-02-2012,ASSAM,BARPETA,0,65.14,12.79,28.94,YES
20-02-2012,ASSAM,BARPETA,0,65.07,12.88,27.22,NO
21-02-2012,ASSAM,BARPETA,0,65.9,13.94,27.66,YES
22-02-2012,ASSAM,BARPETA,0,70.44,13.9,26.29,YES
23-02-2012,ASSAM,BARPETA,0,70.98,15.44,26.55,YES
24-02-2012,ASSAM,BARPETA,0,66.92,15.98,28.68,NO
25-02-2012,ASSAM,BARPETA,0.02,61.79,14.58,28.28,YES
26-02-2012,ASSAM,BARPETA,0.01,56.28,13.97,28.73,NO
27-02-2012,ASSAM,BARPETA,0,57.83,12.39,28.32,NO
28-02-2012,ASSAM,BARPETA,0,52.98,12.41,27.05,YES
29-02-2012,ASSAM,BARPETA,0.08,63.61,13.72,28.63,NO
01-03-2012,ASSAM,BARPETA,0,62.2,12.73,28.12,YES
02-03-2012,ASSAM,BARPETA,0.01,55.22,12.22,28.04,YES
03-03-2012,ASSAM,BARPETA,0,56.8,11.94,28.25,YES
04-03-2012,ASSAM,BARPETA,0.74,63.94,14.93,26.1,YES
05-03-2012,ASSAM,BARPETA,0,67.54,14.52,26.62,NO
06-03-2012,ASSAM,BARPETA,0.02,66.02,16.37,26.09,YES
07-03-2012,ASSAM,BARPETA,2.79,60.83,14.65,29.33,NO
08-03-2012,ASSAM,BARPETA,0.57,53.21,17.67,30.62,YES
09-03-2012,ASSAM,BARPETA,0,51.36,14.04,29.91,NO
10-03-2012,ASSAM,BARPETA,0,56.59,12.89,31.17,YES
11-03-2012,ASSAM,BARPETA,0,48.63,13.25,31.87,YES
12-03-2012,ASSAM,BARPETA,0,46.07,10.96,31.53,NO
13-03-2012,ASSAM,BARPETA,0,62.4,16.16,27,NO
14-03-2012,ASSAM,BARPETA,1.06,68.92,14.86,28.53,NO
15-03-2012,ASSAM,BARPETA,0,59.47,15.69,28.87,NO
16-03-2012,ASSAM,BARPETA,0,55.78,14.1,30.65,YES
17-03-2012,ASSAM,BARPETA,0,56.73,13.23,31.22,YES
18-03-2012,ASSAM,BARPETA,0.43,58.98,16.54,30.85,YES
19-03-2012,ASSAM,BARPETA,0,58.37,15.95,31.54,NO
20-03-2012,ASSAM,BARPETA,0,62.25,17.67,32.85,YES
21-03-2012,ASSAM,BARPETA,0.43,58.94,18.77,32.53,NO
22-03-2012,ASSAM,BARPETA,4.92,48.31,19.65,29.93,NO
23-03-2012,ASSAM,BARPETA,0,47.36,17,32.11,NO
24-03-2012,ASSAM,BARPETA,0,51.9,16.16,31.64,NO
25-03-2012,ASSAM,BARPETA,0,53,18.23,31.9,NO
26-03-2012,ASSAM,BARPETA,0,56.26,18.29,33.44,NO
27-03-2012,ASSAM,BARPETA,2.66,55.23,19.47,32.55,NO
28-03-2012,ASSAM,BARPETA,0.25,57,19.4,30.96,NO
29-03-2012,ASSAM,BARPETA,0,46.26,18.69,33.28,NO
30-03-2012,ASSAM,BARPETA,0,42.7,18.87,34.32,NO
31-03-2012,ASSAM,BARPETA,0,48.17,18.68,33.89,YES
01-04-2012,ASSAM,BARPETA,0,52.03,19.59,35.21,NO
02-04-2012,ASSAM,BARPETA,0,50.94,19.67,35.53,YES
03-04-2012,ASSAM,BARPETA,0,52.23,18.72,35.61,YES
04-04-2012,ASSAM,BARPETA,6.62,67.61,16.96,24.57,NO
05-04-2012,ASSAM,BARPETA,15.53,64.39,16.05,28.02,NO
06-04-2012,ASSAM,BARPETA,18.23,81.25,18.35,27.12,NO
07-04-2012,ASSAM,BARPETA,1.24,79.28,19.38,27.2,NO
08-04-2012,ASSAM,BARPETA,23.01,81.26,19.45,26,NO
09-04-2012,ASSAM,BARPETA,26.81,78.85,17.4,25.26,NO
10-04-2012,ASSAM,BARPETA,20.22,74.45,19.53,25.62,NO
11-04-2012,ASSAM,BARPETA,5.27,76.68,19.03,27.92,NO
12-04-2012,ASSAM,BARPETA,13.69,81.75,19.93,25.9,NO
13-04-2012,ASSAM,BARPETA,11.29,78.54,18.83,31.11,NO
14-04-2012,ASSAM,BARPETA,7.51,74.68,18.65,29.29,NO
15-04-2012,ASSAM,BARPETA,13.82,73.36,19.22,29.24,NO
16-04-2012,ASSAM,BARPETA,7.82,65.6,17.76,31.42,NO
17-04-2012,ASSAM,BARPETA,0.13,62.87,19.98,31.97,NO
18-04-2012,ASSAM,BARPETA,8.86,68.56,19.55,29.82,NO
19-04-2012,ASSAM,BARPETA,18.48,70.37,19.51,30.16,NO
20-04-2012,ASSAM,BARPETA,0.65,73.1,20.54,27.34,NO
21-04-2012,ASSAM,BARPETA,11.09,75.42,20.95,33.48,NO
22-04-2012,ASSAM,BARPETA,23.17,63.81,21.82,32.14,NO
23-04-2012,ASSAM,BARPETA,4.75,57,20.98,34.35,NO
24-04-2012,ASSAM,BARPETA,8.86,65.02,22.99,33.9,NO
25-04-2012,ASSAM,BARPETA,12.98,64.55,21.37,33.1,NO
26-04-2012,ASSAM,BARPETA,13.54,75.2,21.55,31.02,NO
27-04-2012,ASSAM,BARPETA,6.89,67.73,20.42,32.38,NO
28-04-2012,ASSAM,BARPETA,25.86,65.35,18.86,30.62,NO
29-04-2012,ASSAM,BARPETA,17.61,58.55,18.9,31.17,NO
30-04-2012,ASSAM,BARPETA,19.23,72.26,20.61,29.43,NO
01-05-2012,ASSAM,BARPETA,18.09,77.13,18.75,28.57,NO
02-05-2012,ASSAM,BARPETA,10.34,78.24,17.46,28.81,NO
03-05-2012,ASSAM,BARPETA,0,73.25,20.32,30.02,NO
04-05-2012,ASSAM,BARPETA,24.6,74.22,16.68,28.82,NO
05-05-2012,ASSAM,BARPETA,0,68.03,18.93,31.08,NO
06-05-2012,ASSAM,BARPETA,0,62.69,19.56,33.56,NO
07-05-2012,ASSAM,BARPETA,0,59.9,20.22,34.29,NO
08-05-2012,ASSAM,BARPETA,0,60.61,21.39,34.62,NO
09-05-2012,ASSAM,BARPETA,0,68.5,23.28,34.03,NO
10-05-2012,ASSAM,BARPETA,0,76.19,24.44,32.57,NO
11-05-2012,ASSAM,BARPETA,2.37,73.8,21.76,32.81,NO
12-05-2012,ASSAM,BARPETA,12.02,78.77,23.28,27.8,NO
13-05-2012,ASSAM,BARPETA,16.96,79.28,21.78,30.24,NO
14-05-2012,ASSAM,BARPETA,25.5,68.85,22.66,32.57,NO
15-05-2012,ASSAM,BARPETA,7.94,68.23,23.75,34.63,NO
16-05-2012,ASSAM,BARPETA,13.22,72.85,22.86,33.53,NO
17-05-2012,ASSAM,BARPETA,22.91,71.5,20,26.02,NO
18-05-2012,ASSAM,BARPETA,0,69.29,21.79,31.89,NO
19-05-2012,ASSAM,BARPETA,0,70.88,23.27,32.73,NO
20-05-2012,ASSAM,BARPETA,0,71.14,23.57,33.41,NO
21-05-2012,ASSAM,BARPETA,0,69.85,24.29,35.73,NO
22-05-2012,ASSAM,BARPETA,9.21,71.57,24.48,31.58,NO
23-05-2012,ASSAM,BARPETA,16.29,70.8,22.64,31.94,NO
24-05-2012,ASSAM,BARPETA,12.92,72.5,21.93,33.6,NO
25-05-2012,ASSAM,BARPETA,12.4,70.85,22.55,30.66,NO
26-05-2012,ASSAM,BARPETA,1.13,69.12,24.21,34.84,NO
27-05-2012,ASSAM,BARPETA,0.1,70.96,25.78,34.15,NO
28-05-2012,ASSAM,BARPETA,0.21,78.97,25.01,35.49,NO
29-05-2012,ASSAM,BARPETA,6.47,78.57,24.88,35.11,NO
30-05-2012,ASSAM,BARPETA,7.86,79.03,25.82,32.67,NO
31-05-2012,ASSAM,BARPETA,2.33,86.92,25.22,33.63,NO
01-06-2012,ASSAM,BARPETA,0.85,81.92,25.37,34.48,NO
02-06-2012,ASSAM,BARPETA,3.82,82.84,24.4,30.94,NO
