date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2012,CHHATISGARH,BALOD,28.1,82.35,19.95,22.38,NO
02-01-2012,CHHATISGARH,BALOD,4.58,84.69,18.69,26.4,NO
03-01-2012,CHHATISGARH,BALOD,0.03,84.23,18.64,25.49,NO
04-01-2012,CHHATISGARH,BALOD,0,78.41,17.78,27.57,NO
05-01-2012,CHHATISGARH,BALOD,0,69.41,17.83,28.89,NO
06-01-2012,CHHATISGARH,BALOD,1.07,65.29,18.89,28.7,NO
07-01-2012,CHHATISGARH,BALOD,0.07,69.96,18.71,29.37,NO
08-01-2012,CHHATISGARH,BALOD,2.54,74.4,19.39,27.41,NO
09-01-2012,CHHATISGARH,BALOD,5.27,76.65,16.36,23.82,NO
10-01-2012,CHHATISGARH,BALOD,0.94,78.92,13.2,23.6,NO
11-01-2012,CHHATISGARH,BALOD,0,65.54,11.38,25.11,NO
12-01-2012,CHHATISGARH,BALOD,0,54.58,9.66,23.53,NO
13-01-2012,CHHATISGARH,BALOD,0,47.03,8.45,23.03,NO
14-01-2012,CHHATISGARH,BALOD,0,42.96,7.13,25.39,NO
15-01-2012,CHHATISGARH,BALOD,0,44.41,8.36,25.94,NO
16-01-2012,CHHATISGARH,BALOD,0,42.8,10.02,28.26,NO
17-01-2012,CHHATISGARH,BALOD,0,43.4,11.9,28.74,NO
18-01-2012,CHHATISGARH,BALOD,0,46.39,12.31,28.56,NO
19-01-2012,CHHATISGARH,BALOD,0,48.15,13.81,28.45,NO
20-01-2012,CHHATISGARH,BALOD,0,53.63,15.24,25.1,NO
21-01-2012,CHHATISGARH,BALOD,0,54.52,10.44,23.31,NO
22-01-2012,CHHATISGARH,BALOD,0,49.95,7.64,25.77,NO
23-01-2012,CHHATISGARH,BALOD,0,53.48,11.59,28.04,NO
24-01-2012,CHHATISGARH,BALOD,0,61.7,14.28,27.26,NO
25-01-2012,CHHATISGARH,BALOD,0,64.44,15.05,29.54,NO
26-01-2012,CHHATISGARH,BALOD,2.93,69.94,16.54,27.59,NO
27-01-2012,CHHATISGARH,BALOD,0,74.43,15.65,27.13,NO
28-01-2012,CHHATISGARH,BALOD,0.23,66.96,16.78,28.69,NO
29-01-2012,CHHATISGARH,BALOD,0,73.55,15.75,25.1,NO
30-01-2012,CHHATISGARH,BALOD,0,73.9,15.98,24.11,NO
31-01-2012,CHHATISGARH,BALOD,0,71.16,15.94,27.34,NO
01-02-2012,CHHATISGARH,BALOD,0,67.34,15.98,26.2,NO
02-02-2012,CHHATISGARH,BALOD,0,49.74,13.79,25.7,NO
03-02-2012,CHHATISGARH,BALOD,0,42.04,10.96,28.39,NO
04-02-2012,CHHATISGARH,BALOD,0,42.25,11.08,30.16,NO
05-02-2012,CHHATISGARH,BALOD,0,44.31,13.64,30.66,NO
