date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2018,CHHATISGARH,BALOD,0,60.62,12.77,28.71,NO
02-01-2018,CHHATISGARH,BALOD,0,63.26,13.45,29.11,NO
03-01-2018,CHHATISGARH,BALOD,0,58.93,13.06,28.43,NO
04-01-2018,CHHATISGARH,BALOD,0,55.64,12.03,28.41,NO
05-01-2018,CHHATISGARH,BALOD,0,53.46,9.88,27.66,NO
06-01-2018,CHHATISGARH,BALOD,0,55.08,9.1,28.19,NO
07-01-2018,CHHATISGARH,BALOD,0,59.58,11.21,27.97,NO
08-01-2018,CHHATISGARH,BALOD,0,56.43,12.4,28.05,NO
09-01-2018,CHHATISGARH,BALOD,0,52.22,11.51,26.85,NO
10-01-2018,CHHATISGARH,BALOD,0,46.33,11.9,27.9,NO
11-01-2018,CHHATISGARH,BALOD,0,42.84,11.6,27.89,NO
12-01-2018,CHHATISGARH,BALOD,0,42.3,12.47,28.29,NO
13-01-2018,CHHATISGARH,BALOD,0,41.5,11.59,28.49,NO
14-01-2018,CHHATISGARH,BALOD,0,51.39,13.16,29.55,NO
15-01-2018,CHHATISGARH,BALOD,0,52.42,14.36,31.17,NO
16-01-2018,CHHATISGARH,BALOD,0,48.55,14.42,29.51,NO
17-01-2018,CHHATISGARH,BALOD,0,45.43,13.15,30.39,NO
18-01-2018,CHHATISGARH,BALOD,0,38.92,12.76,30.12,NO
19-01-2018,CHHATISGARH,BALOD,0,36.57,13.54,29.04,NO
20-01-2018,CHHATISGARH,BALOD,0,40.6,11.95,29.33,NO
21-01-2018,CHHATISGARH,BALOD,0,45.99,9.87,30.18,NO
22-01-2018,CHHATISGARH,BALOD,0,48.87,12.53,29.72,NO
23-01-2018,CHHATISGARH,BALOD,0,44.66,12.39,29.06,NO
24-01-2018,CHHATISGARH,BALOD,0,45.24,13.33,28.79,NO
25-01-2018,CHHATISGARH,BALOD,0,34.67,15.04,29.14,NO
26-01-2018,CHHATISGARH,BALOD,0,36.7,11.4,28.64,NO
