date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2013,CHHATISGARH,BALOD,2.48,76.41,15.51,26.26,NO
02-01-2013,CHHATISGARH,BALOD,0,81.26,18.11,27.22,NO
03-01-2013,CHHATISGARH,BALOD,0,74.4,17.8,26.49,NO
04-01-2013,CHHATISGARH,BALOD,0,74.55,13.27,26.97,NO
05-01-2013,CHHATISGARH,BALOD,0,75.63,14.17,28.13,NO
06-01-2013,CHHATISGARH,BALOD,0,83.11,16.68,27.57,NO
07-01-2013,CHHATISGARH,BALOD,0,75.82,16.18,24,NO
08-01-2013,CHHATISGARH,BALOD,0.08,53.96,11.85,25.05,NO
09-01-2013,CHHATISGARH,BALOD,0,50.78,8.41,26.56,NO
10-01-2013,CHHATISGARH,BALOD,0,48.41,8.62,27.87,NO
11-01-2013,CHHATISGARH,BALOD,0,47.97,9.52,27.96,NO
12-01-2013,CHHATISGARH,BALOD,0,48.42,10.22,26.93,NO
13-01-2013,CHHATISGARH,BALOD,0,52.27,10.61,28.25,NO
14-01-2013,CHHATISGARH,BALOD,0,53.78,11.22,28.77,NO
15-01-2013,CHHATISGARH,BALOD,0,53.98,14.46,31.06,NO
16-01-2013,CHHATISGARH,BALOD,0,61.08,14.7,30.95,NO
17-01-2013,CHHATISGARH,BALOD,0,60.97,15.86,32.3,NO
18-01-2013,CHHATISGARH,BALOD,0,54.22,17.19,31.22,NO
19-01-2013,CHHATISGARH,BALOD,0,62.22,15.09,30.93,NO
20-01-2013,CHHATISGARH,BALOD,0,57.96,14.89,29.51,NO
21-01-2013,CHHATISGARH,BALOD,0,57.51,13.46,28.09,NO
22-01-2013,CHHATISGARH,BALOD,0,58.96,13.15,28.35,NO
23-01-2013,CHHATISGARH,BALOD,0,57.88,12.93,28.3,NO
24-01-2013,CHHATISGARH,BALOD,1.89,60.92,14.85,25.67,NO
25-01-2013,CHHATISGARH,BALOD,0,61.22,13.9,26.5,NO
26-01-2013,CHHATISGARH,BALOD,0,61.55,12.84,28.09,NO
27-01-2013,CHHATISGARH,BALOD,0,51.16,13.38,28.31,NO
28-01-2013,CHHATISGARH,BALOD,0,48.13,14.34,28.01,NO
29-01-2013,CHHATISGARH,BALOD,0,39.28,11.4,28.96,NO
30-01-2013,CHHATISGARH,BALOD,0,40.78,10.55,29.14,NO
31-01-2013,CHHATISGARH,BALOD,0,41.69,10.5,29.12,NO
01-02-2013,CHHATISGARH,BALOD,0,42.58,12.9,30.48,NO
02-02-2013,CHHATISGARH,BALOD,0,44.15,16.81,31.14,NO
03-02-2013,CHHATISGARH,BALOD,0,52.37,17.23,32.33,NO
04-02-2013,CHHATISGARH,BALOD,0.71,52.63,15.59,31.37,NO
05-02-2013,CHHATISGARH,BALOD,0.35,53.63,17.88,31.17,NO
06-02-2013,CHHATISGARH,BALOD,0,47.12,18.12,31.83,NO
07-02-2013,CHHATISGARH,BALOD,0.02,57.02,18.19,29.8,NO
08-02-2013,CHHATISGARH,BALOD,0,81.07,19.76,27.79,NO
09-02-2013,CHHATISGARH,BALOD,0,58.63,16.33,30.64,NO
10-02-2013,CHHATISGARH,BALOD,0,50.52,17.1,32.08,NO
11-02-2013,CHHATISGARH,BALOD,0,46.75,17.36,32.41,NO
12-02-2013,CHHATISGARH,BALOD,0,49.06,17.41,32.78,NO
13-02-2013,CHHATISGARH,BALOD,0,48.85,18.61,32.57,NO
14-02-2013,CHHATISGARH,BALOD,0,46.75,18.65,32.43,NO
15-02-2013,CHHATISGARH,BALOD,4.14,48.38,19.95,31.64,NO
16-02-2013,CHHATISGARH,BALOD,10.13,77.1,18.99,26.53,NO
17-02-2013,CHHATISGARH,BALOD,0,53.93,17.97,28.99,NO
18-02-2013,CHHATISGARH,BALOD,0,50.3,14.06,27.7,NO
19-02-2013,CHHATISGARH,BALOD,0,49.54,13.52,29.4,NO
