date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2016,CHHATISGARH,BALOD,0,47.13,13.84,30.52,NO
02-01-2016,CHHATISGARH,BALOD,0,46.71,14.64,29.37,NO
03-01-2016,CHHATISGARH,BALOD,0,54.67,14.49,28.96,NO
04-01-2016,CHHATISGARH,BALOD,0,45.46,11.92,29.12,NO
05-01-2016,CHHATISGARH,BALOD,0,42.24,10.93,29.42,NO
06-01-2016,CHHATISGARH,BALOD,0,42.79,11.11,29.85,NO
07-01-2016,CHHATISGARH,BALOD,0,43.03,11.92,30.53,NO
08-01-2016,CHHATISGARH,BALOD,0,41.59,11.62,29.74,NO
09-01-2016,CHHATISGARH,BALOD,0,42.46,14.15,30.13,NO
10-01-2016,CHHATISGARH,BALOD,0,48.85,13.1,29.93,NO
11-01-2016,CHHATISGARH,BALOD,0,43.66,12.21,29.13,NO
12-01-2016,CHHATISGARH,BALOD,0,39.09,10.93,28.6,NO
13-01-2016,CHHATISGARH,BALOD,0,39.98,10.86,30.11,NO
14-01-2016,CHHATISGARH,BALOD,0,42.12,12.49,28.98,NO
15-01-2016,CHHATISGARH,BALOD,0,45.13,12.24,29.21,NO
16-01-2016,CHHATISGARH,BALOD,0,45.88,12.83,29.84,NO
17-01-2016,CHHATISGARH,BALOD,0,52.92,14.61,28.85,NO
18-01-2016,CHHATISGARH,BALOD,0,53.75,15.11,28.97,NO
19-01-2016,CHHATISGARH,BALOD,0,69.41,15.45,26.02,NO
20-01-2016,CHHATISGARH,BALOD,0.03,54.08,14.57,26.27,NO
21-01-2016,CHHATISGARH,BALOD,0.04,38.5,11.97,26.26,NO
22-01-2016,CHHATISGARH,BALOD,0,41.35,10.31,26.11,NO
23-01-2016,CHHATISGARH,BALOD,0,33.4,8.02,26.74,NO
24-01-2016,CHHATISGARH,BALOD,0,31.97,7.94,27.95,NO
25-01-2016,CHHATISGARH,BALOD,0,32.73,9.01,28.24,NO
26-01-2016,CHHATISGARH,BALOD,0,38.28,11.11,29.68,NO
27-01-2016,CHHATISGARH,BALOD,0,42.75,15.17,29.84,NO
28-01-2016,CHHATISGARH,BALOD,0,34.23,13.79,30.78,NO
29-01-2016,CHHATISGARH,BALOD,0,38.15,13.62,30.13,NO
30-01-2016,CHHATISGARH,BALOD,0,30.86,13.85,32.07,NO
31-01-2016,CHHATISGARH,BALOD,0,28.61,14.92,34.02,NO
01-02-2016,CHHATISGARH,BALOD,0,33.88,15.11,32.87,NO
02-02-2016,CHHATISGARH,BALOD,0,32.87,16.09,33.23,NO
03-02-2016,CHHATISGARH,BALOD,0,41.83,17.75,31.84,NO
04-02-2016,CHHATISGARH,BALOD,0,37.47,14.2,30.22,NO
05-02-2016,CHHATISGARH,BALOD,0,31.82,13.02,30.2,NO
06-02-2016,CHHATISGARH,BALOD,0,33.1,13.21,31.24,NO
07-02-2016,CHHATISGARH,BALOD,0,46.45,15.67,31.69,NO
08-02-2016,CHHATISGARH,BALOD,0,36.24,17.93,30.69,NO
09-02-2016,CHHATISGARH,BALOD,0,27.43,16.59,30.71,NO
10-02-2016,CHHATISGARH,BALOD,0,37.01,15.06,31.32,NO
11-02-2016,CHHATISGARH,BALOD,0,44.47,18.01,33.21,NO
12-02-2016,CHHATISGARH,BALOD,0,35.16,18.18,31.5,NO
13-02-2016,CHHATISGARH,BALOD,0,44.77,19.98,31.78,NO
14-02-2016,CHHATISGARH,BALOD,0,36.11,20.01,33,NO
15-02-2016,CHHATISGARH,BALOD,0,41.44,19.63,33.4,NO
16-02-2016,CHHATISGARH,BALOD,0.04,36.21,19.22,33.05,NO
17-02-2016,CHHATISGARH,BALOD,0,37.7,18.98,33,NO
18-02-2016,CHHATISGARH,BALOD,0,31.82,18.46,34.47,NO
19-02-2016,CHHATISGARH,BALOD,0,28.01,18.74,34.7,NO
20-02-2016,CHHATISGARH,BALOD,0,25.46,18.06,36.44,NO
21-02-2016,CHHATISGARH,BALOD,0,31.28,18.66,36.48,NO
22-02-2016,CHHATISGARH,BALOD,0,31.98,20.97,34.73,NO
23-02-2016,CHHATISGARH,BALOD,0,30.43,21.64,34.35,NO
24-02-2016,CHHATISGARH,BALOD,0,38.08,20.79,34,NO
25-02-2016,CHHATISGARH,BALOD,0,39.04,20.37,33.56,NO
26-02-2016,CHHATISGARH,BALOD,0,43.28,21.35,33.53,NO
27-02-2016,CHHATISGARH,BALOD,0.36,48.48,20.13,31.94,NO
28-02-2016,CHHATISGARH,BALOD,0.11,42.58,20.61,34.07,NO
29-02-2016,CHHATISGARH,BALOD,0.59,42.79,20.5,31.07,NO
01-03-2016,CHHATISGARH,BALOD,2.26,44.28,18.71,31.78,NO
02-03-2016,CHHATISGARH,BALOD,3.38,31.48,20,31.8,NO
03-03-2016,CHHATISGARH,BALOD,0,29.48,20.93,34.4,NO
04-03-2016,CHHATISGARH,BALOD,0.38,30.65,21.09,34.18,NO
05-03-2016,CHHATISGARH,BALOD,0.85,38.11,20.22,35.84,NO
06-03-2016,CHHATISGARH,BALOD,0.35,33.43,20.92,35.11,NO
07-03-2016,CHHATISGARH,BALOD,0,31.85,20.49,35.12,NO
08-03-2016,CHHATISGARH,BALOD,0.18,28.08,20.76,35.34,NO
09-03-2016,CHHATISGARH,BALOD,0,30.42,20.74,34.92,NO
10-03-2016,CHHATISGARH,BALOD,0,28.65,20.16,37.72,NO
11-03-2016,CHHATISGARH,BALOD,0,28.01,20.4,36.51,NO
12-03-2016,CHHATISGARH,BALOD,0,30.15,21.95,37.41,NO
13-03-2016,CHHATISGARH,BALOD,0,32.68,21.54,35.51,NO
14-03-2016,CHHATISGARH,BALOD,4.98,55.92,19.74,31.29,NO
15-03-2016,CHHATISGARH,BALOD,0.4,55.78,18.84,33.76,NO
16-03-2016,CHHATISGARH,BALOD,5.51,46.95,19.94,33.8,NO
17-03-2016,CHHATISGARH,BALOD,0,43.12,20.75,35.03,NO
18-03-2016,CHHATISGARH,BALOD,0,41.89,21.64,35.8,NO
19-03-2016,CHHATISGARH,BALOD,2.33,30.58,23.6,37.36,NO
20-03-2016,CHHATISGARH,BALOD,0,23.1,21.82,37.26,NO
21-03-2016,CHHATISGARH,BALOD,0,19.38,21.59,37.4,NO
22-03-2016,CHHATISGARH,BALOD,0,19.2,19.44,38.04,NO
23-03-2016,CHHATISGARH,BALOD,0,13.88,19.64,38.12,NO
24-03-2016,CHHATISGARH,BALOD,0,12.54,20.76,38.84,NO
25-03-2016,CHHATISGARH,BALOD,0,13.94,18.99,38.07,NO
26-03-2016,CHHATISGARH,BALOD,0,18.71,20.77,39.33,NO
27-03-2016,CHHATISGARH,BALOD,0,30.51,21.24,39.16,NO
28-03-2016,CHHATISGARH,BALOD,8.64,44.16,19.84,35.8,NO
29-03-2016,CHHATISGARH,BALOD,0.28,42.33,22.73,37.08,NO
30-03-2016,CHHATISGARH,BALOD,0,36.92,22.22,38.6,NO
31-03-2016,CHHATISGARH,BALOD,2.23,35.5,22.88,38.29,NO
01-04-2016,CHHATISGARH,BALOD,0,29.63,21.88,39.17,NO
02-04-2016,CHHATISGARH,BALOD,0,27.32,23.02,39.67,NO
03-04-2016,CHHATISGARH,BALOD,0,26.34,21.72,40.1,NO
04-04-2016,CHHATISGARH,BALOD,0,26.92,23.72,40.78,NO
05-04-2016,CHHATISGARH,BALOD,3.46,29.68,24.26,39.94,NO
06-04-2016,CHHATISGARH,BALOD,0,32.95,23.58,39.49,NO
07-04-2016,CHHATISGARH,BALOD,0,33.51,24.17,38.23,NO
08-04-2016,CHHATISGARH,BALOD,0,27.63,23.68,40.94,NO
09-04-2016,CHHATISGARH,BALOD,0,26.18,23.46,40.54,NO
10-04-2016,CHHATISGARH,BALOD,0,23.98,23.97,40.34,NO
11-04-2016,CHHATISGARH,BALOD,0,22.92,24.2,41.65,NO
12-04-2016,CHHATISGARH,BALOD,0,20.03,24.92,41.52,NO
13-04-2016,CHHATISGARH,BALOD,0,17.78,24.15,41.5,NO
14-04-2016,CHHATTISGARH,BALOD,0,12.31,24.13,41.35,YES
15-04-2016,CHHATISGARH,BALOD,0,18.33,24.05,38.71,NO
16-04-2016,CHHATISGARH,BALOD,0,24.61,24.89,42.92,NO
17-04-2016,CHHATISGARH,BALOD,0,29.29,26.49,42.37,NO
18-04-2016,CHHATISGARH,BALOD,0,26.22,26.48,42.07,NO
19-04-2016,CHHATISGARH,BALOD,0,26.29,25.99,42.9,NO
20-04-2016,CHHATISGARH,BALOD,0,27.48,26.54,42.91,NO
21-04-2016,CHHATISGARH,BALOD,0,20.47,26.19,43.45,NO
22-04-2016,CHHATISGARH,BALOD,0,16.8,26.24,43.39,NO
23-04-2016,CHHATISGARH,BALOD,0,18.15,25.1,42.99,NO
24-04-2016,CHHATISGARH,BALOD,0,16.96,25.12,43.26,NO
25-04-2016,CHHATISGARH,BALOD,0,18.48,24.75,44.26,NO
26-04-2016,CHHATISGARH,BALOD,0,34.02,25.51,43.08,NO
27-04-2016,CHHATISGARH,BALOD,4.01,31.38,26.23,42.39,NO
28-04-2016,CHHATISGARH,BALOD,5.14,30.79,24.03,40.73,NO
29-04-2016,CHHATISGARH,BALOD,0,33.75,24.42,42.59,NO
30-04-2016,CHHATISGARH,BALOD,3,30.3,23.51,41.72,NO
01-05-2016,CHHATISGARH,BALOD,0,25.31,26.08,43.07,NO
02-05-2016,CHHATISGARH,BALOD,0,22.55,25.08,43.45,NO
03-05-2016,CHHATISGARH,BALOD,0,37.54,24.55,41.03,NO
04-05-2016,CHHATISGARH,BALOD,0.22,32.7,22.56,40.48,NO
05-05-2016,CHHATISGARH,BALOD,5.04,38.29,22.19,40.21,NO
06-05-2016,CHHATISGARH,BALOD,2.86,47.98,21.43,35.31,NO
07-05-2016,CHHATISGARH,BALOD,0,39.15,22.89,37.74,NO
08-05-2016,CHHATISGARH,BALOD,0,35.1,23.56,39.23,NO
09-05-2016,CHHATISGARH,BALOD,0,36.89,23.86,40.34,NO
10-05-2016,CHHATISGARH,BALOD,2.44,38.41,23.76,39.88,NO
11-05-2016,CHHATISGARH,BALOD,0,34.52,23.86,39.9,NO
12-05-2016,CHHATISGARH,BALOD,0.4,30.55,24.11,42.9,NO
13-05-2016,CHHATISGARH,BALOD,0,34.9,27.32,42.8,NO
14-05-2016,CHHATISGARH,BALOD,11.16,34.92,23.81,41.47,NO
15-05-2016,CHHATISGARH,BALOD,1.4,36.37,23.09,43.1,NO
16-05-2016,CHHATISGARH,BALOD,0,34.41,27.39,43.73,NO
17-05-2016,CHHATISGARH,BALOD,0,37.2,26.09,43.29,NO
18-05-2016,CHHATISGARH,BALOD,0.08,38.82,25.05,41.07,NO
19-05-2016,CHHATISGARH,BALOD,0,41.61,25.43,40.19,NO
20-05-2016,CHHATISGARH,BALOD,0,37.12,26.57,39.85,NO
21-05-2016,CHHATISGARH,BALOD,5.37,28.65,26.66,41.37,NO
22-05-2016,CHHATISGARH,BALOD,1.02,27.96,26.41,42.71,NO
23-05-2016,CHHATISGARH,BALOD,0.87,29.04,23.88,43.44,NO
24-05-2016,CHHATISGARH,BALOD,0,24.52,25.17,43.47,NO
25-05-2016,CHHATISGARH,BALOD,0,24.82,24.73,43.15,NO
26-05-2016,CHHATISGARH,BALOD,0,33.62,26.71,41.49,NO
27-05-2016,CHHATISGARH,BALOD,2.51,35.48,25.29,41.29,NO
28-05-2016,CHHATISGARH,BALOD,0,41.66,25.45,42.23,NO
29-05-2016,CHHATISGARH,BALOD,0,35.47,24.51,42.22,NO
30-05-2016,CHHATISGARH,BALOD,0,32.89,25.33,42.4,NO
31-05-2016,CHHATISGARH,BALOD,0,28.3,25.66,42.05,NO
01-06-2016,CHHATISGARH,BALOD,0,29.03,25.67,41.65,NO
02-06-2016,CHHATISGARH,BALOD,0,36.72,26,42.97,NO
03-06-2016,CHHATISGARH,BALOD,3.47,39.16,25.2,42.61,NO
04-06-2016,CHHATISGARH,BALOD,0,47.88,25.17,40.47,NO
05-06-2016,CHHATISGARH,BALOD,0,52.42,25.8,42.21,NO
06-06-2016,CHHATISGARH,BALOD,0,47.02,25.46,40.04,NO
07-06-2016,CHHATISGARH,BALOD,0,49.69,24.19,40.57,NO
08-06-2016,CHHATISGARH,BALOD,4.09,57.65,23.12,37.93,NO
09-06-2016,CHHATISGARH,BALOD,4.3,48.02,23.71,38.62,NO
10-06-2016,CHHATISGARH,BALOD,0,43.26,24.36,40.49,NO
11-06-2016,CHHATISGARH,BALOD,0,47.94,26.6,42.05,NO
12-06-2016,CHHATISGARH,BALOD,0.49,51.9,24.61,41.09,NO
13-06-2016,CHHATISGARH,BALOD,4.29,62.73,24.77,40.52,NO
14-06-2016,CHHATISGARH,BALOD,7.25,49.77,24.02,39.91,NO
15-06-2016,CHHATISGARH,BALOD,0.03,44.55,24.93,40.58,NO
16-06-2016,CHHATISGARH,BALOD,0,53.15,25.74,37.59,NO
17-06-2016,CHHATISGARH,BALOD,0,72.23,25.32,37.76,NO
18-06-2016,CHHATISGARH,BALOD,28.07,76.37,23.41,33.57,NO
19-06-2016,CHHATISGARH,BALOD,4.97,74.69,24,35.99,NO
20-06-2016,CHHATISGARH,BALOD,6.56,63.71,24.36,36.54,NO
21-06-2016,CHHATISGARH,BALOD,0.24,58.63,24.74,37.28,NO
22-06-2016,CHHATISGARH,BALOD,0,63.88,25.3,38.15,NO
23-06-2016,CHHATISGARH,BALOD,0.06,70.31,25.33,38.99,NO
24-06-2016,CHHATISGARH,BALOD,19.25,80.54,22.7,32.83,NO
25-06-2016,CHHATISGARH,BALOD,9.05,72.49,23.62,34.08,NO
26-06-2016,CHHATISGARH,BALOD,4.86,75.99,24.21,37.49,NO
27-06-2016,CHHATISGARH,BALOD,13.06,85.01,23.98,35.26,NO
28-06-2016,CHHATISGARH,BALOD,43.99,81.55,23.19,33.08,NO
29-06-2016,CHHATISGARH,BALOD,35.29,79.98,22.9,33.95,NO
30-06-2016,CHHATISGARH,BALOD,6.28,78.35,23.74,34.98,NO
01-07-2016,CHHATISGARH,BALOD,10.13,83.83,24.58,34.48,NO
02-07-2016,CHHATISGARH,BALOD,9.22,89.61,23.38,34.3,NO
03-07-2016,CHHATISGARH,BALOD,25.98,87.37,22.82,32.04,NO
04-07-2016,CHHATISGARH,BALOD,15.5,90.05,22.94,30.38,NO
