date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2017,CHHATISGARH,BALOD,0,61.38,14.39,30.02,NO
02-01-2017,CHHATISGARH,BALOD,0,64.89,12.3,29.83,NO
03-01-2017,CHHATISGARH,BALOD,0,75.36,11.72,25.44,NO
04-01-2017,CHHATISGARH,BALOD,0,71.67,10.9,25.55,NO
05-01-2017,CHHATISGARH,BALOD,0,66.29,10.73,26.13,NO
06-01-2017,CHHATISGARH,BALOD,0,59.2,10.89,26.3,NO
07-01-2017,CHHATISGARH,BALOD,0,54.91,12.37,27.62,NO
08-01-2017,CHHATISGARH,BALOD,0,64.03,12.29,28.86,NO
09-01-2017,CHHATISGARH,BALOD,0.03,60.4,12.97,27.63,NO
10-01-2017,CHHATISGARH,BALOD,0,72.26,12.71,25.17,NO
11-01-2017,CHHATISGARH,BALOD,0,64.41,10.85,26.25,NO
12-01-2017,CHHATISGARH,BALOD,0,60.61,10.18,25.97,NO
13-01-2017,CHHATISGARH,BALOD,0,61.95,9.85,25.83,NO
14-01-2017,CHHATISGARH,BALOD,0,55.88,9.74,25.62,NO
15-01-2017,CHHATISGARH,BALOD,0,51.85,9.85,27.17,NO
16-01-2017,CHHATISGARH,BALOD,0,51.18,12.75,30.45,NO
17-01-2017,CHHATISGARH,BALOD,0,53.5,11.19,30.65,NO
18-01-2017,CHHATISGARH,BALOD,0,61.79,12.34,28.25,NO
19-01-2017,CHHATISGARH,BALOD,0,64.96,12.33,29.11,NO
20-01-2017,CHHATISGARH,BALOD,0,67.18,12.59,29.57,NO
21-01-2017,CHHATISGARH,BALOD,0.06,63.15,13.38,31.52,NO
22-01-2017,CHHATISGARH,BALOD,0,59.98,13.68,31.54,NO
23-01-2017,CHHATISGARH,BALOD,0,57.23,14.48,31.16,NO
24-01-2017,CHHATISGARH,BALOD,0,57.67,13.86,29.46,NO
25-01-2017,CHHATISGARH,BALOD,0.24,58.6,14.31,29.26,NO
26-01-2017,CHHATISGARH,BALOD,0,55.65,15.84,28.88,NO
27-01-2017,CHHATISGARH,BALOD,0,53.67,15.67,31.1,NO
28-01-2017,CHHATISGARH,BALOD,0,60.65,13.04,30,NO
29-01-2017,CHHATISGARH,BALOD,0,49.74,12.23,28.75,NO
30-01-2017,CHHATISGARH,BALOD,0,44.11,12.68,30.87,NO
31-01-2017,CHHATISGARH,BALOD,0,39.79,14.61,30.43,NO
01-02-2017,CHHATISGARH,BALOD,0,48.63,14.63,29.84,NO
02-02-2017,CHHATISGARH,BALOD,0,50.18,14.34,29.94,NO
03-02-2017,CHHATTISGARH,BALOD,0,50.32,14.16,30.49,YES
04-02-2017,CHHATISGARH,BALOD,0,45.95,14.39,30.36,NO
05-02-2017,CHHATISGARH,BALOD,0,39.8,14.18,30.51,NO
06-02-2017,CHHATISGARH,BALOD,0,38.34,15.45,30.71,NO
07-02-2017,CHHATISGARH,BALOD,0,46.31,14.7,30.28,NO
08-02-2017,CHHATISGARH,BALOD,0,41.04,14.06,32.13,NO
09-02-2017,CHHATISGARH,BALOD,0,37.23,15.23,30.28,NO
10-02-2017,CHHATISGARH,BALOD,0,43.76,16.17,30.3,NO
11-02-2017,CHHATISGARH,BALOD,0,48.43,16.03,32.35,NO
12-02-2017,CHHATISGARH,BALOD,0,55.91,15.68,28.41,NO
13-02-2017,CHHATISGARH,BALOD,0,56.43,15.13,29.66,NO
14-02-2017,CHHATISGARH,BALOD,0,52.95,15.95,29.83,NO
15-02-2017,CHHATISGARH,BALOD,0,43.89,15.15,30.5,NO
16-02-2017,CHHATISGARH,BALOD,0,35.16,14.29,32.64,NO
17-02-2017,CHHATISGARH,BALOD,0,38.42,15.86,31.8,NO
18-02-2017,CHHATISGARH,BALOD,0,38.04,16.28,33.14,NO
19-02-2017,CHHATISGARH,BALOD,0,32.21,16.22,34.03,NO
20-02-2017,CHHATISGARH,BALOD,0,28.29,15.84,34.44,NO
21-02-2017,CHHATISGARH,BALOD,0,29.34,16.5,35.18,NO
22-02-2017,CHHATISGARH,BALOD,0,27.46,15.83,35.25,NO
23-02-2017,CHHATISGARH,BALOD,0,26.78,16.19,34.53,NO
24-02-2017,CHHATISGARH,BALOD,0,23.16,15.58,33.68,NO
25-02-2017,CHHATISGARH,BALOD,0,18.83,14.39,33.1,NO
26-02-2017,CHHATISGARH,BALOD,0,22.17,14.97,34.35,NO
27-02-2017,CHHATISGARH,BALOD,0,26.64,15.02,35.18,NO
28-02-2017,CHHATTISGARH,BALOD,0,25.14,15.53,35.17,YES
01-03-2017,CHHATISGARH,BALOD,0,26.34,16.57,34.81,NO
02-03-2017,CHHATISGARH,BALOD,0,27.92,17.45,35.95,NO
03-03-2017,CHHATISGARH,BALOD,0,30.19,17.92,34.93,NO
04-03-2017,CHHATISGARH,BALOD,0,27.63,18.12,35.06,NO
05-03-2017,CHHATISGARH,BALOD,0,30.47,18.37,34.79,NO
06-03-2017,CHHATISGARH,BALOD,0,29.79,17.5,33.95,NO
07-03-2017,CHHATISGARH,BALOD,17.95,40.55,17.86,31.95,NO
08-03-2017,CHHATISGARH,BALOD,0,55.68,19.39,32.65,NO
09-03-2017,CHHATISGARH,BALOD,0,38.84,19.55,33.64,NO
10-03-2017,CHHATISGARH,BALOD,0.02,44.29,18.22,32.36,NO
11-03-2017,CHHATISGARH,BALOD,0,38.02,16.65,33.3,NO
12-03-2017,CHHATISGARH,BALOD,0,27.77,16.62,32.62,NO
13-03-2017,CHHATISGARH,BALOD,0,27.03,16.19,32.58,NO
14-03-2017,CHHATTISGARH,BALOD,0,31.84,16.59,33.31,YES
15-03-2017,CHHATISGARH,BALOD,0.5,27.89,17.05,33.51,NO
16-03-2017,CHHATISGARH,BALOD,0.96,31.58,18.82,34.33,NO
17-03-2017,CHHATISGARH,BALOD,0,42.61,18.26,34.05,NO
18-03-2017,CHHATISGARH,BALOD,0.06,29.15,20.03,33.97,NO
19-03-2017,CHHATTISGARH,BALOD,1.27,30.91,18.93,35.45,YES
20-03-2017,CHHATISGARH,BALOD,0,32.65,17.5,34.53,NO
21-03-2017,CHHATTISGARH,BALOD,0,23.22,17.21,35.1,YES
22-03-2017,CHHATISGARH,BALOD,0,20.79,19.14,36.05,NO
23-03-2017,CHHATTISGARH,BALOD,0,21.3,20.23,36.84,YES
24-03-2017,CHHATISGARH,BALOD,0,22.29,19.64,37.14,NO
25-03-2017,CHHATISGARH,BALOD,0,21.18,21.19,38.8,NO
26-03-2017,CHHATTISGARH,BALOD,0,22.13,20.11,39.27,YES
27-03-2017,CHHATISGARH,BALOD,0,21.42,21.13,39.63,NO
28-03-2017,CHHATTISGARH,BALOD,0,19.63,22.73,39.61,YES
29-03-2017,CHHATISGARH,BALOD,0,21.26,22.32,40.42,NO
30-03-2017,CHHATISGARH,BALOD,0,23.18,22.46,41.23,NO
31-03-2017,CHHATISGARH,BALOD,0,18.77,22.46,41.23,NO
01-04-2017,CHHATISGARH,BALOD,0,22.82,25.17,41,NO
02-04-2017,CHHATISGARH,BALOD,0,22.56,24.33,40.43,NO
03-04-2017,CHHATISGARH,BALOD,0,23.95,25.44,40.17,NO
04-04-2017,CHHATISGARH,BALOD,0,27.13,25.53,40.5,NO
05-04-2017,CHHATISGARH,BALOD,0,29.14,26.82,40.4,NO
06-04-2017,CHHATISGARH,BALOD,0,23.13,26.68,41.37,NO
07-04-2017,CHHATTISGARH,BALOD,0,22.21,26.39,40.78,YES
08-04-2017,CHHATTISGARH,BALOD,0,14.91,26.5,41.46,YES
09-04-2017,CHHATISGARH,BALOD,0,11.61,25.75,41.37,NO
10-04-2017,CHHATISGARH,BALOD,0,9.29,20.18,40.12,NO
11-04-2017,CHHATTISGARH,BALOD,0,9.17,20.41,39.86,YES
12-04-2017,CHHATISGARH,BALOD,0,10.16,20.94,39.98,NO
13-04-2017,CHHATISGARH,BALOD,0,10.89,21.45,41.11,NO
14-04-2017,CHHATISGARH,BALOD,0,13.68,23.93,41.49,NO
15-04-2017,CHHATISGARH,BALOD,0,20.65,24.14,38.65,NO
16-04-2017,CHHATISGARH,BALOD,0,15.89,25.64,42.76,NO
17-04-2017,CHHATISGARH,BALOD,0,17.82,26.13,42.4,NO
18-04-2017,CHHATISGARH,BALOD,0,15.02,28.98,43.12,NO
19-04-2017,CHHATISGARH,BALOD,0,17.59,26.72,43.1,NO
20-04-2017,CHHATISGARH,BALOD,0.03,15.89,26.49,42.18,NO
21-04-2017,CHHATISGARH,BALOD,0,17.88,27.25,42.07,NO
22-04-2017,CHHATISGARH,BALOD,0,14.83,26.54,43.44,NO
23-04-2017,CHHATTISGARH,BALOD,0,15.46,25.42,43.3,YES
24-04-2017,CHHATTISGARH,BALOD,0,15.5,24.97,41.16,YES
25-04-2017,CHHATISGARH,BALOD,0,17.26,26.18,42.59,NO
26-04-2017,CHHATISGARH,BALOD,0,17.94,26.51,41.37,NO
27-04-2017,CHHATISGARH,BALOD,0,13.4,25.14,41.19,NO
28-04-2017,CHHATISGARH,BALOD,0,12.8,25.28,41.25,NO
29-04-2017,CHHATISGARH,BALOD,0,16.46,26.39,41.29,NO
30-04-2017,CHHATISGARH,BALOD,0,18.49,27.95,40.67,NO
01-05-2017,CHHATISGARH,BALOD,0,22.96,26.65,40.65,NO
02-05-2017,CHHATISGARH,BALOD,0,27.03,27.39,40.3,NO
03-05-2017,CHHATISGARH,BALOD,3.01,25.68,26.76,41.69,NO
04-05-2017,CHHATISGARH,BALOD,0,24.47,27.28,41.7,NO
05-05-2017,CHHATISGARH,BALOD,0,21.01,29.29,42.74,NO
06-05-2017,CHHATISGARH,BALOD,0,28.19,26.05,42.56,NO
07-05-2017,CHHATISGARH,BALOD,0,29.17,25.69,41.54,NO
08-05-2017,CHHATISGARH,BALOD,0,29.54,25.87,40.92,NO
09-05-2017,CHHATISGARH,BALOD,0,30.28,26.09,41.64,NO
10-05-2017,CHHATISGARH,BALOD,0,34.16,26.33,40.35,NO
11-05-2017,CHHATISGARH,BALOD,0.43,33.14,26.03,38.87,NO
12-05-2017,CHHATISGARH,BALOD,0,30.82,27.71,41.04,NO
13-05-2017,CHHATISGARH,BALOD,2.52,32.04,26.82,41.83,NO
14-05-2017,CHHATISGARH,BALOD,0,35.1,28.12,43.3,NO
15-05-2017,CHHATISGARH,BALOD,0,29.07,29.94,43.65,NO
16-05-2017,CHHATISGARH,BALOD,0,23.59,29.62,44.03,NO
17-05-2017,CHHATISGARH,BALOD,0,19.42,29.94,43.99,NO
18-05-2017,CHHATISGARH,BALOD,0,18.79,29.18,44.1,NO
19-05-2017,CHHATISGARH,BALOD,0,21.59,29.2,42.71,NO
20-05-2017,CHHATISGARH,BALOD,0,18.96,29.57,44.11,NO
21-05-2017,CHHATISGARH,BALOD,0,15.64,28.13,44.49,NO
22-05-2017,CHHATISGARH,BALOD,0,18.88,28.13,44.68,NO
23-05-2017,CHHATISGARH,BALOD,0,19.62,28.72,44.3,NO
24-05-2017,CHHATISGARH,BALOD,0,17.94,27.79,45.02,NO
25-05-2017,CHHATISGARH,BALOD,0,24.54,27.43,43.88,NO
26-05-2017,CHHATISGARH,BALOD,3.25,31.79,30.5,43.79,NO
27-05-2017,CHHATISGARH,BALOD,3.17,34.93,28.12,43.5,NO
28-05-2017,CHHATISGARH,BALOD,0,42.32,26.42,42.01,NO
29-05-2017,CHHATISGARH,BALOD,0,38.67,25.99,40.31,NO
30-05-2017,CHHATISGARH,BALOD,0,39.63,26.38,39.06,NO
31-05-2017,CHHATISGARH,BALOD,0,40.48,27.3,40.45,NO
01-06-2017,CHHATISGARH,BALOD,3.77,39.21,28.49,40.5,NO
02-06-2017,CHHATISGARH,BALOD,1.36,53.37,26.58,39.66,NO
03-06-2017,CHHATISGARH,BALOD,0,46.2,27.62,40.6,NO
04-06-2017,CHHATISGARH,BALOD,0,39.9,29.12,40.71,NO
05-06-2017,CHHATISGARH,BALOD,7.43,43.06,29.23,40.36,NO
06-06-2017,CHHATISGARH,BALOD,5.12,51.22,27.17,35.7,NO
07-06-2017,CHHATISGARH,BALOD,12.34,63.76,26.91,38.33,NO
08-06-2017,CHHATISGARH,BALOD,5.25,63.9,25.81,37.81,NO
09-06-2017,CHHATISGARH,BALOD,6.94,50.6,26.33,38.78,NO
10-06-2017,CHHATISGARH,BALOD,34.21,63.51,26.18,36.89,NO
11-06-2017,CHHATISGARH,BALOD,0.03,68.07,25.08,32.78,NO
12-06-2017,CHHATISGARH,BALOD,9.12,63.03,25.49,35.09,NO
13-06-2017,CHHATISGARH,BALOD,0,60.01,25.41,34.72,NO
14-06-2017,CHHATISGARH,BALOD,0,59.6,25.91,36.55,NO
15-06-2017,CHHATISGARH,BALOD,10.11,66,27.09,39.11,NO
16-06-2017,CHHATISGARH,BALOD,0,72.52,26.09,36.27,NO
17-06-2017,CHHATISGARH,BALOD,0,59.24,25.51,37.05,NO
18-06-2017,CHHATISGARH,BALOD,2.78,61.25,26.89,39.44,NO
19-06-2017,CHHATISGARH,BALOD,0.17,57.84,27.21,38.41,NO
20-06-2017,CHHATISGARH,BALOD,1.05,67.07,27.59,38.67,NO
21-06-2017,CHHATISGARH,BALOD,2.83,71.39,26.78,37.59,NO
22-06-2017,CHHATISGARH,BALOD,10.36,69.18,25.98,36.5,NO
23-06-2017,CHHATISGARH,BALOD,0,71.9,25.6,34.95,NO
24-06-2017,CHHATISGARH,BALOD,54.22,69.49,26.61,35.36,NO
25-06-2017,CHHATISGARH,BALOD,7.16,80.47,25.71,31.76,NO
26-06-2017,CHHATISGARH,BALOD,7.67,82.36,26.1,33.23,NO
27-06-2017,CHHATISGARH,BALOD,2.06,82.46,25.14,30.64,NO
28-06-2017,CHHATISGARH,BALOD,5,80.51,23.56,28.62,NO
29-06-2017,CHHATISGARH,BALOD,20.72,81.96,23.51,30.03,NO
30-06-2017,CHHATISGARH,BALOD,22.35,80.32,23.66,33.14,NO
01-07-2017,CHHATISGARH,BALOD,11.26,83.92,22.82,31.29,NO
02-07-2017,CHHATISGARH,BALOD,5.27,82.92,23.14,29.07,NO
03-07-2017,CHHATISGARH,BALOD,2.98,79.56,23.27,30.01,NO
04-07-2017,CHHATISGARH,BALOD,2.61,82.25,23.51,29.86,NO
05-07-2017,CHHATISGARH,BALOD,0,81.18,24.13,31.81,NO
06-07-2017,CHHATISGARH,BALOD,0,78.01,24.97,33.16,NO
07-07-2017,CHHATISGARH,BALOD,0,72.83,24.66,32.92,NO
08-07-2017,CHHATISGARH,BALOD,0,70.75,27.16,34.61,NO
09-07-2017,CHHATISGARH,BALOD,3.69,79.88,25.6,35.25,NO
10-07-2017,CHHATISGARH,BALOD,16.56,89.79,24.74,30.07,NO
11-07-2017,CHHATISGARH,BALOD,1.11,84.82,23.55,27.64,NO
12-07-2017,CHHATISGARH,BALOD,0,84.88,24.38,30.43,NO
13-07-2017,CHHATISGARH,BALOD,0,83.24,24.64,29.94,NO
14-07-2017,CHHATISGARH,BALOD,35.43,84.59,23.91,30.72,NO
15-07-2017,CHHATISGARH,BALOD,2.79,85.66,23.03,28.57,NO
16-07-2017,CHHATISGARH,BALOD,4.23,88.16,23.53,29.53,NO
17-07-2017,CHHATISGARH,BALOD,33.78,91.36,23.18,30.39,NO
18-07-2017,CHHATISGARH,BALOD,50.47,88.08,24.49,31.29,NO
19-07-2017,CHHATISGARH,BALOD,12.72,89.65,25.12,29.95,NO
20-07-2017,CHHATISGARH,BALOD,0.73,91.7,24.66,30.47,NO
21-07-2017,CHHATISGARH,BALOD,0,88.99,25.62,31.02,NO
22-07-2017,CHHATISGARH,BALOD,0.13,87.59,25.17,31.16,NO
23-07-2017,CHHATISGARH,BALOD,4.81,88.96,24.52,30.77,NO
24-07-2017,CHHATISGARH,BALOD,4.08,87.86,23.7,32.4,NO
25-07-2017,CHHATISGARH,BALOD,5.17,87.65,23.79,31.43,NO
26-07-2017,CHHATISGARH,BALOD,1.2,88.37,23.66,29.08,NO
27-07-2017,CHHATISGARH,BALOD,0,86.35,23.41,29.69,NO
28-07-2017,CHHATISGARH,BALOD,0,85.55,23.49,30.47,NO
29-07-2017,CHHATISGARH,BALOD,0,84.82,23.68,31.92,NO
30-07-2017,CHHATISGARH,BALOD,0,84.1,24.68,33.19,NO
31-07-2017,CHHATISGARH,BALOD,0,86.25,24.98,32.55,NO
01-08-2017,CHHATISGARH,BALOD,0.92,84.86,25.6,32.19,NO
02-08-2017,CHHATISGARH,BALOD,1.41,86.71,26.65,33.29,NO
03-08-2017,CHHATISGARH,BALOD,0.62,86.93,25.71,33.39,NO
04-08-2017,CHHATISGARH,BALOD,0.33,86.5,25.47,33.76,NO
05-08-2017,CHHATISGARH,BALOD,2.81,92.68,24.32,30.36,NO
06-08-2017,CHHATISGARH,BALOD,11.76,89.19,25.42,29.89,NO
07-08-2017,CHHATISGARH,BALOD,3.04,89.29,24.76,29.78,NO
08-08-2017,CHHATISGARH,BALOD,8.56,90.09,24.9,29.73,NO
09-08-2017,CHHATISGARH,BALOD,2.28,87.75,24.87,30.14,NO
10-08-2017,CHHATISGARH,BALOD,0.97,86.25,23.04,29.53,NO
11-08-2017,CHHATISGARH,BALOD,0,86.14,24.97,30.28,NO
12-08-2017,CHHATISGARH,BALOD,0,89.33,25.34,31.09,NO
13-08-2017,CHHATISGARH,BALOD,0.14,88.68,26.02,31.95,NO
14-08-2017,CHHATISGARH,BALOD,6.06,87.46,25.28,31.52,NO
15-08-2017,CHHATISGARH,BALOD,0,86.72,25.29,30.04,NO
16-08-2017,CHHATISGARH,BALOD,3.9,92.01,25.02,30.64,NO
17-08-2017,CHHATISGARH,BALOD,1.22,92,25.59,31.7,NO
18-08-2017,CHHATISGARH,BALOD,24.49,91.98,24.4,31.01,NO
19-08-2017,CHHATISGARH,BALOD,23.09,87.86,24.72,30.16,NO
20-08-2017,CHHATISGARH,BALOD,8.52,86.67,24.44,30.46,NO
21-08-2017,CHHATISGARH,BALOD,9.79,86.03,24.67,30.67,NO
22-08-2017,CHHATISGARH,BALOD,0,82.88,24.66,30.77,NO
23-08-2017,CHHATISGARH,BALOD,0,82.58,24.95,31.6,NO
