date,state,district,rainfall,RH,tmin,tmax,occurred
01-01-2011,CHHATISGARH,BALOD,0,80.83,17.19,24.33,NO
02-01-2011,CHHATISGARH,BALOD,0,70.43,12.58,24.11,NO
03-01-2011,CHHATISGARH,BALOD,0,70.39,10.77,25.72,NO
04-01-2011,CHHATISGARH,BALOD,0,66.95,10.27,24.93,NO
05-01-2011,CHHATISGARH,BALOD,0,68.25,8.24,24.17,NO
06-01-2011,CHHATISGARH,BALOD,0,65.46,6.87,22.55,NO
07-01-2011,CHHATISGARH,BALOD,0,67.97,7.14,23.93,NO
08-01-2011,CHHATISGARH,BALOD,0,69.98,7.5,25.13,NO
09-01-2011,CHHATISGARH,BALOD,0,66.1,8.68,26.51,NO
10-01-2011,CHHATISGARH,BALOD,0,54.82,10.43,25.52,NO
11-01-2011,CHHATISGARH,BALOD,0,54.75,7.45,25,NO
12-01-2011,CHHATISGARH,BALOD,0,60.78,8.22,27.61,NO
13-01-2011,CHHATISGARH,BALOD,0,60.44,9.74,29.65,NO
14-01-2011,CHHATISGARH,BALOD,0,60.72,11.15,30.85,NO
15-01-2011,CHHATISGARH,BALOD,0,62.86,13.14,30.26,NO
16-01-2011,CHHATISGARH,BALOD,0,60.95,14.62,26,NO
17-01-2011,CHHATISGARH,BALOD,0,45.93,9.86,27.46,NO
18-01-2011,CHHATISGARH,BALOD,0,47.79,8.96,29.02,NO
19-01-2011,CHHATISGARH,BALOD,0,51.21,11.91,29.7,NO
20-01-2011,CHHATISGARH,BALOD,0,56.88,13.22,27.69,NO
21-01-2011,CHHATISGARH,BALOD,0,51.62,10.94,27.49,NO
22-01-2011,CHHATISGARH,BALOD,0,57.46,11.13,29.43,NO
23-01-2011,CHHATISGARH,BALOD,0,60.64,11.41,30.28,NO
24-01-2011,CHHATISGARH,BALOD,0,60.59,13.08,30.89,NO
25-01-2011,CHHATISGARH,BALOD,0,61.69,14.64,31.2,NO
26-01-2011,CHHATISGARH,BALOD,0,59.28,15.8,31.53,NO
27-01-2011,CHHATISGARH,BALOD,0,65.93,17.56,30.13,NO
28-01-2011,CHHATISGARH,BALOD,0,65.76,16.29,31.45,NO
29-01-2011,CHHATISGARH,BALOD,0,62.86,16.77,31.34,NO
30-01-2011,CHHATISGARH,BALOD,0.42,59.67,16.59,30.87,NO
31-01-2011,CHHATISGARH,BALOD,0,61.13,16.58,30.71,NO
01-02-2011,CHHATISGARH,BALOD,0,58.81,16.16,30.5,NO
02-02-2011,CHHATISGARH,BALOD,0,56.62,15.25,29.01,NO
03-02-2011,CHHATISGARH,BALOD,0,50.93,13.86,30.71,NO
04-02-2011,CHHATISGARH,BALOD,0,48.68,13.44,30.72,NO
05-02-2011,CHHATISGARH,BALOD,0,47.36,12.94,30.89,NO
06-02-2011,CHHATISGARH,BALOD,0,47.71,13.28,31.14,NO
07-02-2011,CHHATISGARH,BALOD,0,44.28,14.03,32.37,NO
